pos	category	stereotype	lemma	level
n	svp	no	preguiceiro	conservative
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	qas	no	campesiño	inclusive
n	dmc	yes	asasino	inclusive
n	an	no	porco	inclusive
a	is	yes	infeliz	inclusive
n	ddf	yes	minusvalía	inclusive
n	cds	no	estafador	conservative
a	asm	no	pardo	inclusive
n	dmc	yes	malfeitor	inclusive
n	qas	no	parasito	inclusive
n	pa	yes	vendedor de peixe	inclusive
n	cds	no	metedura de pata	inclusive
a	ddp	yes	brutal	conservative
a	ddf	yes	deforme	inclusive
n	ps	yes	negro	conservative
a	re	no	non autorizado	inclusive
n	om	no	gai	conservative
n	qas	no	paifoco	conservative
n	an	no	trilla	inclusive
a	ddp	yes	incapaz	conservative
a	ddp	yes	estúpido	conservative
n	pr	no	prostitución	inclusive
n	an	no	rapaces nocturnas	inclusive
n	cds	no	baño	inclusive
n	or	no	parvo	conservative
n	dmc	yes	pailaroco	conservative
n	cds	no	insolencia	conservative
n	dmc	yes	cheiro	conservative
a	ddp	yes	incompetente	conservative
n	ddp	yes	mula	conservative
a	ddp	yes	retardado	conservative
n	an	no	pulga	inclusive
n	svp	no	inutilidade	conservative
n	cds	no	paparazzi	inclusive
n	pa	yes	paiolo	conservative
n	an	no	aves rapaces nocturnas	inclusive
a	svp	no	lapón	conservative
n	cds	no	lombán	conservative
n	rci	yes	bárbaros	conservative
n	qas	no	paduán	conservative
n	or	no	gay	conservative
n	an	no	suininos	inclusive
n	cds	no	subtracción	inclusive
a	svp	no	arrogante	conservative
n	dmc	yes	desvergoñado	conservative
a	svp	no	larfón	inclusive
n	cds	no	paifoco	conservative
n	re	no	criminal	inclusive
n	ddp	yes	paduán	conservative
n	cds	no	soberbia	conservative
a	ddp	yes	insensato	conservative
n	pa	yes	universidade	inclusive
a	dmc	yes	disfórico	inclusive
n	ddp	yes	burro	conservative
n	pr	no	manceba	inclusive
a	cds	no	torpe	conservative
n	cds	no	bufón	inclusive
a	svp	no	egoísta	conservative
n	cds	no	quebrantamento	inclusive
n	dmc	yes	hipócrita	conservative
a	dmc	yes	catastrófico	conservative
n	an	no	carracha	inclusive
n	dmc	yes	mentireiro	conservative
n	asm	no	paxaro	inclusive
n	asf	no	parvo	conservative
n	asf	no	tecnicismo	inclusive
n	qas	no	bárbaro	conservative
n	an	no	sapo común	inclusive
n	an	no	athene noctua	inclusive
n	ps	yes	búlgaro	inclusive
n	an	no	vacún	inclusive
n	an	no	microorganismo	inclusive
n	an	no	caracol	inclusive
a	svp	no	rabiado	inclusive
n	is	yes	pobre	inclusive
n	qas	no	badoco	conservative
n	an	no	quenllas	inclusive
n	an	no	selaquimorfos	inclusive
n	asm	no	pisum sativum	inclusive
n	an	no	cascuda	inclusive
n	an	no	vilán	conservative
n	cds	no	tropel	inclusive
n	cds	no	charlatán	conservative
n	cds	no	clan	inclusive
n	an	no	bacoriño	inclusive
n	an	no	falena	inclusive
n	cds	no	borrancho	inclusive
n	ps	yes	reino vándalo	inclusive
n	ddp	yes	idiota	inclusive
n	cds	no	fachenda	conservative
n	an	no	anguía	inclusive
n	cds	no	criminal	inclusive
n	an	no	euselaquios	inclusive
n	pa	yes	empregado	inclusive
n	om	no	homosexual	inclusive
n	ddp	yes	bestialismo	conservative
n	asf	no	moza	conservative
n	an	no	angüiliformes	inclusive
n	ps	yes	fascista	inclusive
n	an	no	búfalo	inclusive
n	asf	no	idiota	conservative
n	an	no	animal doméstico	inclusive
n	ps	yes	cretino	conservative
n	cds	no	policía	inclusive
a	svp	no	amuado	conservative
a	dmc	yes	desastroso	conservative
a	is	yes	avaro	inclusive
n	asm	no	erección	inclusive
n	re	no	raptor	inclusive
a	is	yes	pobre	inclusive
n	is	yes	pobreza	inclusive
a	svp	no	alarbe	inclusive
n	dmc	yes	mal	inclusive
a	svp	no	alarbe	conservative
a	is	yes	miserento	inclusive
n	ddp	yes	animal doméstico	inclusive
n	or	no	homosexual	conservative
n	cds	no	vulgo	inclusive
n	ps	yes	raza	inclusive
n	dmc	yes	maldade	inclusive
n	dmc	yes	embusteiro	conservative
a	svp	no	larpán	conservative
n	pr	no	cosco	inclusive
n	asf	no	ridículo	conservative
n	pa	yes	avogacía	inclusive
a	cds	no	desprezábel	conservative
n	re	no	ladrón	conservative
a	cds	no	exixente	conservative
n	cds	no	fundamentalista	inclusive
n	cds	no	vago	conservative
n	ps	yes	imbécil	conservative
n	an	no	voitre común	inclusive
n	cds	no	mediador	inclusive
a	svp	no	láparo	conservative
n	pr	no	prostituta	conservative
a	is	yes	magoante	conservative
n	an	no	canino	inclusive
n	qas	no	trastes	inclusive
a	cds	no	medroso	conservative
a	cds	no	groseiro	conservative
n	an	no	moucho común	inclusive
n	dmc	yes	vago	conservative
a	svp	no	lambón	conservative
n	rci	yes	paiolo	conservative
n	ddp	yes	badoco	conservative
n	an	no	bison	inclusive
n	pr	no	vacas	inclusive
n	qas	no	tugurio	inclusive
n	ddp	yes	ridículo	conservative
n	or	no	pataca	inclusive
n	cds	no	lacazán	conservative
n	or	no	parrocha	conservative
n	dmc	yes	pallaso	inclusive
n	svp	no	nugallán	conservative
n	qas	no	mestura	inclusive
n	cds	no	malfeito	inclusive
a	svp	no	imperioso	conservative
a	cds	no	astuto	inclusive
n	or	no	brassica oleracea var. viridis	inclusive
n	cds	no	langrán	conservative
n	ddp	yes	zoofilia	conservative
n	cds	no	integrista	inclusive
n	svp	no	altivez	conservative
n	qas	no	collón	inclusive
n	cds	no	bandido	inclusive
n	cds	no	ladrón	conservative
n	an	no	bestialidade	conservative
a	cds	no	malicioso	conservative
n	cds	no	pecador	conservative
n	an	no	cuzo	inclusive
a	om	no	anormal	inclusive
n	asm	no	bólas	inclusive
n	ps	yes	vandalos	inclusive
n	an	no	besta	inclusive
n	ps	yes	mausoleo de teodorico	inclusive
n	svp	no	vago	conservative
n	an	no	bison bison	inclusive
n	dmc	yes	lerchán	conservative
n	an	no	insectos	inclusive
n	re	no	torturador	inclusive
n	svp	no	aburrimento	inclusive
n	cds	no	delito	inclusive
n	an	no	bisonte	inclusive
a	ps	yes	negro	inclusive
a	ddf	yes	desprezábel	conservative
n	dmc	yes	aldeán	conservative
a	ddp	yes	pueril	conservative
a	ps	yes	non prometedor	inclusive
n	cds	no	meu fillo	inclusive
n	an	no	voitre	inclusive
n	ddp	yes	choucho	conservative
n	ps	yes	paiolo	conservative
n	an	no	microorganismos	inclusive
n	ps	yes	rapto, vándalo	inclusive
n	or	no	brassica rapa var. rapa	inclusive
n	cds	no	mafia	conservative
n	cds	no	fanatismo	conservative
a	is	yes	a destempo	inclusive
n	ps	yes	bárbaros	conservative
a	ddf	yes	decepcionante	conservative
n	svp	no	folgazán	conservative
n	ddp	yes	animais	inclusive
n	re	no	uso indebido	inclusive
n	qas	no	bólas	inclusive
n	or	no	caiota	inclusive
n	or	no	cona	conservative
n	svp	no	luxuria	inclusive
n	ddp	yes	metazoos	inclusive
n	pr	no	caruncho	inclusive
n	cds	no	defensa	inclusive
n	cds	no	parvo	conservative
a	svp	no	rancoroso	conservative
n	cds	no	narcisismo	inclusive
n	asm	no	apéndice	inclusive
n	an	no	anguilla	inclusive
n	an	no	inmoral	conservative
n	cds	no	altivez	conservative
n	or	no	brassica oleracea	inclusive
a	dmc	yes	bafento	conservative
n	ps	yes	ostrogodo	inclusive
n	ddp	yes	imbécil	inclusive
a	ps	yes	xudaico	inclusive
n	dmc	yes	bandido	conservative
n	pa	yes	traballador	inclusive
n	cds	no	hibridación	inclusive
n	dmc	yes	pillabán	conservative
n	an	no	reino animal	inclusive
n	qas	no	pailaroco	conservative
n	an	no	selachimorpha	inclusive
a	qas	no	magoante	conservative
n	ddp	yes	metazoo	inclusive
n	cds	no	snob	conservative
n	ps	yes	vagabundo	inclusive
n	pa	yes	avogado	inclusive
n	svp	no	lerchán	conservative
n	svp	no	soberbia	inclusive
n	cds	no	crime	inclusive
n	an	no	saqueador	inclusive
a	is	yes	triste	inclusive
n	cds	no	bebé	inclusive
n	ddp	yes	fauna	inclusive
n	ps	yes	xudaísmo	inclusive
n	cds	no	pedagogo	inclusive
a	ps	yes	xudeu	inclusive
a	svp	no	larpeiro	conservative
n	ddf	yes	discapacidade	inclusive
n	qas	no	torpe	conservative
n	is	yes	mendigo	inclusive
n	dmc	yes	paiolo	conservative
