pos	category	stereotype	lemma	level
n	cds	no	zednářské	inclusive
n	an	no	králíci	inclusive
n	an	no	crocodilia	inclusive
n	an	no	helix pomatia	inclusive
a	cds	no	rafinovaný	conservative
n	om	no	mužské sexuality	inclusive
n	om	no	ipsilaterální	inclusive
n	qas	no	výtržník	conservative
n	pr	no	prostitut	inclusive
n	an	no	soft touch	conservative
n	qas	no	kurlok	inclusive
n	ps	yes	mongoloid	conservative
n	dmc	yes	bumbler	conservative
n	dmc	yes	scammer	conservative
n	ddp	yes	udávač	conservative
n	ps	yes	blázen	conservative
n	an	no	despoiler	inclusive
n	cds	no	homunculus	inclusive
n	om	no	cross-komody	inclusive
n	re	no	zločinců	inclusive
n	ddp	yes	infauna	inclusive
n	asf	no	vůl	conservative
n	cds	no	půjčování peněz	inclusive
n	cds	no	dandy	inclusive
n	dmc	yes	rube	conservative
n	cds	no	právo-lámání	inclusive
n	cds	no	stoka	inclusive
n	cds	no	lež	inclusive
n	qas	no	sodbuster	inclusive
n	pr	no	rentboy	conservative
n	an	no	phthiraptera	inclusive
n	dmc	yes	pach	conservative
n	re	no	unést	inclusive
n	re	no	násilné	inclusive
n	re	no	obtěžoval	inclusive
n	pa	yes	administrativní pracovník	inclusive
n	cds	no	rychlý jeden	inclusive
n	pa	yes	profesorem extraordinarius	inclusive
n	cds	no	slews	inclusive
n	dmc	yes	padělání	inclusive
n	cds	no	veřejné toalety	inclusive
n	pr	no	prominent	inclusive
n	pa	yes	poradce	inclusive
n	ps	yes	křížení	inclusive
n	asm	no	vajíčko	inclusive
n	dmc	yes	bigotnost	conservative
n	cds	no	vtipálek	conservative
n	ddp	yes	barbarství	conservative
n	asm	no	hnědá	inclusive
n	cds	no	superbia	conservative
n	qas	no	faul-up	inclusive
n	cds	no	boner	inclusive
n	svp	no	gorger	conservative
n	an	no	mikroorganizmus	inclusive
v	an	no	štěkat	inclusive
n	qas	no	casteism	inclusive
n	ddp	yes	nemotora	conservative
n	cds	no	bez zedník	inclusive
n	cds	no	ostentatiousness	conservative
n	svp	no	netečnost	conservative
n	ps	yes	rostlinné biotechnologie	inclusive
n	cds	no	člen gangu	conservative
n	cds	no	fanatismus	conservative
n	svp	no	nudné	inclusive
n	an	no	zuřivost	conservative
n	cds	no	zednář	inclusive
n	ddp	yes	odročit	inclusive
n	qas	no	nepravda	conservative
n	ps	yes	bulhaři	inclusive
n	svp	no	lakomec	inclusive
n	cds	no	fawner	conservative
n	cds	no	bordel	inclusive
n	re	no	plagiarise	inclusive
n	qas	no	trouble maker	conservative
n	om	no	směry lidského těla	inclusive
v	qas	no	zorat	conservative
n	om	no	ass	inclusive
n	an	no	neúprosnost	conservative
n	om	no	shirtlifter	inclusive
n	cds	no	penny hrozný	inclusive
n	asf	no	pařez	conservative
n	an	no	volovina	inclusive
n	an	no	svině	inclusive
n	cds	no	propagandista	inclusive
n	ps	yes	jigaboo	conservative
n	re	no	mafián	inclusive
n	an	no	buvol	inclusive
n	ps	yes	míšenec	conservative
n	cds	no	kuplíř	conservative
n	dmc	yes	pachatel	inclusive
n	cds	no	kotérie	inclusive
n	dmc	yes	nemorální	inclusive
n	ddp	yes	zuřivost	conservative
v	re	no	napálit	inclusive
n	cds	no	lišák	conservative
n	pr	no	potkanem	inclusive
n	asm	no	lofas	conservative
n	an	no	ten a ten	conservative
n	cds	no	čin	inclusive
n	cds	no	mimoň	conservative
n	cds	no	topsy-turvyness	inclusive
n	cds	no	kal	inclusive
n	asm	no	onanování	conservative
n	ddp	yes	hloupost	conservative
n	pa	yes	pastýřky	inclusive
n	an	no	brant	inclusive
n	cds	no	ten a ten	conservative
n	cds	no	objem	inclusive
a	svp	no	zlostný	inclusive
n	re	no	teroristický útok	conservative
n	ddf	yes	mrzák	inclusive
n	svp	no	obžerství	inclusive
n	cds	no	policistka	inclusive
n	qas	no	kramář	inclusive
n	cds	no	podvodník	inclusive
n	om	no	homophile	conservative
n	cds	no	know-it-all	conservative
n	ps	yes	žid	inclusive
n	cds	no	domovního odpadu	inclusive
n	ps	yes	jerry	conservative
n	ddp	yes	stupidita	conservative
n	cds	no	lid	inclusive
n	svp	no	hrabivosti	inclusive
a	cds	no	ztuchlý	inclusive
n	cds	no	zpustlík	conservative
n	svp	no	spiritlessness	inclusive
n	om	no	homosexuál	conservative
n	asm	no	varle	inclusive
n	dmc	yes	mravnost	inclusive
n	cds	no	kraksna	inclusive
n	svp	no	zhnusení	inclusive
n	cds	no	gangy	inclusive
n	re	no	trestné činnosti	inclusive
n	pa	yes	pastýři	inclusive
n	cds	no	domýšlivost	conservative
n	or	no	kunda	conservative
n	qas	no	magnáta	inclusive
n	pr	no	kurtizána	inclusive
n	qas	no	bloodhound	inclusive
n	re	no	utrpení	inclusive
n	cds	no	hříšník	inclusive
n	svp	no	sedm hlavních hříchů	inclusive
n	cds	no	modloslužba	inclusive
n	or	no	kobzol	inclusive
n	an	no	grossness	conservative
n	cds	no	vůz silnice	inclusive
n	ps	yes	kretén	conservative
n	pr	no	sexuálních služeb	conservative
n	ps	yes	fašista	inclusive
n	an	no	neschopný	conservative
n	pr	no	běhna	conservative
n	qas	no	měšťanstvo	inclusive
n	cds	no	kriminalita	inclusive
a	ddf	yes	špatné	inclusive
n	cds	no	Úžera	inclusive
n	cds	no	desetník románu	inclusive
n	an	no	ropuchy	inclusive
n	asm	no	flouter	conservative
n	re	no	zloděj	inclusive
a	re	no	násilný	inclusive
n	ps	yes	rroma	inclusive
n	ps	yes	blbec	conservative
n	cds	no	zdechlina	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	kriminální	conservative
n	om	no	pederastic	inclusive
n	om	no	gentlewoman	inclusive
n	dmc	yes	volnomyšlenkářství	conservative
n	ps	yes	barbarové	conservative
n	asm	no	kus ocasu	conservative
n	dmc	yes	slušnost	inclusive
n	ps	yes	černoch	conservative
n	ddp	yes	muggins	conservative
a	ps	yes	židovský	inclusive
n	asm	no	bimbas	inclusive
n	qas	no	farník	inclusive
n	cds	no	mussiness	conservative
n	an	no	posera	conservative
n	asm	no	nookie	conservative
n	ps	yes	bílý	inclusive
n	asf	no	děvče	conservative
n	an	no	zakrslík	conservative
a	ddf	yes	jednooký	inclusive
n	an	no	kozy	inclusive
n	cds	no	odpady kovové	conservative
n	an	no	prickteaser	conservative
n	cds	no	domácí odpadní vody	inclusive
n	an	no	prase	inclusive
n	qas	no	amateurishness	conservative
n	an	no	diddly-shit	conservative
n	dmc	yes	nicnedělání	conservative
n	cds	no	drzosti	conservative
n	cds	no	rychlý jeden	conservative
n	svp	no	lakomství	inclusive
n	pr	no	chlapcem nájmu	conservative
n	om	no	pedikace	inclusive
n	ddp	yes	zooerastia	conservative
n	cds	no	drzost	conservative
n	an	no	hirudinida	inclusive
a	ddf	yes	škaredý	conservative
n	pr	no	cizoložnice	conservative
n	cds	no	archpriest	inclusive
n	om	no	transvestity	inclusive
n	cds	no	kmen	inclusive
n	re	no	týrání	inclusive
n	an	no	rozpustilá dívka	conservative
n	om	no	tush	inclusive
n	svp	no	lhostejnost	inclusive
n	pr	no	sexuální služby	inclusive
n	asm	no	ocas	conservative
n	re	no	gangster	inclusive
n	om	no	anatomické podmínky umístění	inclusive
n	ddp	yes	tupec	conservative
n	cds	no	nepravda	inclusive
n	qas	no	potápění váhovým systémem a	inclusive
n	or	no	solanum maglia	inclusive
n	cds	no	bekyně	inclusive
n	om	no	homosexualismu	inclusive
n	cds	no	záchodová mísa	inclusive
n	re	no	násilí	inclusive
n	an	no	sciaenops ocellatus	inclusive
n	cds	no	swaggerer	conservative
n	pr	no	rat norsko	inclusive
n	cds	no	desetník román	inclusive
n	cds	no	rumormonger	conservative
n	an	no	sele	inclusive
n	pr	no	pohotovostní procházení	inclusive
n	re	no	padouch	conservative
a	dmc	yes	úzkoprsý	conservative
n	cds	no	zbohatlík	inclusive
n	ps	yes	hebrejci	inclusive
n	om	no	queer	conservative
n	an	no	mikroorganismy	inclusive
n	cds	no	interfertilita	inclusive
n	an	no	prostitutka	conservative
n	re	no	prostopášníka	conservative
n	an	no	kajman	inclusive
n	cds	no	bigotnost	conservative
n	cds	no	bigotní	conservative
n	qas	no	hospodářství	inclusive
n	an	no	volové	inclusive
n	an	no	familiaris	inclusive
n	cds	no	chlap mizerná	conservative
n	qas	no	testikulární	inclusive
n	qas	no	diletant	conservative
n	cds	no	odročit	inclusive
n	ddp	yes	changeling	inclusive
n	asm	no	blbec	conservative
n	ps	yes	židovstva	inclusive
n	qas	no	řečnictví	inclusive
n	an	no	kanec	inclusive
a	pa	yes	politické	inclusive
n	cds	no	krasopisec	conservative
n	an	no	kozí mléko	inclusive
n	pa	yes	bílé límečky	inclusive
n	re	no	novorozenců	inclusive
n	pa	yes	neotesanec	conservative
n	svp	no	labužník	inclusive
n	pa	yes	diplomatické hodnosti	inclusive
n	pr	no	dvořanů	inclusive
n	asf	no	prosťáček	conservative
n	cds	no	demagogickou	conservative
n	qas	no	hulvát	conservative
a	svp	no	rozzlobený	inclusive
n	qas	no	tagalong	conservative
n	pa	yes	právník	inclusive
n	om	no	za	inclusive
n	om	no	kraniální	inclusive
n	cds	no	úvěr sharking	conservative
n	cds	no	samolibost	inclusive
n	cds	no	darebák	conservative
n	cds	no	faleš	conservative
n	svp	no	namyšlenost	conservative
n	cds	no	dům se špatnou pověstí	inclusive
n	cds	no	mamonáře	inclusive
n	or	no	hlupák	conservative
n	pa	yes	akademická obec	inclusive
n	an	no	hvízdavý	inclusive
n	qas	no	drobnosti	inclusive
n	asm	no	avafauna	inclusive
n	asf	no	tupec	conservative
n	cds	no	'ndrangheta	inclusive
n	cds	no	zločinec	inclusive
n	ddp	yes	mikrocefalie	inclusive
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
a	om	no	abnormální	inclusive
n	dmc	yes	hýřil	inclusive
n	cds	no	konformní	conservative
n	cds	no	Řád svobodných zednářů	inclusive
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	cds	no	fotoreportér	inclusive
n	cds	no	puntičkářství	inclusive
n	re	no	vražedkyně	inclusive
n	is	yes	mají-ne	inclusive
n	dmc	yes	mystifikátorka	conservative
n	pr	no	floozie	conservative
n	pr	no	tele	inclusive
n	dmc	yes	nepravý	conservative
n	ps	yes	negr	conservative
n	cds	no	prase	conservative
n	cds	no	delikvence	inclusive
n	cds	no	fašisty	conservative
n	dmc	yes	fušer	conservative
n	an	no	stick-in-the-bláto	conservative
n	an	no	vůl	inclusive
n	cds	no	bigoterie	conservative
n	re	no	mafiosi	inclusive
n	asm	no	pošetilec	conservative
n	an	no	kuřecí maso	inclusive
n	or	no	člun ze dřeva	inclusive
n	qas	no	paraziti	inclusive
n	om	no	anal	inclusive
n	re	no	trestný pouze přestupek	inclusive
n	pr	no	lampyris carreti	inclusive
n	om	no	cross-prádelník	inclusive
n	cds	no	zednáři	inclusive
n	asf	no	šašek	conservative
n	an	no	rypák	inclusive
n	cds	no	zpupnost	conservative
n	an	no	sea scorpion	inclusive
n	an	no	zajíček	inclusive
n	pa	yes	akademiky	inclusive
n	cds	no	zelóti	inclusive
n	om	no	finocchio	inclusive
n	an	no	kráva	inclusive
v	asm	no	jebat	conservative
a	svp	no	povýšený	conservative
n	dmc	yes	hayseed	conservative
n	pa	yes	fakulty	inclusive
n	an	no	capra aegagrus hircus	inclusive
n	cds	no	mountebank	conservative
n	ddp	yes	analfabet	inclusive
n	re	no	terorizmus	conservative
n	cds	no	zoufalec	inclusive
n	ddp	yes	mamlas	conservative
n	qas	no	chalupník	inclusive
n	asm	no	úd	inclusive
n	asm	no	blb	inclusive
a	ddf	yes	hnusný	conservative
a	is	yes	nešťastné	inclusive
n	dmc	yes	morální úpadek	inclusive
n	an	no	diddly	conservative
n	re	no	zloději	inclusive
n	an	no	šakal	inclusive
n	asm	no	bordel	inclusive
n	pa	yes	navrhovatel	inclusive
n	asm	no	soft touch	conservative
n	qas	no	příživnictví	inclusive
n	an	no	humanus	inclusive
n	an	no	kozel	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	gangsterství	inclusive
n	is	yes	sociální vyloučení	inclusive
n	cds	no	synáček	inclusive
n	an	no	loudal	conservative
n	ddp	yes	taleteller	conservative
n	cds	no	mezirodový hybrid	inclusive
n	an	no	branta bernicla	inclusive
n	an	no	mračit	inclusive
n	an	no	zajíčci	inclusive
n	ddp	yes	barbarství	inclusive
n	cds	no	domorodec	inclusive
n	or	no	okurka	inclusive
n	cds	no	pompousness	inclusive
n	svp	no	marnost	conservative
n	ddp	yes	lůza	conservative
n	an	no	gyps	inclusive
n	qas	no	botcher	conservative
n	dmc	yes	chiseller	conservative
n	cds	no	věznitel	inclusive
n	ps	yes	mongolové	inclusive
n	svp	no	ne'er-dělat-dobře	conservative
n	cds	no	oplzlého domu	inclusive
n	asm	no	ballock	inclusive
a	cds	no	prohnaný	conservative
n	ps	yes	červenou kartu	inclusive
n	cds	no	ostentatiousness	inclusive
n	an	no	mul	inclusive
n	cds	no	spousta	inclusive
n	rci	yes	divoch	conservative
n	qas	no	fumbler	conservative
n	qas	no	divoch	conservative
n	pr	no	děvka	conservative
n	cds	no	lůza	conservative
n	ddp	yes	microcephalus	inclusive
n	cds	no	špindíra	conservative
n	or	no	nance	conservative
n	asf	no	blbec	conservative
n	svp	no	závidění	inclusive
n	dmc	yes	fanatik	conservative
n	cds	no	dead-end street	inclusive
n	re	no	slayer	inclusive
v	asm	no	mrdat	conservative
n	an	no	psittaciformes	inclusive
n	ps	yes	jiných závodů	inclusive
n	is	yes	chudí	inclusive
n	dmc	yes	hulvát	conservative
n	ps	yes	barbarství	conservative
n	cds	no	faktor	inclusive
n	dmc	yes	licoměrnost	conservative
n	cds	no	kanalizační síť	inclusive
n	svp	no	nečinnost	inclusive
n	dmc	yes	chudák	conservative
n	cds	no	ballup	inclusive
n	pa	yes	sheepherder	inclusive
n	pr	no	floozy	conservative
n	om	no	anatomické směry	inclusive
n	ddp	yes	konfident	conservative
n	dmc	yes	hrubý	conservative
n	asf	no	ochlupení	inclusive
n	cds	no	ostatek	inclusive
n	re	no	násilník	inclusive
n	ps	yes	vandalské království	inclusive
n	dmc	yes	budižkničemu	conservative
n	dmc	yes	debauchee	conservative
n	ps	yes	barbaři	conservative
n	an	no	lampyris submucronata	inclusive
n	ddp	yes	patsy	conservative
n	is	yes	lakomec	conservative
n	an	no	crocodylidae	inclusive
n	ddp	yes	mentální deficit	inclusive
n	pa	yes	advokát	inclusive
n	cds	no	policista	conservative
n	re	no	camorra	inclusive
n	an	no	krutost	conservative
n	cds	no	shánějí	conservative
n	re	no	vyděrač	inclusive
n	ps	yes	negroids	inclusive
n	om	no	gay	inclusive
n	dmc	yes	rakehell	conservative
n	om	no	drag queens	inclusive
n	cds	no	phratry	inclusive
n	cds	no	světák	inclusive
n	an	no	barbarství	inclusive
n	cds	no	donašeč	conservative
n	an	no	rouncey	inclusive
n	svp	no	abulie	inclusive
v	re	no	ukrást	inclusive
n	ddp	yes	svině	conservative
n	re	no	kriminální	inclusive
n	dmc	yes	lhář	inclusive
a	dmc	yes	smradlavý	conservative
n	svp	no	nepříjemné	inclusive
n	is	yes	vyděděnec	inclusive
n	cds	no	domorodých obyvatel	inclusive
n	asf	no	dimwit	conservative
n	dmc	yes	potulku	inclusive
n	ddp	yes	špicl	conservative
n	re	no	villainess	conservative
n	ps	yes	mongol	inclusive
n	re	no	ukořistil	inclusive
n	an	no	aureus	inclusive
n	cds	no	zločiny	inclusive
n	an	no	cancy	conservative
n	cds	no	mluvka	conservative
n	cds	no	beghard	inclusive
n	ps	yes	mongolské	inclusive
n	qas	no	krajan	inclusive
v	cds	no	hltat	inclusive
n	cds	no	kriminalista	inclusive
n	dmc	yes	bezdomovec	inclusive
n	qas	no	odpadky	inclusive
n	ddp	yes	blbec	conservative
n	cds	no	lidé	inclusive
n	cds	no	poslíček	inclusive
n	ps	yes	idiot	conservative
n	cds	no	trestného činu	inclusive
n	cds	no	umývárna	inclusive
n	cds	no	modloslužebnictví	inclusive
n	is	yes	marginální skupina	inclusive
n	om	no	homosexualita	inclusive
n	re	no	urážlivý	inclusive
n	or	no	brukev zelná	inclusive
n	cds	no	chvastoun	conservative
n	qas	no	bordel	inclusive
n	ps	yes	židovská komunita	inclusive
n	qas	no	vznešenost	inclusive
n	qas	no	neotesanec	conservative
n	qas	no	přehmat	inclusive
n	cds	no	mafián	inclusive
n	an	no	house	inclusive
n	qas	no	střední třída	inclusive
n	an	no	krokodýlové	inclusive
n	or	no	buzerant	conservative
n	pr	no	strusky	conservative
n	re	no	rustler	inclusive
n	cds	no	Úžera	conservative
n	an	no	eurypterids	inclusive
n	ddp	yes	nanocephaly	inclusive
n	an	no	voly	inclusive
n	svp	no	chamtivosti	inclusive
n	an	no	ulice dívka	conservative
n	dmc	yes	průměrnost	conservative
n	svp	no	pecivál	conservative
n	cds	no	zmrde	conservative
n	cds	no	maffie	conservative
n	cds	no	prostitut	inclusive
n	ddp	yes	epifauna	inclusive
n	re	no	plagiátorství	inclusive
n	cds	no	zbabělost	inclusive
n	an	no	floozy	conservative
n	pr	no	nesezdané soužití	inclusive
n	re	no	vražd	inclusive
n	om	no	prdel	inclusive
n	cds	no	zmatek	inclusive
n	dmc	yes	fabricator	conservative
n	qas	no	selka	inclusive
n	qas	no	akolyta	inclusive
n	ddp	yes	barbaři	conservative
n	cds	no	šašek	conservative
n	qas	no	podnikatelka	inclusive
n	cds	no	gangsterů	inclusive
n	cds	no	stahování dat	conservative
n	pr	no	stále žena	conservative
n	pr	no	prostituce	conservative
n	cds	no	kultury gangu	conservative
n	re	no	vilifier	conservative
n	qas	no	kast	inclusive
n	cds	no	literární nádeník	conservative
n	cds	no	fašista	conservative
n	cds	no	gang	inclusive
n	ps	yes	beduín	inclusive
n	pa	yes	dopisujícím členem	inclusive
n	ddp	yes	idiocie	inclusive
n	an	no	měkkýšů	inclusive
n	asf	no	muttonhead	conservative
n	qas	no	buržoasie	inclusive
n	is	yes	nízkými příjmy	inclusive
n	cds	no	bandita	conservative
n	an	no	starý svět buffalo	inclusive
n	re	no	backbiter	conservative
n	qas	no	vajíčko	inclusive
n	re	no	únosce	inclusive
n	pa	yes	poradce-at-právní	inclusive
n	asm	no	šašek	conservative
n	re	no	vydírání	inclusive
n	asm	no	kohout	inclusive
n	asm	no	hard-o	inclusive
n	pr	no	krávy	inclusive
n	pr	no	drsnokřídlec březový	inclusive
n	or	no	brassica campestris	inclusive
n	qas	no	pomocníků	inclusive
a	qas	no	střední třídy	inclusive
n	re	no	zavraždění	inclusive
n	ddp	yes	hlupák	inclusive
n	dmc	yes	gangsterů	inclusive
n	cds	no	faul-up	inclusive
n	ps	yes	ruiner	conservative
n	dmc	yes	morální hodnoty	inclusive
n	pr	no	ježibaba	conservative
n	asm	no	předkožka	inclusive
n	cds	no	makléř	inclusive
n	cds	no	šarlatán	conservative
n	re	no	pirátství	inclusive
n	re	no	zločin	inclusive
n	ddp	yes	šarlatánství	conservative
n	ddp	yes	kreténismus	inclusive
n	cds	no	konvice ryb	inclusive
n	or	no	brukev řepák	inclusive
n	re	no	sekyrka práce	inclusive
n	ddp	yes	hrubián	inclusive
n	pr	no	lampyris parvicollis	inclusive
n	or	no	prosťáček	conservative
n	re	no	sexuálně útok	inclusive
n	re	no	odcizených předmětech	inclusive
n	om	no	kontralaterální	inclusive
n	cds	no	zlodějíček	conservative
n	is	yes	špatný	inclusive
n	cds	no	chiseller	inclusive
n	cds	no	lump	conservative
n	svp	no	nudou	inclusive
n	or	no	solanum immite	inclusive
n	asm	no	pyj	inclusive
n	dmc	yes	lump	conservative
n	cds	no	stávkokazectví	inclusive
n	cds	no	ragtag	conservative
n	ddp	yes	odročit	conservative
n	cds	no	mišmaš	inclusive
n	or	no	squash	inclusive
n	asf	no	muggins	conservative
n	cds	no	blackball	inclusive
n	is	yes	tightwad	conservative
n	an	no	krávy	inclusive
n	ps	yes	negroid	inclusive
n	is	yes	chudina	inclusive
n	dmc	yes	hobo	conservative
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	cds	no	fašisti	conservative
n	om	no	boční	inclusive
n	or	no	pudink hlava	conservative
n	svp	no	budižkničemu	conservative
n	an	no	krokodýlů	inclusive
n	ps	yes	róm	inclusive
n	qas	no	magnátů	inclusive
n	an	no	čuně	conservative
n	cds	no	spiknutí ticha	inclusive
n	an	no	strigiformes	inclusive
n	ddp	yes	vůl	conservative
n	dmc	yes	bigotní	conservative
n	svp	no	minginess	conservative
n	dmc	yes	morálky	inclusive
n	an	no	Živočišstvo	inclusive
n	om	no	madam	inclusive
n	pr	no	xantipa	conservative
n	cds	no	vořech	inclusive
