pos	category	stereotype	lemma	level
n	qas	no	Μείγμα	inclusive
n	ddp	yes	κακία	conservative
n	om	no	poove	conservative
n	dmc	yes	scattergood	inclusive
n	an	no	κοκκινόψαρο	inclusive
n	cds	no	φάουλ-up	inclusive
n	ddp	yes	βαρβαρισμός	inclusive
n	cds	no	sassing	inclusive
n	dmc	yes	κακοποιός	conservative
v	cds	no	ψοφάω	inclusive
n	om	no	Ομοερωτισμός	inclusive
n	an	no	lunkhead	conservative
n	an	no	culicidae	inclusive
n	cds	no	μαστροπός	inclusive
n	an	no	Αγελάδα	inclusive
n	cds	no	τεκτονικό τάγμα	inclusive
n	cds	no	δεσμοφύλακας	inclusive
v	qas	no	κάνω άτεχνα	conservative
n	asf	no	μεταμορφικοί	conservative
n	qas	no	ψεύδος	conservative
n	svp	no	Έρωτας	inclusive
n	cds	no	σφάλμα	inclusive
n	cds	no	θερμό κατάπλασμα	conservative
n	or	no	γκλάβα	inclusive
n	ddp	yes	αμόρφωτο άτομο	conservative
n	an	no	wisent	inclusive
n	asf	no	saphead	conservative
n	dmc	yes	ανηθικότητα	conservative
n	ps	yes	ισπανικός	inclusive
n	an	no	diddlyshit	conservative
n	dmc	yes	φυγοδικία	inclusive
n	an	no	bos taurus	inclusive
n	cds	no	γρήγορα ένα	inclusive
n	cds	no	απατεώνων	conservative
n	pa	yes	σύμβουλος-at-law	inclusive
n	pa	yes	δικηγόρου	inclusive
n	cds	no	αδιέξοδο	inclusive
n	an	no	Ζωικό βασίλειο	inclusive
n	cds	no	εγκληματίες	inclusive
n	cds	no	νεοφερμένος	conservative
n	re	no	δολοφονία	inclusive
n	ps	yes	κορόιδο	conservative
n	svp	no	superbia	conservative
n	svp	no	αλαζονεία	conservative
n	an	no	ζώα	inclusive
n	asm	no	προεξέχον τμήμα οργανισμού	inclusive
n	ps	yes	Βούλγαρος	inclusive
n	cds	no	ψέμμα	conservative
n	dmc	yes	δεύτερη εκτιμητής	conservative
n	om	no	buggery	inclusive
n	asm	no	Καυλί	inclusive
n	qas	no	όχλο	inclusive
v	asm	no	συνευρίσκομαι	conservative
n	an	no	ληστή	inclusive
n	asf	no	κουταμάρα	conservative
n	dmc	yes	συγκάλυψη	conservative
n	qas	no	σύστημα των καστών	inclusive
n	an	no	λέτσος	conservative
n	qas	no	commoners	inclusive
n	pa	yes	καθηγητής	inclusive
n	qas	no	εγκατέλειψε το πλοίο	inclusive
n	ps	yes	Ρομ	inclusive
n	asm	no	αρχίδια	inclusive
n	ps	yes	μισό-φυλή	conservative
n	dmc	yes	θλιβερή σάκο	conservative
n	ps	yes	doofus	conservative
n	ddp	yes	fumbler	conservative
n	dmc	yes	σπάταλη	inclusive
n	qas	no	σφάλμα	inclusive
n	an	no	Όρνεο	inclusive
a	ddp	yes	θέση	inclusive
n	cds	no	κλαυθμυρίζων	conservative
n	svp	no	οίηση	conservative
n	re	no	βιαστές	conservative
n	re	no	Πειρατές	inclusive
n	cds	no	wonk	conservative
n	cds	no	πολυκοσμία	inclusive
n	cds	no	υβριδικό ανθρωπογενείς	inclusive
n	an	no	ψύλλοι	inclusive
n	asm	no	πουλί	conservative
n	cds	no	ύβρις	conservative
n	cds	no	όχλο	conservative
n	re	no	stickup	inclusive
n	an	no	δειλός	conservative
n	asm	no	Κύαμος	inclusive
n	an	no	σκνίπα	inclusive
n	cds	no	σκραπ	inclusive
n	cds	no	wangler	conservative
v	cds	no	αφουγκράζομαι	inclusive
n	an	no	καρχαρίες	inclusive
v	an	no	λυσσομανώ	conservative
a	cds	no	δυσνόητος	conservative
n	qas	no	αχρείος	conservative
n	an	no	βόνασος	inclusive
n	ps	yes	μιγάδες	conservative
n	cds	no	φυλής	inclusive
n	an	no	κουνούπι	inclusive
n	an	no	χέλια	inclusive
n	pa	yes	μέλος δεπ	inclusive
n	cds	no	foxiness	conservative
n	cds	no	μπαγαποντιά	conservative
n	cds	no	ψεματάκι	conservative
n	cds	no	τοκογλύφους	conservative
n	re	no	κλεψιά	inclusive
n	dmc	yes	παλιάνθρωπος	inclusive
n	cds	no	δοκησισοφία	inclusive
n	re	no	συκοφάντη	conservative
n	ddp	yes	αλητεία	conservative
n	qas	no	ιδεολόγος	inclusive
n	cds	no	τοκογλύφοι	conservative
n	ps	yes	Αθίγγανος	inclusive
n	an	no	κροκοδείλου	inclusive
n	cds	no	ληστή	inclusive
n	asm	no	twerp	conservative
n	cds	no	δεσμοφύλακάς	inclusive
n	an	no	ανόητος	conservative
n	cds	no	χαζός	inclusive
n	an	no	crocodilia	inclusive
n	cds	no	ιταλικής μαφίας	inclusive
n	pa	yes	ακαδημαϊκό	inclusive
n	an	no	helix pomatia	inclusive
n	dmc	yes	μικρολόγος	conservative
n	an	no	culex pipiens	inclusive
v	is	yes	ικετεύω	inclusive
n	cds	no	φονταμενταλιστικών	inclusive
n	an	no	αισχροκερδής	conservative
n	or	no	κούτρα	inclusive
n	cds	no	μελετώ εντατικά	conservative
n	dmc	yes	bumbler	conservative
n	ps	yes	εβραίος	inclusive
n	ddp	yes	Ζωικό βασίλειο	inclusive
n	or	no	μάραθος	inclusive
n	cds	no	οικογένεια	inclusive
n	an	no	despoiler	inclusive
n	an	no	κουτορνίθι	conservative
n	asm	no	Φάουλ	inclusive
n	cds	no	παραβάτης	inclusive
n	re	no	φόνισσα	inclusive
n	cds	no	nerdy	conservative
n	pa	yes	υποστηρικτής	inclusive
a	cds	no	χαλασμένος	inclusive
n	cds	no	κυκεώνας	inclusive
n	pr	no	rentboy	conservative
n	an	no	crocodilians	inclusive
n	ddp	yes	βλάκας	inclusive
n	cds	no	φυγόπονος	conservative
n	pa	yes	λογιστές	inclusive
n	cds	no	θανάτωσης	conservative
n	cds	no	ηλίθιος	inclusive
n	re	no	μαφία	inclusive
n	cds	no	βάρβαρος	conservative
n	re	no	παραβατικότητα	inclusive
n	cds	no	πορνείο	inclusive
n	asf	no	καθυστερημένος	conservative
n	an	no	Ερίφιο	inclusive
n	cds	no	ματαιοδοξία	conservative
n	an	no	σκυλάκι	inclusive
n	cds	no	superbia	conservative
n	an	no	κουνελάκια	inclusive
n	ddp	yes	μεταμορφικοί	conservative
n	an	no	αρνάδα	inclusive
n	svp	no	gorger	conservative
n	pr	no	πουτάνα	conservative
n	cds	no	ληστών	inclusive
a	cds	no	ταγκός	inclusive
n	pa	yes	γκρουμ	inclusive
a	an	no	πεισματάρης	inclusive
n	cds	no	σφαγή	conservative
n	dmc	yes	ανθρωπάκι	inclusive
n	qas	no	συρφετός	conservative
n	cds	no	sharking δάνειο	conservative
n	ps	yes	καθυστερημένος	conservative
n	is	yes	όρκο της φτώχειας	inclusive
n	an	no	ρύγχος	inclusive
n	qas	no	casteism	inclusive
n	qas	no	χωριάτη	conservative
n	ddp	yes	στραβόξυλο	conservative
n	cds	no	λαπάς	conservative
n	cds	no	ηθικολόγος	conservative
a	cds	no	πονηρός	conservative
n	re	no	απατεώνων	conservative
n	asm	no	φαλλός	inclusive
n	or	no	(χυδ.) γατάκι	conservative
n	an	no	βουβάλι	inclusive
n	ps	yes	Βούλγαροι	inclusive
n	cds	no	ληστεία	inclusive
n	cds	no	τοκογλύφο	conservative
n	asm	no	ακροποσθία	inclusive
n	qas	no	μάζα	inclusive
n	cds	no	πτώση τύπος	conservative
n	ps	yes	βεδουίνοι	inclusive
n	ddp	yes	αγύρτης	conservative
n	ddf	yes	ανάπηρος	inclusive
n	ps	yes	Μέτοικοι	inclusive
a	dmc	yes	ψεύτικος	conservative
n	asm	no	μαλακία	conservative
n	svp	no	επιθυμία	inclusive
n	om	no	shirtlifter	inclusive
n	qas	no	ηγέτης των επιχειρήσεων	inclusive
n	cds	no	έξυπνο aleck	conservative
n	cds	no	τράνταγμα-off	conservative
n	svp	no	φαγάς	conservative
n	ddp	yes	χαφιές	conservative
n	ddp	yes	μαλάκα	conservative
n	cds	no	flub	inclusive
n	is	yes	ζητιάνος	inclusive
n	ps	yes	jigaboo	conservative
n	asf	no	τεχνικός όρος	inclusive
n	svp	no	φθόνος	inclusive
n	an	no	american bison	inclusive
n	qas	no	κάπηλος	inclusive
n	cds	no	σπίτι της κακής φήμης	inclusive
n	pa	yes	υπουργός	inclusive
n	cds	no	Ζηλωτές	inclusive
n	an	no	έχιδνα	inclusive
n	an	no	συσκευή ακούσματος	inclusive
n	asm	no	μεταμορφικοί	inclusive
n	asm	no	βλαξ	inclusive
n	cds	no	dweeb	conservative
n	cds	no	σόι	inclusive
n	re	no	μαρτύριο	inclusive
n	cds	no	μαλακία	conservative
n	cds	no	topsy-turvyness	inclusive
n	cds	no	μέλος της συμμορίας	conservative
n	ddp	yes	αμερικανάκι	conservative
n	cds	no	κότα	conservative
a	ddp	yes	αγράμματος	inclusive
n	cds	no	ανανδρία	conservative
n	qas	no	καταδύσεις σύστημα στάθμισης	inclusive
n	om	no	παιδεραστής	inclusive
n	re	no	αχρείο	conservative
n	asm	no	πτώση τύπος	conservative
n	dmc	yes	απραξίας	conservative
n	svp	no	Πλεονεξία	inclusive
n	re	no	μαφιόζου	inclusive
n	is	yes	απόβλητος	inclusive
n	om	no	παρενδυσία	inclusive
n	cds	no	γλυκανάλατος	conservative
n	re	no	μικροκλοπές	inclusive
n	re	no	παλιόμουτρο	conservative
n	cds	no	λέρα	inclusive
n	re	no	αποσπάσουν	inclusive
n	svp	no	spiritlessness	inclusive
n	an	no	ragtag	conservative
n	asm	no	vicia faba	inclusive
n	cds	no	know-it-όλα	conservative
n	cds	no	αστικών αποβλήτων	inclusive
n	an	no	κότα	inclusive
n	svp	no	ανία	inclusive
a	svp	no	ασελγής	conservative
n	pr	no	αγόρι μισθώματος	conservative
n	cds	no	μαφία	conservative
n	ps	yes	βλαξ	conservative
n	qas	no	αστικών αποβλήτων	inclusive
n	svp	no	Επτά θανάσιμα αμαρτήματα	inclusive
n	qas	no	πλήρωμα	inclusive
n	pa	yes	δικηγόροι	inclusive
n	pr	no	αγόρια ενοικίαση	conservative
n	om	no	πρωκτική διείσδυση	inclusive
n	cds	no	ψοφίμια	inclusive
n	ps	yes	δημιουργός των φυτών	inclusive
n	cds	no	χωριάτη	conservative
n	qas	no	τρακαδόρος	conservative
n	asm	no	βλακεία	conservative
n	re	no	δυσφήμιση	conservative
n	svp	no	enviousness	inclusive
n	ddp	yes	ανόητος	inclusive
n	an	no	Όρνιθα	inclusive
n	asm	no	επιβραδύνουν	inclusive
n	re	no	μαφιόζων	inclusive
n	cds	no	υπεροψία	conservative
n	cds	no	φάρσα	inclusive
n	ddp	yes	αγριότητα	inclusive
n	an	no	grossness	conservative
n	or	no	dumbass	conservative
a	ddp	yes	ανόητος	conservative
n	cds	no	παιδαγωγός	inclusive
a	dmc	yes	λερωμένος	inclusive
n	an	no	τσιμπούρι	inclusive
n	cds	no	δογματισμός	conservative
n	dmc	yes	αλητεία	inclusive
n	svp	no	avaritia	inclusive
n	qas	no	φάουλ-up	inclusive
n	dmc	yes	μαφιόζου	inclusive
n	ps	yes	Γύφτος	inclusive
n	cds	no	ληστές	inclusive
n	asm	no	flouter	conservative
n	cds	no	κοπρίτης	inclusive
n	qas	no	αγρομισθωτής	inclusive
n	cds	no	φονταμενταλισμό	inclusive
n	an	no	κροκόδειλοι	inclusive
n	ps	yes	μογγόλος	inclusive
n	ddp	yes	κρατούμενοι	inclusive
n	dmc	yes	ψέμμα	inclusive
n	is	yes	εξάντληση	inclusive
n	cds	no	wads	inclusive
n	re	no	ληστείας	inclusive
n	cds	no	υπερβολική ευσέβεια	inclusive
n	qas	no	μεγιστάνας	inclusive
n	cds	no	ανθρωπάκια	inclusive
n	qas	no	ballock	inclusive
n	cds	no	Θεωρία Συνωμοσίας	inclusive
n	asm	no	wanker	conservative
n	qas	no	κοινολόγηση	inclusive
a	dmc	yes	διαβολικός	conservative
n	cds	no	mussiness	conservative
n	cds	no	κοσμοσυρροή	inclusive
n	qas	no	ενοχλών	conservative
n	asm	no	nookie	conservative
n	cds	no	αταξία	conservative
n	cds	no	κατασκοπεύω	conservative
n	re	no	διαβολή	conservative
n	re	no	βία	inclusive
n	ddf	yes	απενεργοποίηση	inclusive
n	cds	no	σπίτι της πορνείας	inclusive
n	an	no	prickteaser	conservative
n	pr	no	βοοειδή	inclusive
n	an	no	βατράχι	inclusive
n	asf	no	dunderhead	conservative
n	re	no	κακοποίηση	inclusive
n	an	no	σφιγκτήρας	inclusive
n	is	yes	χαμηλό εισόδημα	inclusive
n	an	no	κοτόπουλο	inclusive
n	asm	no	γαμώ	conservative
n	ps	yes	Εβραίος	inclusive
n	cds	no	ακατέργαστα λύματα	inclusive
n	is	yes	σπαγγοραμμένος	conservative
n	cds	no	αποβράσματα τσάντα	conservative
n	dmc	yes	παρίας	inclusive
n	re	no	τρομοκρατική πράξη	inclusive
n	ps	yes	Κινέζα	inclusive
n	dmc	yes	αποβράσματα τσάντα	inclusive
n	cds	no	τεμπέλης	conservative
n	pa	yes	άγριος	conservative
n	dmc	yes	έτσι κ 'έτσι	conservative
n	an	no	κούτσουρο	conservative
n	dmc	yes	πλαστογραφία	inclusive
a	cds	no	φοβητσιάρης	conservative
n	pr	no	Βόδι	inclusive
n	pa	yes	λογιστής	inclusive
n	ddp	yes	βάρβαρος	conservative
n	qas	no	όρχις	inclusive
n	qas	no	necrotrophic	inclusive
n	an	no	σαλιγκάρι	inclusive
n	an	no	pip-τρίξιμο	conservative
n	an	no	sciaenops ocellatus	inclusive
n	pr	no	σεξουαλικών υπηρεσιών	inclusive
n	cds	no	ακαταστασία	conservative
n	ps	yes	rroma	inclusive
n	cds	no	rumormonger	conservative
n	cds	no	crooners	inclusive
v	cds	no	χοντραίνω	inclusive
n	ps	yes	boche	conservative
n	dmc	yes	δυσοσμία	conservative
n	an	no	γαϊδούρια	inclusive
n	rci	yes	άγριος	conservative
n	svp	no	πλεονεκτικότητα	inclusive
n	an	no	κοινή κουνουπιών	inclusive
n	qas	no	Ρητορική	inclusive
n	cds	no	κούτσουρο	conservative
n	om	no	αναπληρωτές	inclusive
n	cds	no	αρχιερέας	inclusive
n	svp	no	καλοφαγάς	inclusive
n	an	no	κορόιδο	conservative
n	rci	yes	χωριάτη	conservative
n	is	yes	τσιγκούνης	conservative
n	qas	no	ερασιτέχνη	inclusive
n	dmc	yes	αναθυμίαση	conservative
n	an	no	αναπαραγωγή των ζώων	inclusive
n	cds	no	προαγωγός	conservative
n	dmc	yes	λαξευτής	conservative
n	an	no	familiaris	inclusive
n	re	no	Μαφία	inclusive
n	an	no	κουνέλι	inclusive
n	asm	no	Φαλλός	inclusive
n	ddp	yes	changeling	inclusive
n	dmc	yes	εξώλης	conservative
v	qas	no	επισκευάζω	inclusive
n	cds	no	ναρκισσιστής	inclusive
n	dmc	yes	αγύρτης	conservative
n	re	no	σεξουαλικές επιθέσεις	inclusive
n	svp	no	αξιοπρέπεια	inclusive
n	re	no	debaucher	conservative
n	ddp	yes	codswallop	conservative
a	cds	no	έξυπνος	inclusive
n	cds	no	ραδιούργος	inclusive
n	pa	yes	ακαδημαϊσμό	inclusive
v	qas	no	βασανίζω	conservative
n	an	no	patsy	conservative
n	cds	no	Μασονία	inclusive
n	cds	no	interfertility	inclusive
n	cds	no	φασίστας	conservative
n	cds	no	φοβερή πένα	inclusive
n	cds	no	ανοησία	inclusive
n	an	no	diddly-squat	conservative
n	or	no	χαζός	conservative
n	qas	no	έμπορος	inclusive
n	or	no	αδερφή	conservative
n	cds	no	ανόητος	inclusive
n	qas	no	tagalong	conservative
n	pa	yes	κρεοπωλείο χοιρινό	inclusive
a	dmc	yes	φαύλος	conservative
n	cds	no	σχολαστικότης	inclusive
n	an	no	φάρσα	conservative
n	re	no	εκβιασμός	conservative
n	cds	no	ανταποκριτής	inclusive
n	cds	no	ερασιτεχνισμού	conservative
n	an	no	ράμφος	inclusive
n	pr	no	όπλο moll	inclusive
n	cds	no	νεογνική	inclusive
n	om	no	γκέι	conservative
n	asm	no	βίδωμα	conservative
n	cds	no	τοκογλυφία	inclusive
n	asm	no	avafauna	inclusive
n	om	no	πούστης	inclusive
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
n	cds	no	όγκος	inclusive
n	cds	no	έπαρση	inclusive
n	ps	yes	βουλγαρικά	inclusive
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	dmc	yes	κακία	inclusive
n	om	no	ομοφυλόφιλος	inclusive
n	re	no	απαγωγείς	inclusive
n	cds	no	αναλήθεια	conservative
n	re	no	κλέφτης	inclusive
n	qas	no	βαρονίες	inclusive
n	an	no	knucklehead	conservative
n	qas	no	κομφορμισμός	inclusive
n	om	no	Φοινίκουλον	inclusive
n	pr	no	floozie	conservative
v	cds	no	μιλώ γρήγορα	inclusive
n	qas	no	εξωπαράσιτα	inclusive
n	re	no	βίαιη	inclusive
n	cds	no	συνωμοσιολογία	inclusive
a	cds	no	κοινότοπος	inclusive
n	pr	no	παλλακίδες	inclusive
n	an	no	κακοποιός	conservative
n	cds	no	μυθιστορήματα δεκάρα	inclusive
n	an	no	τούβλο	conservative
n	an	no	γένους μαλακίου	inclusive
n	an	no	humanus	inclusive
n	an	no	varia strix	inclusive
n	or	no	dunce	conservative
n	cds	no	κομπασμός	conservative
n	qas	no	μεθώ	inclusive
n	cds	no	μαστιγώσει	inclusive
n	cds	no	επιβραδύνουν	inclusive
n	pr	no	Αγελάδα	inclusive
n	cds	no	αναίδεια	conservative
n	cds	no	κρετίνος	inclusive
n	an	no	κουνούπια	inclusive
n	ps	yes	ζουλού	inclusive
n	ddp	yes	παράλογη	conservative
n	an	no	φλυαρώ	inclusive
v	cds	no	πολυλογώ	conservative
n	cds	no	schoolma'am	conservative
n	qas	no	λεχρίτης	conservative
n	cds	no	αποχωρητήριο	inclusive
n	qas	no	μεγάλο επιχειρηματία	inclusive
n	qas	no	ιδιοκτήτης επιχείρησης	inclusive
n	ddp	yes	ατζαμής	conservative
v	cds	no	μπουκώνομαι	inclusive
n	cds	no	νεανικών συμμοριών	conservative
n	pa	yes	χωριάτη	conservative
n	svp	no	λαιμαργία	inclusive
n	svp	no	ζηλοφθονία	inclusive
n	asm	no	καφέ	inclusive
n	cds	no	αδίκημα	inclusive
n	re	no	συκοφαντία	inclusive
n	cds	no	μικροκλοπές	inclusive
n	cds	no	αδικοπραξίας	inclusive
n	cds	no	ιαπωνικές μονάδες μέτρησης	inclusive
n	cds	no	σμίξει-mangle	inclusive
n	ddp	yes	zooerastia	conservative
n	ddp	yes	taleteller	conservative
n	asm	no	του πέους	inclusive
n	cds	no	διδακτικό βοήθημα	inclusive
n	an	no	κοκέτα	conservative
n	dmc	yes	πλάνητος	inclusive
n	qas	no	ζώνη βάρους	inclusive
n	asf	no	τούβλο	conservative
n	svp	no	παράσιτος	conservative
n	ddp	yes	αναπαραγωγή των ζώων	inclusive
n	asm	no	aves	inclusive
n	cds	no	παλαιό αυτοκίνητο	inclusive
n	an	no	Βους ο ταύρος	inclusive
n	ps	yes	Κατσίβελος	inclusive
n	or	no	βλάκας	conservative
n	cds	no	λογοτεχνική hack	conservative
n	cds	no	perspicaciousness	inclusive
n	cds	no	rookie	conservative
n	cds	no	αλήτης	conservative
n	an	no	οκνηρός	conservative
n	re	no	σκοτώνει	inclusive
n	an	no	πρόβατα	inclusive
n	ddp	yes	αλμπάνης	conservative
n	re	no	εγκληματική πράξη	inclusive
n	an	no	κτηνοβασία	conservative
n	cds	no	παραβατικότητα	inclusive
n	qas	no	όχλος	conservative
n	qas	no	ενδοπαράσιτα	inclusive
n	cds	no	pompousness	inclusive
n	re	no	Μαφία	conservative
n	cds	no	σκύβαλο	conservative
n	rci	yes	χωριάτης	conservative
n	pa	yes	βοσκοπούλα	inclusive
a	ddp	yes	κουτός	conservative
n	cds	no	συνωμοσία της σιωπής	inclusive
n	an	no	raunch	conservative
n	svp	no	faineance	inclusive
n	dmc	yes	αλήτες	conservative
n	ddp	yes	bonehead	conservative
n	cds	no	κακοφτιάχνω	inclusive
n	cds	no	νεόπλουτος	inclusive
n	an	no	σκώροι	inclusive
n	pr	no	πόρνες	conservative
n	asm	no	βλακέντιος	conservative
n	dmc	yes	αποβράσματα τσάντα	conservative
n	an	no	Βόνασος	inclusive
a	svp	no	μίζερος	conservative
n	asf	no	μπούμπουρας	conservative
n	an	no	προβατίνα	inclusive
n	is	yes	κουρελιάρης	conservative
n	svp	no	καλό-για-τίποτα	conservative
n	asm	no	ballock	inclusive
n	an	no	κάθαρμα	conservative
n	ddf	yes	σακατεύω	inclusive
n	cds	no	διαβολάκι	inclusive
n	an	no	floozy	conservative
n	cds	no	φιλόνικος	conservative
n	qas	no	φύλακας της αγοράς	inclusive
n	cds	no	βλακεία	inclusive
n	qas	no	fumbler	conservative
n	cds	no	πρόβλημα	conservative
n	an	no	απατεώνων	conservative
n	cds	no	θνησιμαίο	inclusive
n	svp	no	λαχτάρα	inclusive
n	dmc	yes	γελωτοποιός	inclusive
n	asf	no	ανόητο	conservative
n	qas	no	ατζαμής	conservative
n	re	no	εγκληματικές δραστηριότητες	inclusive
n	an	no	φυσιογνωμία	inclusive
n	qas	no	μεσαίου εισοδήματος	inclusive
n	cds	no	διανοούμενος	inclusive
n	pa	yes	παράγοντα εισιτήριο	inclusive
n	ps	yes	αμάλγαμα	conservative
n	re	no	σεξουαλικής κακοποίησης	inclusive
n	ddp	yes	Μικροπανίδα	inclusive
n	pr	no	Παλλακεία	inclusive
n	asm	no	ακροβυστία	inclusive
n	an	no	Αρνί	inclusive
n	cds	no	αλλοτριοπραγμών	conservative
n	is	yes	ζητιάνος	conservative
n	re	no	δολοφόνοι	inclusive
n	cds	no	wanker	conservative
n	cds	no	ballup	inclusive
n	asm	no	κόκορας	inclusive
n	cds	no	μπράβους	conservative
n	an	no	capra	inclusive
n	pa	yes	sheepherder	inclusive
n	pr	no	floozy	conservative
n	om	no	αδερφή	conservative
n	ddf	yes	καμπούρης	inclusive
n	re	no	βιασμών	conservative
n	cds	no	εκπαιδευτή	inclusive
n	qas	no	νοικοκυριό	inclusive
n	pr	no	bos taurus	inclusive
n	svp	no	αβουλησία	inclusive
n	ddp	yes	patsy	conservative
n	cds	no	νήπιο	inclusive
n	cds	no	σκαφτιάς	inclusive
n	qas	no	μεσαίας τάξης	inclusive
n	an	no	crocodylidae	inclusive
n	dmc	yes	βάρβαρη	conservative
n	pr	no	σκώρος	inclusive
n	asf	no	χαζομάρα	conservative
a	ddp	yes	αγράμματος	conservative
n	cds	no	Κόζα Νόστρα	inclusive
n	ps	yes	negroids	inclusive
n	qas	no	αγροτών	inclusive
n	an	no	ανγκουίλα	inclusive
n	dmc	yes	rakehell	conservative
n	om	no	drag queens	inclusive
n	svp	no	δεκάρα-τσίμπημα	inclusive
n	ps	yes	Μογγόλα	inclusive
n	an	no	βαρβαρισμός	inclusive
n	om	no	κυρίες	inclusive
n	an	no	rouncey	inclusive
n	cds	no	είλωτες	inclusive
n	cds	no	Ομερτά	inclusive
n	dmc	yes	chiseller	conservative
v	asm	no	(τον)παίρνω	conservative
n	ddp	yes	ηλιθιότητα	conservative
n	an	no	όψη	inclusive
n	dmc	yes	παλιάτσος	inclusive
n	om	no	aboral	inclusive
n	asf	no	μαλλιά καβάλο	inclusive
n	an	no	Μικρόβιο	inclusive
n	cds	no	σούφρωμα	inclusive
n	ddp	yes	βάρβαρη	conservative
n	an	no	aureus	inclusive
n	asm	no	σκληρή-on	inclusive
n	cds	no	φιλαυτία	conservative
n	cds	no	φατρία	inclusive
n	ps	yes	αγροίκος	conservative
n	cds	no	εκπαιδευτής	inclusive
n	cds	no	αλαζονεία	conservative
n	dmc	yes	στρεψόδικος	inclusive
n	cds	no	ζηλωτές	inclusive
n	cds	no	γουίλερ αντιπρόσωπο	conservative
n	re	no	λύσσα	inclusive
n	qas	no	κάστα	inclusive
n	or	no	γεώμηλο	inclusive
n	cds	no	μαφιόζου	inclusive
v	qas	no	μακιγιάρω	inclusive
