id	pos	category	stereotype	lemma	level
AR211	n	an	no	لا يعرفون شيئا	conservative
AR729	n	cds	no	عوام	conservative
AR255	n	asm	no	بيضة	inclusive
AR1095	n	cds	no	الجرائم	inclusive
AR195	n	asf	no	غبي	conservative
AR1420	n	cds	no	الفاشي	conservative
AR1064	n	pr	no	عشيق	inclusive
AR384	n	ps	yes	البدوية	inclusive
AR107	n	asm	no	نمو	inclusive
AR919	n	dmc	yes	محتال	conservative
AR329	n	an	no	مرقس	conservative
AR1646	n	an	no	الضباع	inclusive
AR1028	n	qas	no	اعدام	conservative
AR192	n	or	no	bonce	inclusive
AR1616	n	dmc	yes	بلا مأوى شخص	inclusive
AR843	n	or	no	براسيكا زيتية	inclusive
AR430	n	cds	no	مفشي السر	conservative
AR2197	n	ps	yes	هيسبنيك	inclusive
AR462	n	ddp	yes	ابن زنا	conservative
AR1253	n	dmc	yes	الأخلاقية	inclusive
AR1628	n	svp	no	إفراط في الطعام	inclusive
AR1797	n	ddp	yes	نقص العقلية	inclusive
AR362	n	cds	no	زور	conservative
AR1679	n	ddp	yes	لغو	conservative
AR1865	n	an	no	الناموس	inclusive
AR1904	n	cds	no	دركي	inclusive
AR374	n	cds	no	رأسا على turvyness	inclusive
AR1873	n	pr	no	عثه	inclusive
AR2253	n	dmc	yes	homunculi	inclusive
AR2679	n	an	no	الكايمانات	inclusive
AR1532	n	cds	no	مأمورية الصبي	inclusive
AR2256	n	ddp	yes	twaddler	conservative
AR768	n	an	no	كابرا	inclusive
AR2539	n	an	no	ضفادع	inclusive
AR275	n	pa	yes	البرابرة	conservative
AR1208	n	cds	no	peons	inclusive
AR728	n	cds	no	أوباش	conservative
AR239	n	svp	no	البخل	conservative
AR1233	n	asm	no	يصعب على	inclusive
AR2463	a	asm	no	سمراء	inclusive
AR971	n	cds	no	wanker	conservative
AR637	n	an	no	الوغد	conservative
AR1183	n	svp	no	شره	inclusive
AR510	n	an	no	zooerasty	conservative
AR1276	n	dmc	yes	زنديق	conservative
AR1201	n	cds	no	الجلد	inclusive
AR1461	n	cds	no	فضولي-باركر	conservative
AR1944	n	dmc	yes	شخص ريفى أخرق	conservative
AR695	n	cds	no	مأفون	inclusive
AR517	n	svp	no	مملة	inclusive
AR369	n	cds	no	المتأنق	inclusive
AR795	n	asm	no	أير	inclusive
AR2264	n	dmc	yes	قليل الحظ	inclusive
AR2151	n	re	no	سراق	inclusive
AR2213	n	an	no	أوزه	inclusive
AR1836	n	an	no	رخويات	inclusive
AR87	n	qas	no	تابع	inclusive
AR2230	n	an	no	قرادة	inclusive
AR2528	a	dmc	yes	كاذبة	conservative
AR167	n	ddp	yes	infauna	inclusive
AR2666	n	re	no	عملية ارهابية	conservative
AR2616	a	ddp	yes	أحمق	conservative
AR422	n	dmc	yes	حظر	inclusive
AR402	n	an	no	عناد	conservative
AR917	n	ddp	yes	نصاب	conservative
AR720	n	cds	no	السارق	conservative
AR2179	n	ps	yes	negroids	inclusive
AR2222	n	re	no	إرهابية	inclusive
AR309	n	an	no	خسيس	inclusive
AR1910	n	cds	no	كوزا نوسترا	inclusive
AR432	n	cds	no	واش	conservative
AR721	n	re	no	مشعوذ	inclusive
AR1449	n	cds	no	القائم على السجن	inclusive
AR2091	n	an	no	خروف	inclusive
AR1854	n	ps	yes	منغولية	inclusive
AR1425	n	cds	no	فاشيه	conservative
AR2385	n	is	yes	متسول	inclusive
AR688	n	an	no	wuss	conservative
AR1833	n	cds	no	المتهرب	conservative
AR2609	n	cds	no	العِلْمانية	inclusive
AR367	n	cds	no	مهندم	inclusive
AR349	n	an	no	floozie	conservative
AR725	n	cds	no	الوقاحة	conservative
AR1205	n	dmc	yes	شخص غير مستقر	inclusive
AR1482	n	cds	no	رجعي	conservative
AR1758	n	cds	no	مراب	conservative
AR2505	n	re	no	التعطيل	inclusive
AR1870	n	pr	no	عث	inclusive
AR1086	n	cds	no	التي تخرق القانون	inclusive
AR1883	n	an	no	شخص متبلد المشاعر	conservative
AR527	n	an	no	الماشية	inclusive
AR2157	n	cds	no	نرجسية	inclusive
AR1979	a	dmc	yes	الشر	conservative
AR1213	n	an	no	الحلزون pomatia	inclusive
AR280	n	qas	no	بائع	inclusive
AR1369	n	cds	no	احمق	inclusive
AR2275	n	ps	yes	وندل	inclusive
AR927	n	qas	no	القمامة	inclusive
AR2795	n	ps	yes	الزولو	inclusive
AR1078	n	ps	yes	البله	conservative
AR462	n	cds	no	ابن زنا	conservative
AR1572	n	om	no	مثليه جنسيه	inclusive
AR748	n	cds	no	أقرباء	inclusive
AR1254	n	dmc	yes	سبب أخلاقي	inclusive
AR819	n	qas	no	طبقة	inclusive
AR108	n	asm	no	لاحقة	inclusive
AR1264	n	dmc	yes	الشر	conservative
AR1452	n	cds	no	تسليم المفتاح	inclusive
AR1245	n	dmc	yes	اللياقة	inclusive
AR2287	n	ps	yes	واندال	inclusive
AR470	n	pa	yes	متعهد	inclusive
AR688	n	cds	no	wuss	conservative
AR1354	n	dmc	yes	التزوير	inclusive
AR868	n	an	no	أرنب	inclusive
AR2341	v	cds	no	انتقل إلى الرفيق الأعلى	inclusive
AR78	n	om	no	الشرج	inclusive
AR169	n	ddp	yes	epifaunal	inclusive
AR1443	n	asf	no	مهبل	conservative
AR837	n	or	no	الملفوف	inclusive
AR1990	n	asm	no	جلبانة	inclusive
AR2099	n	ddp	yes	غباوه	conservative
AR1112	n	cds	no	التربة	inclusive
AR561	n	qas	no	شخصيات من عالم الأعمال	inclusive
AR263	n	qas	no	الخصية	inclusive
AR2202	n	cds	no	satyriasis	conservative
AR2419	n	re	no	plagiarization	inclusive
AR1359	n	an	no	البرغوت	inclusive
AR1905	n	cds	no	الشرطي	inclusive
AR2736	n	cds	no	نظرية مؤامرة	inclusive
AR2003	n	pa	yes	عتال	inclusive
AR1157	n	om	no	القمي	inclusive
AR657	n	ddp	yes	حبيس	inclusive
AR1323	n	qas	no	فلاحين	inclusive
AR1309	n	pr	no	خليلة	conservative
AR419	n	re	no	مجرم	inclusive
AR1576	n	om	no	homosexualism	inclusive
AR138	n	an	no	anguillidae	inclusive
AR610	n	svp	no	غرور	conservative
AR1	n	dmc	yes	دناءة	inclusive
AR1357	n	an	no	برغوثيات	inclusive
AR716	n	re	no	اشيا	conservative
AR171	n	an	no	الحیوانات	inclusive
AR612	n	cds	no	vanity	conservative
AR538	n	ddp	yes	تلف المخ	inclusive
AR1914	n	cds	no	sicilian mafia	conservative
AR889	n	om	no	شاذّ جِنسِيًا	inclusive
AR1335	n	or	no	شمار	inclusive
AR1336	n	or	no	شمرة شائعة	inclusive
AR1804	n	cds	no	لص	inclusive
AR887	n	or	no	نانس	conservative
AR1390	n	an	no	تجهم	inclusive
AR1847	n	ps	yes	المملكة المغولية	inclusive
AR473	n	pa	yes	جنازة المخرج	inclusive
AR1748	n	cds	no	كسول	conservative
AR726	n	qas	no	دهماء	conservative
AR528	n	pr	no	بقره	inclusive
AR864	n	asm	no	nooky	conservative
AR1940	n	qas	no	طفيلي	inclusive
AR2305	n	dmc	yes	المهرجين	inclusive
AR121	n	cds	no	التعصب	conservative
AR96	n	an	no	خدعة	conservative
AR2608	n	cds	no	عِلْمَانية	inclusive
AR2416	n	cds	no	ومن ناحية الوظيفة	conservative
AR199	n	ddp	yes	muggins	conservative
AR636	n	cds	no	وvillainess	conservative
AR486	n	qas	no	خطأ مربك	inclusive
AR1843	n	an	no	الرخوي	inclusive
AR1729	n	om	no	افراج عنها	inclusive
AR329	n	asm	no	مرقس	conservative
AR537	n	ddp	yes	تلف الدماغ	inclusive
AR168	n	ddp	yes	epifauna	inclusive
AR1028	n	cds	no	اعدام	conservative
AR1607	n	cds	no	قطيع	inclusive
AR2529	a	dmc	yes	مزور	conservative
AR2120	n	pa	yes	الرعاة	inclusive
AR1243	n	dmc	yes	الدافع الأخلاقي	inclusive
AR2763	n	an	no	الأفعوانية	inclusive
AR2174	n	ps	yes	زنجاني	inclusive
AR1706	n	cds	no	الفخامة	inclusive
AR167	n	an	no	infauna	inclusive
AR272	n	dmc	yes	برابرة	conservative
AR1031	n	cds	no	tricker	conservative
AR2391	n	cds	no	المتذمر	conservative
AR560	n	qas	no	رأسمالي	inclusive
AR219	n	an	no	anes	inclusive
AR1866	n	an	no	culicidae	inclusive
AR1638	n	cds	no	كبرياء	conservative
AR710	n	re	no	والباطل الخبيثة	inclusive
AR1236	n	an	no	حلزون	inclusive
AR309	n	an	no	خسيس	conservative
AR1481	n	cds	no	رجعية	conservative
AR1706	n	cds	no	الفخامة	conservative
AR401	n	dmc	yes	متعصب	conservative
AR617	n	dmc	yes	lowlife	conservative
AR274	n	ddp	yes	غليظ	conservative
AR919	n	cds	no	محتال	conservative
AR321	n	qas	no	التكلف	inclusive
AR996	n	ps	yes	التهجين	inclusive
AR19	n	re	no	تعسف	inclusive
AR1003	n	cds	no	الصاعد	conservative
AR693	n	asf	no	عته	conservative
AR2731	n	ps	yes	بطاقة عقوبة	inclusive
AR863	n	asm	no	الشد	conservative
AR2507	n	re	no	السطو المسلح	inclusive
AR2624	n	cds	no	dweeb	conservative
AR1835	n	an	no	الرخويات	inclusive
AR1989	n	asm	no	بازيلاء	inclusive
AR2511	n	re	no	المختطف	inclusive
AR288	n	pa	yes	دعاة	inclusive
AR102	n	qas	no	مزيج	inclusive
AR919	n	ddp	yes	محتال	conservative
AR2201	n	cds	no	فرط النشاط الجنسي	conservative
AR1272	n	dmc	yes	الفاسق	conservative
AR2724	n	cds	no	ndrangheta	inclusive
AR1371	n	dmc	yes	مهرج	inclusive
AR199	n	cds	no	muggins	conservative
AR2455	n	cds	no	طفل	inclusive
AR118	n	an	no	codswallop	conservative
AR590	n	cds	no	انانية	conservative
AR711	n	re	no	افتراء كيدي	inclusive
AR1107	n	ps	yes	كروت	conservative
AR2491	n	re	no	خطف	inclusive
AR888	n	om	no	poove	conservative
AR2103	n	asm	no	الغباء	conservative
AR570	n	om	no	فتى	inclusive
AR1763	n	an	no	الحشرات	inclusive
AR1770	n	an	no	insecta	inclusive
AR1611	n	cds	no	وغير مغسولة كبيرة	conservative
AR1398	n	cds	no	الأصوليين	inclusive
AR1413	n	svp	no	كآبة	conservative
AR878	n	pa	yes	جسدي	inclusive
AR56	n	pa	yes	الأكاديمي	inclusive
AR754	n	cds	no	نسب	inclusive
AR1407	n	svp	no	غيظ	inclusive
AR2534	n	an	no	الضفدع	inclusive
AR1154	n	om	no	tush	inclusive
AR57	n	an	no	بايسن	inclusive
AR474	n	an	no	ديوث	conservative
AR2670	n	re	no	إرهاب	inclusive
AR631	n	cds	no	الغوغاء	conservative
AR220	n	an	no	الحمير	inclusive
AR869	n	an	no	أرانب	inclusive
AR1186	n	an	no	الغنمية الحمل	inclusive
AR154	n	an	no	بهيمة	inclusive
AR203	n	ps	yes	معتوه	conservative
AR928	n	cds	no	النفايات البلدية	inclusive
AR1096	n	an	no	diddlyshit	conservative
AR1152	n	om	no	الذيلية	inclusive
AR349	n	pr	no	floozie	conservative
AR201	n	or	no	knucklehead	conservative
AR559	n	qas	no	برجوازي	inclusive
AR1686	n	is	yes	المعوزين	inclusive
AR726	n	cds	no	دهماء	conservative
AR1960	n	qas	no	طفيلية	inclusive
AR416	n	cds	no	الحِرابة	conservative
AR212	n	an	no	ane	inclusive
AR1459	n	asf	no	المنشعب الشعر	inclusive
AR741	n	an	no	شخص سيء	conservative
AR197	n	an	no	أحمق	conservative
AR2476	a	re	no	عنيف	conservative
AR241	n	svp	no	جشع	inclusive
AR662	n	ddp	yes	نزيل	inclusive
AR2266	n	dmc	yes	يؤسف له	inclusive
AR2721	n	asm	no	bird	inclusive
AR454	n	cds	no	متخلف	conservative
AR1929	n	an	no	pudge	conservative
AR694	n	cds	no	أغبياء	inclusive
AR2026	n	qas	no	البلغاء	inclusive
AR2589	n	an	no	ابن أوى	inclusive
AR1406	n	svp	no	غضبه	conservative
AR1419	n	cds	no	العصابات	inclusive
AR1388	n	cds	no	ماسونيه	inclusive
AR2005	n	svp	no	pridefulness	inclusive
AR2418	n	cds	no	الاصطياد قبالة	conservative
AR281	n	qas	no	متجر	inclusive
AR103	n	qas	no	الفرنسة	inclusive
AR923	n	ddp	yes	مشعود	conservative
AR2361	v	asm	no	هزئ	conservative
AR235	n	svp	no	بخل	conservative
AR1391	n	an	no	عبوس	inclusive
AR604	n	svp	no	تفاخر	conservative
AR221	n	an	no	jackass	inclusive
AR1675	n	ddf	yes	ذوي الاحتياجات الخاصة	inclusive
AR1590	n	ps	yes	العقيده اليههوديه	inclusive
AR2772	n	dmc	yes	جاحد	conservative
AR1301	n	cds	no	قوادة	inclusive
AR150	n	ddp	yes	metazoa	inclusive
AR1767	n	an	no	insect	inclusive
AR453	n	an	no	الجلف	conservative
AR1313	n	qas	no	fieldhand	inclusive
AR368	n	cds	no	متأنق	inclusive
AR491	n	qas	no	كريهة تصل	inclusive
AR393	n	dmc	yes	كذاب	inclusive
AR16	n	svp	no	اللا مبالاة	inclusive
AR1088	n	cds	no	جريمة	inclusive
AR764	n	cds	no	قبيله	inclusive
AR691	n	asm	no	أبله	conservative
AR1747	n	svp	no	المتواني	conservative
AR936	n	an	no	بق الفراش	inclusive
AR277	n	ddp	yes	متوحش	conservative
AR483	n	qas	no	بوو بوو	inclusive
AR521	n	an	no	ابقار	inclusive
AR1288	n	cds	no	ذنابة	inclusive
AR253	n	qas	no	الخصيتين	inclusive
AR137	n	an	no	أنقليسية	inclusive
AR2585	n	an	no	إبن آوى	inclusive
AR603	n	svp	no	خيلاء	conservative
AR2790	n	an	no	athene noctua	inclusive
AR420	n	cds	no	جنائي	inclusive
AR169	n	an	no	epifaunal	inclusive
AR1964	n	qas	no	أبناء الأبرشية	inclusive
AR1405	n	svp	no	غَضَب	conservative
AR350	n	pr	no	rentboy	conservative
AR381	n	ps	yes	بدوية	inclusive
AR178	n	re	no	افتضاض	conservative
AR2513	n	cds	no	المتذلل	conservative
AR274	n	cds	no	غليظ	conservative
AR1630	n	qas	no	التدبير المنزلي	inclusive
AR197	n	or	no	أحمق	conservative
AR417	n	dmc	yes	banditti	inclusive
AR2006	n	svp	no	فخر	inclusive
AR273	n	ps	yes	همجي	conservative
AR1830	n	cds	no	lav	inclusive
AR1664	n	an	no	ستريكس فاريا	inclusive
AR422	n	cds	no	حظر	inclusive
AR429	n	cds	no	القصاص	conservative
AR1712	n	cds	no	معلمة	inclusive
AR1807	n	or	no	الدقة في التفاصيل	inclusive
AR893	n	or	no	homophile	conservative
AR411	n	an	no	المارقة	conservative
AR1942	n	cds	no	ريفي	conservative
AR1295	n	cds	no	تزمت	conservative
AR581	n	qas	no	البرجوازيون	inclusive
AR1433	n	asm	no	والفول	inclusive
AR801	n	cds	no	المشكلة	conservative
AR815	n	cds	no	إرضاء الذات	inclusive
AR1920	n	ps	yes	قوط شرقيون	inclusive
AR705	n	re	no	تشهيرية	inclusive
AR79	n	svp	no	كسل	conservative
AR2302	n	dmc	yes	أراجوز	inclusive
AR1910	n	cds	no	كوزا نوسترا	conservative
AR1297	n	svp	no	تعصب	conservative
AR1719	n	cds	no	jokester	inclusive
AR647	n	an	no	cakehole	inclusive
AR1904	n	cds	no	دركي	conservative
AR2775	n	dmc	yes	مارق	conservative
AR1533	n	pr	no	العاهرات	inclusive
AR433	n	cds	no	احتيال	conservative
AR1080	n	ps	yes	الأهبل	conservative
AR1753	a	is	yes	المؤسف	inclusive
AR2116	n	asm	no	غبيون	conservative
AR409	n	cds	no	حلقة	inclusive
AR2268	n	ps	yes	الفاندل	inclusive
AR36	n	om	no	عامل	conservative
AR2447	n	an	no	chicken	inclusive
AR2198	n	ps	yes	أخرى أجناس،	inclusive
AR922	n	ddp	yes	الشعوذة	conservative
AR343	n	pr	no	زانية	conservative
AR1011	n	or	no	twat	conservative
AR2414	a	svp	no	غاضب	inclusive
AR1053	n	cds	no	ديماجوجيه	conservative
AR696	n	ps	yes	changelings	conservative
AR1877	n	an	no	moue	inclusive
AR510	n	ddp	yes	zooerasty	conservative
AR694	n	ddp	yes	أغبياء	inclusive
AR2048	n	ps	yes	مستيزو	conservative
AR475	n	an	no	مكعباني شبيه بالمكعب	conservative
AR1372	n	ddp	yes	الأحمق	conservative
AR286	n	pa	yes	مستشار في القانون العام	inclusive
AR415	n	cds	no	الحرابة	conservative
AR1975	n	svp	no	بيني وبين معسر	inclusive
AR932	n	an	no	جهاز تنصت	inclusive
AR998	n	ps	yes	تحسين النوع النباتي	inclusive
AR1248	n	dmc	yes	والأخلاق	inclusive
AR699	n	asm	no	استبدل	inclusive
AR996	n	cds	no	التهجين	inclusive
AR1579	n	om	no	مثليين	inclusive
AR606	n	svp	no	غطرسة	conservative
AR96	n	cds	no	خدعة	inclusive
AR1274	n	an	no	نعجة	inclusive
AR2329	n	qas	no	troubler	conservative
AR2348	n	or	no	بطاطس	inclusive
AR1159	n	om	no	أليه	inclusive
AR329	n	cds	no	مرقس	conservative
AR2778	n	an	no	limacidae الأسرة	inclusive
AR1787	n	asm	no	القضيب	inclusive
AR1409	n	svp	no	الغضب	conservative
AR204	n	or	no	fuckhead	conservative
AR1310	n	pr	no	أبقى امرأة	conservative
AR2767	n	pa	yes	موظف	inclusive
AR1402	n	an	no	غضب	inclusive
AR1108	n	ps	yes	جيري	conservative
AR2207	n	qas	no	المستأجر المزارع	inclusive
AR2012	n	re	no	المبتز	inclusive
AR1241	n	qas	no	الهواة	inclusive
AR834	n	or	no	ملفوف	inclusive
AR361	n	cds	no	زيف	conservative
AR963	n	an	no	البوم	inclusive
AR658	n	ddp	yes	سجين	inclusive
AR1078	n	ddp	yes	البله	conservative
AR1414	n	dmc	yes	dallier	conservative
AR1660	n	cds	no	عبادة الأصنام	inclusive
AR478	n	dmc	yes	خبيث	conservative
AR2151	n	cds	no	سراق	inclusive
AR2247	n	re	no	وضع حتى الموت	inclusive
AR1411	n	dmc	yes	ديلي-dallier	conservative
AR786	n	an	no	الابتذال	conservative
AR1526	n	re	no	غنيمة	inclusive
AR687	n	dmc	yes	منبوذون	inclusive
AR328	n	cds	no	امرأة مثقفة	inclusive
AR1281	n	dmc	yes	مُبَذِّر	inclusive
AR353	n	pr	no	إمرأة فاسقة	conservative
AR1018	n	or	no	القثد	inclusive
AR1540	n	pr	no	بائعات الهوى	conservative
AR501	n	dmc	yes	المتردد	conservative
AR791	n	asm	no	عير	conservative
AR45	a	pa	yes	النظرية	inclusive
AR1160	n	om	no	الكعك	inclusive
AR2253	n	cds	no	homunculi	inclusive
AR204	n	asf	no	fuckhead	conservative
AR2448	n	an	no	دجاجه	inclusive
AR1366	n	an	no	البراغيث	inclusive
AR195	n	asm	no	غبي	inclusive
AR1361	n	an	no	برغوت	inclusive
AR1051	n	cds	no	الغوغائية	conservative
AR1210	n	cds	no	قزم	conservative
AR541	n	asm	no	البني	inclusive
AR330	n	asf	no	لينة اللمس	conservative
AR206	n	cds	no	الأبله	inclusive
AR1944	n	cds	no	شخص ريفى أخرق	conservative
AR2259	n	ddf	yes	قبح	inclusive
AR2514	n	cds	no	الخاضع	conservative
AR1811	n	cds	no	schoolmarm	conservative
AR356	n	dmc	yes	بهتان	inclusive
AR2506	n	re	no	stickup	inclusive
