pos	category	stereotype	lemma	level
n	ddp	yes	козел відпущення	conservative
n	qas	no	наброду і бобтейл	conservative
n	ddp	yes	неосвічена людина	conservative
n	pa	yes	ординарним професором	inclusive
n	or	no	дурний	conservative
n	om	no	derriere	inclusive
n	re	no	каморра	inclusive
n	dmc	yes	веселий андрій	inclusive
n	ddp	yes	Олігофрен	inclusive
n	cds	no	ідіот	inclusive
n	pr	no	куртизанки	inclusive
n	cds	no	фашизму	conservative
n	ddp	yes	аменція	inclusive
n	pr	no	чоловік-повія	conservative
n	re	no	вбивстві першого ступеня	inclusive
n	pr	no	проститутка	conservative
n	pr	no	пустопорожня балаканина	conservative
n	re	no	Злочинці	inclusive
n	pr	no	повій	inclusive
n	cds	no	скиглій	conservative
n	dmc	yes	дно життя	inclusive
n	asf	no	піхви	conservative
n	svp	no	скупість	conservative
n	pr	no	світська	inclusive
n	an	no	воша	inclusive
n	an	no	Блощиця ліжкова	inclusive
n	cds	no	Яйцеголовий	inclusive
n	ps	yes	ідіот	conservative
n	cds	no	Лиходій	conservative
n	cds	no	поліцейський	conservative
n	cds	no	'ndrangheta	inclusive
n	pr	no	Вулична проституція	conservative
n	cds	no	штрейкбрехерів	inclusive
n	cds	no	плем'я	inclusive
n	ps	yes	міжродових гібридні	inclusive
n	re	no	Викрадення людей	inclusive
n	dmc	yes	карбувальник	conservative
n	pa	yes	радник-посланник	inclusive
n	cds	no	Саєнтизм	inclusive
n	qas	no	паразитів	inclusive
n	asf	no	Вагіна	conservative
n	qas	no	Баронеса	inclusive
n	ddp	yes	пройдисвіт	conservative
n	svp	no	самолюбство	conservative
n	dmc	yes	моралістичної	inclusive
n	svp	no	злість	inclusive
n	an	no	branta bernicla	inclusive
n	an	no	безхвостих амфібій	inclusive
n	re	no	Вбивця	inclusive
n	asm	no	хам	conservative
n	re	no	крадіжки	inclusive
n	qas	no	Середній клас	inclusive
n	cds	no	наспівувати	inclusive
n	ps	yes	Зулуси	inclusive
n	cds	no	Дурень	conservative
n	dmc	yes	scattergood	inclusive
n	cds	no	зацькований	conservative
n	asm	no	дурість	conservative
n	or	no	Квір	conservative
n	an	no	бик	inclusive
n	cds	no	хуйло́	conservative
n	cds	no	лихварством	inclusive
n	qas	no	тинятися	conservative
n	asf	no	перевертиши	conservative
n	an	no	culicidae	inclusive
n	om	no	гвалтували	inclusive
n	an	no	Мікроорганізм	inclusive
n	an	no	Свійська коза	inclusive
n	cds	no	негідник	inclusive
n	cds	no	папараццо	inclusive
n	an	no	Безхвості земноводяні	inclusive
n	re	no	терористів	conservative
n	om	no	підора́с	inclusive
n	cds	no	Вільні каменярі	inclusive
n	cds	no	новонароджених	inclusive
n	ddp	yes	некомпетентна людина	conservative
n	cds	no	поганий працівник	conservative
n	cds	no	Бегінки	inclusive
n	an	no	капосник	conservative
n	an	no	diddlyshit	conservative
n	qas	no	брехня	conservative
n	svp	no	Ерос	inclusive
n	ddp	yes	недоумкуватий	conservative
n	an	no	bos taurus	inclusive
n	an	no	біла акула	inclusive
n	cds	no	motley fool	inclusive
n	cds	no	Викладач	inclusive
n	an	no	Дурник	conservative
n	an	no	vipera chersea	inclusive
n	cds	no	Бордель	inclusive
n	cds	no	кримінальний злочин	inclusive
n	svp	no	superbia	conservative
n	ps	yes	народу зулу	inclusive
n	an	no	підряду blattodea	inclusive
n	qas	no	твердих відходів	inclusive
n	asm	no	дурниця	inclusive
n	cds	no	простак	conservative
n	om	no	гея	inclusive
n	svp	no	Похоть	inclusive
n	cds	no	loanshark	inclusive
n	ps	yes	негроїдної	inclusive
n	is	yes	жебрак	conservative
n	an	no	Справжні крокодили	inclusive
n	an	no	Черв'яки	inclusive
n	qas	no	поганий працівник	conservative
n	dmc	yes	моральних цінностей	inclusive
n	an	no	приховані пристрої прослуховування	inclusive
n	ddp	yes	істота	inclusive
n	cds	no	Падаль	inclusive
n	svp	no	фанатизму	conservative
n	an	no	Акула біла	inclusive
n	an	no	Комахи	inclusive
n	an	no	Нетопир	inclusive
n	pa	yes	коридорний	inclusive
n	ps	yes	doofus	conservative
n	cds	no	лукавство	conservative
n	dmc	yes	варвар	conservative
n	an	no	anguillidae	inclusive
n	an	no	ovis овен	inclusive
n	cds	no	розрізаний	conservative
n	dmc	yes	Моральні норми	inclusive
n	an	no	неосвічена людина	conservative
n	cds	no	стовпотворіння	inclusive
n	svp	no	Ледар	inclusive
n	ps	yes	міжродових гібрид	inclusive
n	cds	no	бордель	inclusive
n	cds	no	онанізм	conservative
n	qas	no	собака вдома	inclusive
n	an	no	Дурбецело	conservative
n	pr	no	Проститутка	conservative
n	ddp	yes	ідіот	conservative
n	cds	no	селюк	conservative
n	cds	no	пудинг голови	conservative
n	pa	yes	прихильник	inclusive
n	an	no	sus scrofa domestica	inclusive
n	an	no	hirudinea	inclusive
n	re	no	злочинний	inclusive
n	cds	no	wangler	conservative
n	cds	no	Учитель	inclusive
n	an	no	варварство	inclusive
n	qas	no	малярський	inclusive
n	om	no	Супінація	inclusive
n	cds	no	ділок	inclusive
n	pr	no	придворних	inclusive
n	cds	no	каморра	inclusive
n	pa	yes	uncouthness	conservative
n	cds	no	гомункулів	inclusive
n	cds	no	Конспірологія	inclusive
n	re	no	розпусник	conservative
n	om	no	тьху	inclusive
n	or	no	геїв	conservative
n	ps	yes	негр	inclusive
n	an	no	стерва	conservative
n	om	no	гомоеротичні	inclusive
n	cds	no	пихатість	conservative
n	an	no	молюск	inclusive
n	ddp	yes	невігластво	conservative
n	cds	no	крадіж	inclusive
a	qas	no	середнього класу	inclusive
n	cds	no	Йолоп	conservative
n	an	no	невіглас	conservative
n	cds	no	естрадний співак	inclusive
n	ps	yes	арап	inclusive
n	qas	no	hutch	inclusive
n	re	no	вимагати	inclusive
n	cds	no	мафія	inclusive
n	an	no	crocodilia	inclusive
n	an	no	helix pomatia	inclusive
n	an	no	vipera communis	inclusive
n	re	no	статевий злочин	inclusive
n	ps	yes	біотехнології рослин	inclusive
n	dmc	yes	обманщик	conservative
n	dmc	yes	bumbler	conservative
n	cds	no	крадіжки	inclusive
n	qas	no	послушник	inclusive
n	cds	no	злодійські	inclusive
n	cds	no	офіцер	conservative
n	cds	no	поліцейський	inclusive
n	cds	no	фратрія	inclusive
n	svp	no	Ненажерність	inclusive
n	ddp	yes	порочність	conservative
n	an	no	великої рогатої худоби	inclusive
n	svp	no	неприємні	inclusive
n	ddp	yes	нісенітниця	inclusive
n	an	no	велика рогата худоба	inclusive
n	svp	no	не-рахунки	conservative
n	cds	no	лихвар	conservative
n	an	no	блоха	inclusive
n	an	no	наброду і бобтейл	conservative
n	dmc	yes	бандит	conservative
n	an	no	червоного барабана	inclusive
n	an	no	дрянь	conservative
n	qas	no	ринку хранитель	inclusive
n	re	no	ізгоїв	conservative
n	an	no	canis золотистий	inclusive
n	an	no	phthiraptera	inclusive
n	svp	no	Смертні гріхи	inclusive
n	ddp	yes	Імбецил	inclusive
n	svp	no	скнара	conservative
n	cds	no	бандити	inclusive
n	cds	no	неправда	conservative
n	cds	no	лихварство	inclusive
n	pa	yes	директора похоронного бюро	inclusive
n	svp	no	aboulia	inclusive
n	cds	no	пихатість	inclusive
n	an	no	Ропуха звичайна	inclusive
n	an	no	Мул	inclusive
n	svp	no	Гидливість	inclusive
n	cds	no	пристосуванець	conservative
n	dmc	yes	капосник	conservative
n	cds	no	грішник	conservative
n	an	no	скнара	conservative
n	dmc	yes	аморальності	inclusive
n	cds	no	твердих відходів	conservative
n	ps	yes	єврейська релігія	inclusive
n	cds	no	superbia	conservative
n	cds	no	простолюдді	inclusive
n	cds	no	Бандитизм	inclusive
n	qas	no	Парафіяни	inclusive
n	qas	no	професійного класу	inclusive
n	ps	yes	іудео	inclusive
n	asm	no	Підкидько	inclusive
n	or	no	піська	conservative
n	cds	no	брехуха	conservative
n	qas	no	мішанина	inclusive
n	an	no	Лють	inclusive
n	ddp	yes	blockhead	conservative
n	an	no	скоти́на	inclusive
n	svp	no	Нудьга	inclusive
n	an	no	Совоподібні	inclusive
n	an	no	вошей	inclusive
n	cds	no	помпезності	conservative
n	an	no	Домашній собака	inclusive
n	re	no	мучителя	inclusive
n	ps	yes	жовту картку	inclusive
n	asf	no	Придурок	conservative
n	cds	no	конформістом	conservative
n	om	no	Адоральний	inclusive
n	ps	yes	скнара	conservative
n	om	no	Аборальний	inclusive
n	ddp	yes	ідіот	inclusive
n	cds	no	fawner	conservative
n	om	no	пе́дик	inclusive
n	cds	no	шахрай	conservative
n	ddp	yes	тварин	inclusive
n	asm	no	статевий член	inclusive
n	om	no	Гомосексуальність	inclusive
n	cds	no	зрадницький	conservative
n	pa	yes	контролера	inclusive
n	om	no	shirtlifter	inclusive
n	om	no	сідниці	inclusive
n	an	no	Містифікація	conservative
n	re	no	Убивство	inclusive
n	an	no	Слизняк	inclusive
n	om	no	Голубий	inclusive
n	cds	no	вуличної банди	inclusive
n	qas	no	%d0%a1%d1%96%d0%bc%e2%80%99%d1%8f%d0%bd%d0%b8%d0%ba%d0%b8	inclusive
v	asm	no	їбати	conservative
n	cds	no	егоїзм	conservative
n	ps	yes	jigaboo	conservative
n	cds	no	плакса	conservative
n	dmc	yes	chawbacon	conservative
n	cds	no	Публічний будинок	inclusive
n	svp	no	хтивість	inclusive
n	cds	no	гурток	inclusive
n	asf	no	гівнюк	conservative
n	an	no	рогоносець	conservative
n	svp	no	жадібність	inclusive
n	an	no	мікробів	inclusive
n	cds	no	самовдоволення	inclusive
n	ps	yes	циган	inclusive
n	or	no	ірландський картопля	inclusive
n	ps	yes	тичні	inclusive
n	an	no	gyps fulvus	inclusive
n	dmc	yes	лох	conservative
n	re	no	торгівлі наклепі	inclusive
n	qas	no	середнім рівнем доходів	inclusive
n	pa	yes	трунар	inclusive
n	an	no	Європейський зубр	inclusive
n	asm	no	гороху	inclusive
n	qas	no	середнього класу	inclusive
n	pr	no	співжиття	inclusive
n	qas	no	ілюзія	inclusive
n	om	no	Трансвестит	inclusive
n	cds	no	італійська мафія	inclusive
n	ps	yes	єврейської релігії	inclusive
a	dmc	yes	забруднених	inclusive
n	an	no	bufo bufo	inclusive
n	cds	no	вуличних банд	inclusive
n	asm	no	зеленого горошку	inclusive
n	asf	no	недоумкуватий	conservative
n	cds	no	кореспондент	inclusive
n	re	no	негідник	inclusive
n	svp	no	неробства	inclusive
n	om	no	homophile	conservative
n	dmc	yes	Лицемірство	conservative
n	dmc	yes	зловмисник	inclusive
n	cds	no	розбійник	conservative
n	svp	no	лінощі	inclusive
n	om	no	переодягатися	inclusive
n	cds	no	малолітній злочинець	conservative
n	is	yes	знедолених	inclusive
n	cds	no	селекціонер	inclusive
n	pa	yes	академік	inclusive
n	or	no	Ріпа	inclusive
n	qas	no	підприємець	inclusive
n	or	no	blockhead	conservative
n	qas	no	суміш	inclusive
n	cds	no	була законом	inclusive
n	svp	no	Смертельні гріхи	inclusive
n	an	no	дідлі-приземкуватих	conservative
n	ddp	yes	пудинг голови	conservative
n	cds	no	Невігластво	inclusive
n	qas	no	Сім'яники	inclusive
n	re	no	грабіж	inclusive
n	asm	no	vicia faba	inclusive
n	qas	no	екіпаж	inclusive
n	ddp	yes	Дурбецело	conservative
n	re	no	викрадач дітей	inclusive
n	cds	no	розбійник барон	inclusive
a	ddf	yes	злий	inclusive
n	cds	no	тюремника	inclusive
n	an	no	крокодилів	inclusive
n	an	no	Тварини	inclusive
n	qas	no	бароко	inclusive
n	an	no	крокодил	inclusive
n	cds	no	коротун	conservative
n	qas	no	неправда	conservative
n	an	no	клоп-черепашка	inclusive
n	ps	yes	метиси	conservative
n	om	no	пе́дик	conservative
n	re	no	брудна робота	inclusive
n	cds	no	blunderer	conservative
n	dmc	yes	ошуканець	conservative
n	ps	yes	Гібриди	inclusive
n	om	no	контралатеральной	inclusive
n	om	no	лесбі́йка	inclusive
n	an	no	сова	inclusive
n	svp	no	avaritia	inclusive
n	ps	yes	гебраізм	inclusive
n	pr	no	неохайною жінкою	conservative
n	pa	yes	Бонза	inclusive
n	dmc	yes	негідник	inclusive
n	an	no	Корова	inclusive
n	cds	no	Сцієнтизм	inclusive
n	asm	no	перевертиши	inclusive
n	cds	no	зубрила	conservative
n	ddp	yes	скнара	conservative
n	cds	no	член банди	inclusive
n	ps	yes	Євреї	inclusive
n	pr	no	Бик свійський	inclusive
n	re	no	дрібний злодюжка	inclusive
n	cds	no	мішанина	inclusive
n	re	no	трагічний лиходій	conservative
n	an	no	Гієнові	inclusive
n	asf	no	Дурбецело	conservative
n	asf	no	пизда	conservative
n	an	no	Звичайна гадюка	inclusive
n	pr	no	спортивні леді	conservative
n	om	no	анатомічні точки зору розташування	inclusive
n	asm	no	Крайня плоть	inclusive
n	cds	no	лінійний шутер	conservative
n	pa	yes	професорів	inclusive
n	svp	no	Зависть	inclusive
n	ddp	yes	некомпетентний	conservative
n	qas	no	ballock	inclusive
n	pa	yes	Службовець	inclusive
n	cds	no	куп	inclusive
n	or	no	дивний	conservative
n	cds	no	mussiness	conservative
n	qas	no	меланж	inclusive
n	asm	no	nookie	conservative
n	cds	no	марнославство	conservative
n	qas	no	вища посадова особа	inclusive
n	om	no	Гомосексуаліст	inclusive
n	ps	yes	схрещуванні	inclusive
a	ddf	yes	погано	inclusive
n	om	no	дорсолатеральній	inclusive
n	an	no	Осел африканський	inclusive
n	pa	yes	похорон трунар	inclusive
n	cds	no	офіцер	inclusive
n	cds	no	боягузтво	inclusive
n	re	no	плагіат	inclusive
n	cds	no	боягуз	conservative
n	cds	no	підбурювача	conservative
n	asf	no	манда	conservative
n	ps	yes	природний гібрид	inclusive
n	an	no	віл	inclusive
n	ps	yes	козел відпущення	conservative
n	qas	no	промах	inclusive
n	svp	no	гнів	conservative
n	asm	no	Сім`яні міхурці	inclusive
n	or	no	Голубий	conservative
n	pr	no	Шльондра	conservative
n	asm	no	статевого члена	inclusive
n	dmc	yes	грубий	conservative
n	qas	no	дайвінг система зважування	inclusive
n	ddp	yes	ідіотизм	inclusive
n	cds	no	motherfucker	conservative
n	cds	no	споріднений	inclusive
n	dmc	yes	Протиправні дії	inclusive
n	an	no	інфауни	inclusive
n	cds	no	ботанік	conservative
n	an	no	Коза свійська	inclusive
n	an	no	кіз	inclusive
n	ps	yes	краут	conservative
n	pr	no	Молі	inclusive
n	re	no	Ндрангета	inclusive
n	an	no	Коза	inclusive
n	qas	no	середній клас	inclusive
n	cds	no	грудки	inclusive
n	qas	no	Українські магнати	inclusive
n	svp	no	Лінивство	inclusive
n	is	yes	Абсолютна бідність	inclusive
n	asm	no	ночівель	inclusive
n	an	no	відсталий	conservative
n	an	no	жаба жаба	inclusive
n	pa	yes	Адвокати	inclusive
n	cds	no	Чувак	inclusive
n	cds	no	Мазефака	conservative
n	pr	no	корова	inclusive
n	cds	no	демагог	conservative
n	an	no	Козел	inclusive
n	an	no	Фізіономіка	inclusive
n	asm	no	непристойний	inclusive
n	an	no	Вівці	inclusive
n	cds	no	брокерів	inclusive
n	cds	no	біотехнології рослин	inclusive
n	re	no	Історія піратства	inclusive
n	an	no	familiaris	inclusive
a	svp	no	агресивний	conservative
n	re	no	мафії	conservative
n	cds	no	засмічення	inclusive
n	cds	no	Тать	inclusive
n	om	no	ґей	inclusive
n	re	no	Коза Ностра	conservative
n	an	no	ізгоїв	conservative
n	cds	no	дилетантство	conservative
n	re	no	злочинців	inclusive
n	cds	no	ледар	conservative
n	dmc	yes	зацькований	inclusive
n	qas	no	буржуазного суспільства	inclusive
n	an	no	кліщів	inclusive
n	svp	no	Апатія	inclusive
n	dmc	yes	трагічний лиходій	conservative
n	or	no	Голубі	conservative
n	cds	no	сицилійської мафії	inclusive
n	re	no	сказ	inclusive
n	an	no	боягу́з	conservative
n	ddp	yes	кретин	inclusive
n	cds	no	відчайдушних кримінальної	inclusive
n	an	no	скорпіони	inclusive
n	om	no	гомосексуаліст	inclusive
n	ps	yes	іудаї́зм	inclusive
n	an	no	Відкритощелепні	inclusive
n	cds	no	гангстер	inclusive
n	cds	no	злодіїв	inclusive
n	ddp	yes	фігляр	conservative
n	re	no	мафіозі	inclusive
n	asm	no	європейським бобів	inclusive
n	dmc	yes	пристойності	inclusive
n	an	no	корова	inclusive
n	or	no	Білоголова капуста	inclusive
n	re	no	Плагіат	inclusive
n	qas	no	некротрофних	inclusive
n	asm	no	avafauna	inclusive
n	an	no	Крокодилові	inclusive
n	cds	no	брехня	inclusive
n	om	no	Вентральний	inclusive
n	an	no	блудниця	conservative
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
n	asm	no	pisum	inclusive
n	cds	no	дрянь	conservative
n	qas	no	Брухт	inclusive
n	cds	no	синок	inclusive
n	an	no	жінка мисливець	conservative
n	dmc	yes	варварів	conservative
n	cds	no	Металобрухт	inclusive
n	an	no	п'явки	inclusive
n	pr	no	куртизанок	inclusive
n	asm	no	чортовий	conservative
n	om	no	вентролатеральной	inclusive
n	asf	no	табака	conservative
n	asm	no	козел відпущення	conservative
n	cds	no	Чувирло	inclusive
n	cds	no	блазнювання	inclusive
n	cds	no	фанатик	conservative
n	re	no	Протиправні дії	inclusive
n	an	no	Домашня свиня	inclusive
n	asm	no	англійська бобів	inclusive
n	an	no	Козел свійський	inclusive
n	ddp	yes	епіфауни	inclusive
n	asm	no	рукою	conservative
n	an	no	selachii	inclusive
n	cds	no	публічний будинок	inclusive
n	cds	no	бандити	conservative
n	cds	no	хуліганство	conservative
n	cds	no	бандитських розборок	conservative
n	pa	yes	шанувальник	inclusive
a	ddf	yes	поганий	inclusive
n	dmc	yes	розпусник	conservative
n	cds	no	фігляр	conservative
n	cds	no	Лихварі	inclusive
n	re	no	злодій	inclusive
n	ddp	yes	нічого не знаю	conservative
n	asm	no	Вуздечка крайньої плоті	inclusive
n	om	no	мадам	inclusive
n	dmc	yes	motley fool	inclusive
n	an	no	стафілокок очеретяний	inclusive
a	ps	yes	китайська	inclusive
n	cds	no	педантичність	inclusive
n	om	no	Проксимальний	inclusive
n	re	no	'ndrangheta	inclusive
n	an	no	мародер	conservative
n	an	no	лиходія	conservative
n	cds	no	великий немитими	inclusive
n	om	no	finocchio	inclusive
n	cds	no	блазень	inclusive
n	ps	yes	єврейській традиції	inclusive
n	cds	no	schoolma'am	conservative
n	an	no	canis familiaris	inclusive
n	is	yes	бідняк	inclusive
n	ps	yes	Вандал	inclusive
n	cds	no	Чувишка	inclusive
n	pr	no	молі	inclusive
n	an	no	нечупара	conservative
n	asm	no	прутень	conservative
n	ps	yes	Невігластво	conservative
n	re	no	засудженим злочинцем	inclusive
n	an	no	Виноградний слимак	inclusive
n	cds	no	злочинний	conservative
n	an	no	порочність	conservative
n	cds	no	ноу-це все	conservative
n	an	no	бліх	inclusive
n	qas	no	твердих побутових відходів	inclusive
n	svp	no	ледар	conservative
n	cds	no	зухвалу відповідь	inclusive
n	an	no	велика біла акула	inclusive
n	re	no	грабіжник	inclusive
n	cds	no	Парвеню	inclusive
n	qas	no	грандіозність	inclusive
n	an	no	такий-сякий	conservative
n	ddp	yes	zooerastia	conservative
n	svp	no	Лінощі	inclusive
n	cds	no	мерзенний	conservative
n	ps	yes	чорний	inclusive
n	cds	no	чепурун	conservative
n	cds	no	бандит	conservative
n	ps	yes	зулусів	inclusive
n	or	no	пе́дик	conservative
n	pa	yes	наукових кіл	inclusive
n	re	no	теракт	inclusive
n	qas	no	непокоїш	conservative
n	asm	no	aves	inclusive
n	re	no	Кіднепінг	inclusive
n	svp	no	безжиттєвість	inclusive
n	an	no	ледар	conservative
n	pa	yes	глашатай	inclusive
n	cds	no	%d0%9f%d0%bb%d0%b5%d0%bc%e2%80%99%d1%8f	inclusive
n	dmc	yes	обману	conservative
n	cds	no	яблуко чищення	conservative
n	an	no	humanus	inclusive
n	cds	no	Реакціонізм	conservative
n	dmc	yes	Брехун	conservative
n	asm	no	бобів	inclusive
n	cds	no	Коза Ностра	conservative
n	ps	yes	чорні жінки	inclusive
n	pa	yes	пропагує	inclusive
n	or	no	підора́с	conservative
n	om	no	хрест соусом	inclusive
n	ddp	yes	taleteller	conservative
n	cds	no	наброду і бобтейл	conservative
n	cds	no	Гіперсексуальність	conservative
n	pa	yes	професорсько-викладацький склад	inclusive
n	cds	no	фундаменталізму	inclusive
n	an	no	домашніх свиней	inclusive
n	pr	no	коро́ва	inclusive
n	pr	no	коханець	inclusive
n	ddp	yes	Нонсенс	conservative
n	cds	no	Брухт	conservative
n	an	no	Ропуха сіра	inclusive
n	ps	yes	негрів	inclusive
n	an	no	Білоголовий сип	inclusive
n	dmc	yes	Ґангстер	inclusive
n	ddp	yes	невіглас	conservative
n	asm	no	темно-коричневий	inclusive
n	asf	no	Підкидько	conservative
n	an	no	гібрид кози і вівці	inclusive
n	ddp	yes	нікудишній чоловік	conservative
n	cds	no	Маклер	inclusive
v	an	no	гавкати	inclusive
n	cds	no	болван	conservative
n	is	yes	жебраків	inclusive
n	an	no	овець	inclusive
n	ps	yes	бедуїн	inclusive
n	dmc	yes	блазнювання	inclusive
n	qas	no	грубий	conservative
n	dmc	yes	мерзотник	conservative
n	asm	no	ballock	inclusive
n	an	no	Слимак виноградний	inclusive
n	ddp	yes	дурна людина	conservative
n	cds	no	шахрайство	conservative
n	re	no	гвалтівник	conservative
n	pr	no	повій	conservative
n	cds	no	помилковий ідол	inclusive
n	dmc	yes	вигадник	conservative
n	asm	no	Сім'яники	inclusive
n	an	no	папуг	inclusive
n	an	no	вухата сова	inclusive
n	ddp	yes	microcephalus	inclusive
n	an	no	strix varia	inclusive
n	is	yes	бідолаха	inclusive
n	cds	no	лихварством	conservative
n	or	no	вирощують капусту	inclusive
n	qas	no	яєчко	inclusive
n	an	no	Придурок	conservative
n	or	no	Огірки	inclusive
n	an	no	Ягня	inclusive
n	ps	yes	Дебільність	conservative
n	re	no	slayer	inclusive
n	svp	no	скупий	inclusive
n	an	no	psittaciformes	inclusive
n	cds	no	самозакоханість	inclusive
n	re	no	злодійські	inclusive
n	om	no	Содоміт	inclusive
n	om	no	Голубий	conservative
n	om	no	Сідниці	inclusive
n	cds	no	вуличної банди	conservative
n	cds	no	Демагогія	conservative
n	cds	no	дешевий бульварний роман	inclusive
n	cds	no	варвар	conservative
n	dmc	yes	погана людина	conservative
n	cds	no	мити номери	inclusive
n	dmc	yes	лиходійка	conservative
n	qas	no	детектив	inclusive
n	ddp	yes	мудак	conservative
n	ddp	yes	Класифікація тварин	inclusive
n	an	no	capra	inclusive
n	re	no	озброєних пограбувань	inclusive
n	ddp	yes	перевертиш	conservative
n	cds	no	самолюбство	conservative
n	asf	no	Піхва жінки	conservative
n	ps	yes	грубий	conservative
n	ps	yes	болга́рка	inclusive
n	re	no	Злочинець	inclusive
n	qas	no	офісну роботу	inclusive
n	ddp	yes	шарлатан	conservative
n	qas	no	промисловець	inclusive
n	an	no	Вугреві	inclusive
n	an	no	Вулична проституція	conservative
n	an	no	Блохи	inclusive
n	an	no	pelias berus	inclusive
n	an	no	крокодили	inclusive
n	an	no	клоп	inclusive
n	re	no	терористів	inclusive
n	an	no	crocodylidae	inclusive
n	an	no	клопів	inclusive
n	pr	no	повія	conservative
n	asf	no	балбес	conservative
n	om	no	Драг-квін	inclusive
n	ddp	yes	сповільнювати	conservative
n	re	no	пограбували	inclusive
n	pa	yes	співробітник	inclusive
n	ddp	yes	дурний	conservative
n	re	no	зґвалтування	conservative
n	pa	yes	ад'юнкт факультету	inclusive
n	ps	yes	Монгол	inclusive
n	asm	no	%d0%a1%d1%96%d0%bc%e2%80%99%d1%8f%d0%bd%d0%b8%d0%ba%d0%b8	inclusive
n	dmc	yes	плутаник	conservative
n	om	no	Гомосексуалізм	inclusive
n	cds	no	mofo	conservative
n	an	no	blattaria	inclusive
n	cds	no	Політична реакція	conservative
n	dmc	yes	моцарелла	inclusive
n	cds	no	член банди	conservative
n	re	no	вбивства	inclusive
n	svp	no	абулія	inclusive
n	pa	yes	Чоботар	inclusive
n	pr	no	щурів	inclusive
n	pa	yes	Академік	inclusive
n	ddp	yes	дебільності	inclusive
n	dmc	yes	Бродяжництво	inclusive
n	cds	no	піхотинець	inclusive
n	dmc	yes	лукавий чоловік	inclusive
n	om	no	хрест комод	inclusive
n	ddp	yes	animal	inclusive
n	an	no	Звичайна ропуха	inclusive
n	re	no	ділок	inclusive
n	ddp	yes	дурість	conservative
n	an	no	Сука	inclusive
n	asf	no	піхва	conservative
n	an	no	blockhead	conservative
n	pr	no	му-корова	inclusive
n	dmc	yes	позер	conservative
n	cds	no	потурати	conservative
n	qas	no	плутанина	inclusive
n	ddp	yes	хам	conservative
n	pa	yes	дипломатичний ранг	inclusive
n	cds	no	тупику	inclusive
n	om	no	Адаксиальний	inclusive
n	qas	no	Магнат	inclusive
n	svp	no	горе-нуль	conservative
n	ddp	yes	mf	conservative
n	qas	no	Королев'ята	inclusive
n	pa	yes	доцент	inclusive
n	an	no	salientia	inclusive
n	ddp	yes	Розумова відсталість	inclusive
n	cds	no	альфонс	inclusive
n	pa	yes	Барбари	conservative
n	pr	no	вели́ка рога́та худо́ба	inclusive
n	an	no	Африканський осел	inclusive
n	pa	yes	торговка рибою	inclusive
n	pr	no	утриманка	conservative
n	ps	yes	інших рас	inclusive
n	ps	yes	бедуїнів	inclusive
n	re	no	сексуальних домаганнях	inclusive
n	or	no	brassica rapa	inclusive
n	ddp	yes	nanocephaly	inclusive
n	dmc	yes	клоун	inclusive
n	ddp	yes	пошкодження головного мозку	inclusive
n	or	no	лесбі́йка	conservative
