pos	category	stereotype	lemma	level
n	an	no	ميكروارگانيسم	inclusive
n	pr	no	فاحشگی	inclusive
n	or	no	meticulousness	inclusive
n	an	no	حیوان	conservative
n	an	no	لوند	conservative
n	an	no	ستاره ستاره ستاره ستاره، جیر جیر	conservative
n	cds	no	pillock	conservative
n	svp	no	تعصب	inclusive
n	pr	no	روسپیان	conservative
n	cds	no	بن بست خیابان	inclusive
n	is	yes	تبه کار	conservative
n	an	no	وزق معمولی	inclusive
n	cds	no	ناقلا	conservative
n	an	no	بربریت	inclusive
n	cds	no	پوپولیستی	conservative
n	re	no	مفتری	conservative
n	pr	no	courtesans	inclusive
n	cds	no	كذاب	conservative
n	pa	yes	طرفداران	inclusive
n	cds	no	درهم و turvyness	inclusive
n	cds	no	wangler	conservative
n	cds	no	gossipmonger	conservative
n	dmc	yes	غریب	inclusive
n	cds	no	مشرکان	inclusive
n	dmc	yes	اشتباه کار	conservative
n	svp	no	تکبر	conservative
n	re	no	traducement	inclusive
n	om	no	homosexualism	inclusive
n	or	no	حوله	conservative
n	cds	no	کارگزار	inclusive
n	cds	no	با بی احترامی صحبت کردن	inclusive
a	qas	no	بی عقل	inclusive
n	cds	no	بد	inclusive
n	cds	no	کار دست	conservative
n	qas	no	حافظ بازار	inclusive
n	qas	no	اجرایی بالا	inclusive
n	cds	no	خود ستایی	conservative
n	an	no	حيوانات	inclusive
n	svp	no	رشک	inclusive
n	dmc	yes	جعل	conservative
n	an	no	piggy رو	inclusive
n	cds	no	رمان‌های کیلویی	inclusive
n	an	no	despoiler	inclusive
n	asm	no	فاک	conservative
n	re	no	خوشهچین	inclusive
n	qas	no	تخم	inclusive
n	an	no	گاوميش ايالات متحدهيي	inclusive
n	an	no	غازها	inclusive
n	cds	no	nerdy	conservative
n	re	no	درنده خویی	inclusive
n	cds	no	اصول گرايي	inclusive
n	pr	no	راتوس norvegicus	inclusive
n	cds	no	تفاله	conservative
n	cds	no	وصله	conservative
n	ps	yes	جهود	inclusive
n	ps	yes	صحرا نشين	inclusive
n	cds	no	slews	inclusive
n	ddp	yes	دیر کار	conservative
n	re	no	قلاش	conservative
n	ps	yes	اسرائیلی	inclusive
n	or	no	سیگار	conservative
n	cds	no	superbia	conservative
n	an	no	تبه کار	conservative
n	cds	no	طوايف	inclusive
n	qas	no	انگلی	inclusive
n	qas	no	فروشنده	inclusive
n	cds	no	تنه	inclusive
n	ps	yes	مشکی	inclusive
n	cds	no	خرت و پرت	inclusive
n	om	no	همجنس‌گرائی	inclusive
n	cds	no	کارگر غیر ماهر	inclusive
n	an	no	تفاله	conservative
n	an	no	کژدم‌های دریایی	inclusive
v	asm	no	کلاهبرداری کردن	conservative
n	cds	no	بزهکار	conservative
n	re	no	حمله تروريستي	conservative
n	dmc	yes	drifter	inclusive
n	pr	no	فحشا	inclusive
n	an	no	eurypterids،	inclusive
n	cds	no	پاسبان	inclusive
n	asm	no	ساده لوح	conservative
n	or	no	poof	conservative
n	cds	no	حشری بودن زن	conservative
n	svp	no	بیهودگی	conservative
n	qas	no	اشتباه لپی	inclusive
a	re	no	طغیان کننده	inclusive
n	is	yes	کم درآمد	inclusive
n	ps	yes	مشكي	inclusive
n	ps	yes	مغولها	inclusive
n	dmc	yes	شیاد	conservative
n	pr	no	خودفروش	conservative
n	an	no	bugging	inclusive
n	an	no	چپاولگر	conservative
n	an	no	شکم	inclusive
n	cds	no	بوزینه	conservative
n	cds	no	باند	inclusive
n	an	no	زوزه	inclusive
n	an	no	بز	inclusive
n	re	no	fierceness	inclusive
n	cds	no	ژیگوله	conservative
n	cds	no	راهزن	conservative
n	cds	no	hypersexuality	conservative
n	re	no	سعایت	inclusive
v	re	no	ناامید کردن	inclusive
n	qas	no	کلیساهای	inclusive
n	cds	no	کس‌کش	conservative
n	asf	no	دخترک	conservative
n	qas	no	اداره منزل	inclusive
n	om	no	homophile	conservative
n	qas	no	درهم و برهمی	inclusive
n	cds	no	تحریم	inclusive
v	cds	no	مبادله کردن	inclusive
n	svp	no	نخوت	conservative
n	cds	no	خبط	inclusive
n	ps	yes	خاک	conservative
n	pa	yes	یسوعیون	inclusive
n	ps	yes	جوکی	inclusive
n	an	no	جانورنامه	inclusive
n	svp	no	spiritlessness	inclusive
n	ddp	yes	حيواني	inclusive
n	an	no	grossness	conservative
n	svp	no	دله	conservative
n	om	no	رازیانه،	inclusive
n	om	no	كون	inclusive
n	om	no	کونی	inclusive
n	ps	yes	نژاد اسيايي	conservative
n	om	no	همجنس‌گرایی	inclusive
n	dmc	yes	دلقک	inclusive
n	an	no	ریشه	inclusive
n	re	no	سواستفاده جنسی	inclusive
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	cds	no	پاپاراتزي	inclusive
n	an	no	وزق معمولي	inclusive
n	ddf	yes	بچه	conservative
n	cds	no	امیزش	inclusive
n	om	no	زنانه پوشي	inclusive
n	om	no	شرایط تشریحی محل سکونت	inclusive
n	cds	no	جمعیت، هجوم	inclusive
n	asm	no	flouter	conservative
n	ps	yes	rroma	inclusive
n	pa	yes	چوپانی	inclusive
n	cds	no	wads	inclusive
n	is	yes	فقير	inclusive
n	qas	no	برگزیدهی	conservative
n	an	no	اورئوس کانیس)،	inclusive
n	an	no	میکرو ارگانیسم	inclusive
n	svp	no	تن‌پروری	inclusive
n	re	no	خیانت در امانت	inclusive
n	an	no	شغال،	inclusive
n	cds	no	mussiness	conservative
n	cds	no	بازیگوش	conservative
n	asm	no	nookie	conservative
n	ddp	yes	جانداران	inclusive
n	asm	no	باقلا،	inclusive
n	re	no	قاتل	inclusive
n	an	no	شپش	inclusive
n	is	yes	paupers	inclusive
n	ps	yes	يهوديان	inclusive
n	cds	no	شفیع	inclusive
n	pa	yes	پروفيسور	inclusive
n	cds	no	bumbler	conservative
n	dmc	yes	طرار	conservative
n	or	no	بی کله	conservative
n	cds	no	سمسار	inclusive
n	asm	no	خایه	inclusive
a	dmc	yes	مهم	conservative
n	pr	no	رات	inclusive
n	cds	no	نادان	inclusive
n	dmc	yes	بربرها	conservative
n	om	no	شاهدبازی	inclusive
n	re	no	دزدان دريايي	inclusive
n	asm	no	غلفه	inclusive
n	ps	yes	سیاهپوست	inclusive
n	an	no	بوفالوي امريكايي	inclusive
n	cds	no	ارتجاع	conservative
v	re	no	رشد پیدا کردن	inclusive
n	cds	no	نارسیسم	inclusive
n	an	no	familiaris	inclusive
n	pr	no	زن شل	conservative
n	re	no	شکنجه	inclusive
n	cds	no	اتاق آرایش	inclusive
a	ddf	yes	افلیج	inclusive
n	re	no	debaucher	conservative
n	ddp	yes	دستخوش	conservative
n	re	no	نوزادكشي	inclusive
n	ddp	yes	عقب ماندگي ذهني	inclusive
n	an	no	یابو	inclusive
n	asf	no	دیر کار	conservative
n	cds	no	روشن فکر	inclusive
n	cds	no	راه زنی	inclusive
n	qas	no	سرکه	inclusive
n	qas	no	بارونی	inclusive
n	qas	no	tagalong	conservative
n	cds	no	جبن	inclusive
n	svp	no	درندگی	conservative
n	cds	no	بجز	inclusive
n	ps	yes	سیاهی	inclusive
n	cds	no	مدرس	inclusive
n	cds	no	ناراستی	conservative
n	an	no	دیوانه	conservative
a	qas	no	بی عقل	conservative
n	cds	no	کنده	conservative
n	asm	no	avafauna	inclusive
n	an	no	بره	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	توده	conservative
n	qas	no	خایه	inclusive
n	om	no	گي	inclusive
n	om	no	هومواروتیک	inclusive
a	ddf	yes	چلاق	inclusive
n	ddp	yes	احمق	conservative
n	ddp	yes	قساوت قلب	inclusive
n	pa	yes	کارگر یقهٔ سفید	inclusive
n	cds	no	زند	inclusive
n	ps	yes	ابله	conservative
n	qas	no	snooper	inclusive
n	cds	no	پاانداز	inclusive
n	an	no	اسکارگو	inclusive
n	cds	no	جنایات	inclusive
n	cds	no	هنر و ادبیات گمانهزن	inclusive
n	cds	no	جاكش	inclusive
n	cds	no	كس كش	inclusive
n	cds	no	معشوق	inclusive
n	an	no	بوفالوي ايالات متحده	inclusive
n	asm	no	ماهی	inclusive
n	cds	no	خبرنگار	inclusive
n	an	no	مهراد	inclusive
n	cds	no	كازينو	inclusive
n	svp	no	خشم	conservative
n	an	no	بید	inclusive
n	ddp	yes	کمبود روانی،	inclusive
a	dmc	yes	غیر سالم	inclusive
a	or	no	طاقت فرسا	conservative
n	dmc	yes	جرم	inclusive
a	ddp	yes	ابله	conservative
n	asm	no	لمسی نرم	conservative
n	asm	no	بچهای که پریان بجای دزدیدهاند میگذارند	inclusive
n	re	no	تروریسم	inclusive
n	ddp	yes	zooerastia	conservative
n	qas	no	دهقانان	inclusive
v	cds	no	تلف شدن	inclusive
n	cds	no	تنگنا	inclusive
n	dmc	yes	دزد	conservative
n	an	no	خون اشام	inclusive
n	ddp	yes	هوچی	conservative
n	qas	no	صنعتگران	inclusive
n	cds	no	نخوت	conservative
n	cds	no	تعداد زیادی	inclusive
a	svp	no	پرخور	inclusive
n	ddf	yes	ریزه	conservative
n	cds	no	perspicaciousness	inclusive
n	cds	no	گول	conservative
n	cds	no	جمعیت	inclusive
n	ddp	yes	taleteller	conservative
n	ps	yes	صحرا نشينان عرب	inclusive
n	svp	no	ملالت	inclusive
n	ps	yes	خرابکار	conservative
n	cds	no	بی ارزش	conservative
n	cds	no	پسر سانی	inclusive
n	asf	no	حماقت	conservative
n	cds	no	junto	inclusive
n	re	no	ایده‌دزدی	inclusive
n	pr	no	فاحشگي	inclusive
n	cds	no	دلقک	inclusive
n	dmc	yes	chiseller	conservative
n	asm	no	ballock	inclusive
n	ddp	yes	بی خبری	conservative
n	qas	no	متکی بر	conservative
n	dmc	yes	اخلاق	inclusive
n	ps	yes	وندال‌ها	inclusive
n	ddp	yes	microcephalus	inclusive
a	cds	no	تیزهوش	inclusive
n	om	no	لواط	inclusive
n	an	no	سوسریان	inclusive
n	ps	yes	سنت یهودی،	inclusive
n	pr	no	ورزشی بانوی	conservative
n	asf	no	زهدان‌راه	conservative
n	re	no	تروریستی	inclusive
n	cds	no	سربتو	inclusive
n	asm	no	نخود فرنگی	inclusive
n	ddp	yes	وحشی	conservative
n	cds	no	خر	conservative
n	an	no	اسكارگو	inclusive
n	cds	no	رایگان میسون	inclusive
n	dmc	yes	حیله	conservative
n	cds	no	حکایت	conservative
n	an	no	volaille	inclusive
a	svp	no	تهاجمی	inclusive
n	or	no	همجنسگرایان	conservative
n	cds	no	شیخ	inclusive
n	qas	no	خانه	inclusive
n	ddp	yes	arsehole	conservative
n	an	no	كك	inclusive
n	cds	no	شستن اتاق	inclusive
v	qas	no	اشتباه کردن	conservative
n	an	no	بی کفایت	conservative
n	an	no	crocodylidae	inclusive
n	qas	no	خدمه	inclusive
n	cds	no	فاشیسم	conservative
n	re	no	camorra	inclusive
a	cds	no	وابسته بخود	conservative
n	dmc	yes	rakehell	conservative
n	svp	no	حسادت،	inclusive
n	ddp	yes	عوضي	conservative
n	an	no	rouncey	inclusive
n	re	no	سواستفادهٔ جنسي	inclusive
n	qas	no	کاسب	inclusive
n	asf	no	ناچیز	inclusive
n	om	no	aboral	inclusive
n	an	no	قاطر	inclusive
n	svp	no	حرص	inclusive
n	om	no	شکمی	inclusive
n	ddp	yes	شرارت	conservative
n	cds	no	اسیر	conservative
n	an	no	زباله	conservative
n	re	no	استخر	inclusive
n	cds	no	افسر	inclusive
n	re	no	اخاذی	inclusive
n	an	no	عنکبوت	inclusive
n	an	no	لاس	conservative
n	pa	yes	كارگر يقه سفيد	inclusive
n	svp	no	تعصب	conservative
n	pa	yes	مسئول	inclusive
n	cds	no	خط خطی کردن	inclusive
n	pr	no	متعه	inclusive
n	om	no	دوجنسه ها	inclusive
n	ddp	yes	چرند	conservative
n	an	no	گوسپند	inclusive
n	ddp	yes	عامی	conservative
n	an	no	جانوری	inclusive
n	or	no	سر	inclusive
n	an	no	قیافه	inclusive
n	svp	no	غضب	inclusive
n	om	no	متقابل کمد	inclusive
n	qas	no	نسل	inclusive
n	pr	no	چیز بی معنی	conservative
n	ps	yes	شریعت موسوی	inclusive
n	cds	no	سیانتیسم	inclusive
n	an	no	redfish	inclusive
n	cds	no	فرهنگ باند،	conservative
n	cds	no	ده ها	inclusive
n	ddp	yes	macrofauna	inclusive
n	cds	no	درهم و برهمی	inclusive
n	or	no	دخترک	conservative
n	om	no	درگ کوئین	inclusive
n	svp	no	خست	conservative
n	re	no	vilifier	conservative
n	an	no	رخسار	inclusive
n	cds	no	انبوه	conservative
n	cds	no	papparazzi	inclusive
n	dmc	yes	دلخك	inclusive
n	asf	no	muttonhead	conservative
n	svp	no	اسکروج	conservative
n	an	no	خطر محتمل	conservative
n	cds	no	نوزاد	inclusive
n	cds	no	اعتیاد	conservative
n	re	no	backbiter	conservative
n	an	no	نرم‌تن	inclusive
n	cds	no	رمان اميرارسلاني	inclusive
n	qas	no	رهبر روحانی	inclusive
n	pr	no	زن جوان	inclusive
n	svp	no	لاف	conservative
n	om	no	بيان جهات در آناتومي	inclusive
n	cds	no	مافیا	inclusive
n	an	no	ساس	inclusive
n	qas	no	خبط	inclusive
n	svp	no	gourmandizer	inclusive
n	cds	no	شایعات بیاساس	inclusive
n	re	no	شرور	conservative
n	cds	no	پیگ	inclusive
n	om	no	هم جنس گرایی	inclusive
n	cds	no	ماسوني	inclusive
n	svp	no	عدم قبول	conservative
n	an	no	ولگرد	conservative
n	cds	no	کوزه گلی	conservative
n	dmc	yes	ارقه	conservative
n	asm	no	احمق	conservative
n	qas	no	وضع	conservative
n	qas	no	علوم بلاغي	inclusive
a	dmc	yes	زشت	conservative
n	dmc	yes	افسار گسیخته	conservative
n	svp	no	افسرده بودن	conservative
n	rci	yes	وحشی	conservative
n	an	no	بوفالو	inclusive
n	dmc	yes	اغفال	conservative
n	ps	yes	darkey	conservative
n	ddp	yes	صدای اردک	conservative
n	an	no	بوفالوی ایالات متحدهیی	inclusive
n	svp	no	سستي‌	conservative
n	ps	yes	negroid	inclusive
a	ddp	yes	نادان	conservative
n	cds	no	زود باور	conservative
n	an	no	اشکالات تخت	inclusive
n	qas	no	حکایت	conservative
n	cds	no	مخلوط	inclusive
a	ddp	yes	ابلهانه	conservative
a	ddp	yes	دیوانه	inclusive
n	cds	no	خانوادهٔ هاي تبهكار	inclusive
a	svp	no	عصبانی	inclusive
n	an	no	strigiformes	inclusive
n	om	no	بنس	inclusive
n	cds	no	گریس	inclusive
n	om	no	بیان جهات در آناتومی	inclusive
n	pr	no	concubines	inclusive
n	an	no	اشکالات تخت،	inclusive
n	cds	no	جنس وسط فروش	conservative
n	qas	no	دکاندار	inclusive
n	dmc	yes	بدکار	inclusive
n	cds	no	خودخواه،	conservative
n	dmc	yes	وحشی	conservative
n	pr	no	اسكورت	inclusive
n	cds	no	peons	inclusive
n	cds	no	راحتی عمومی	inclusive
n	an	no	سوسک	inclusive
n	an	no	لوده	conservative
n	re	no	defamer	conservative
n	ps	yes	يهودي	inclusive
n	pa	yes	شارع	inclusive
n	ddf	yes	غیر فعال کردن	inclusive
n	asm	no	قهوه ای	inclusive
n	re	no	تروریزم	inclusive
n	svp	no	بخل	inclusive
n	re	no	سؤاستفاده جنسي	inclusive
n	pa	yes	چوپان	inclusive
n	cds	no	کوتهنظرانه	conservative
n	an	no	hyenas	inclusive
n	an	no	infauna	inclusive
n	dmc	yes	دهقانی	conservative
n	cds	no	قشری‌گری	inclusive
n	qas	no	باروک	inclusive
n	or	no	کلم	inclusive
n	ddp	yes	ميكروسفالي	inclusive
n	svp	no	میل جنسی	inclusive
n	an	no	زود باور	conservative
n	an	no	frogspawn	inclusive
n	cds	no	قلاش	conservative
n	an	no	خر	inclusive
n	an	no	نامرد	conservative
n	qas	no	قصبه	inclusive
n	cds	no	کانگستر	inclusive
n	ddp	yes	fuckhead	conservative
n	re	no	کجی	inclusive
n	cds	no	عقده نرگسی	inclusive
n	pr	no	خدمات جنسی	conservative
n	re	no	ناقلا	conservative
n	qas	no	پارازیت	inclusive
n	svp	no	trencherman	conservative
n	qas	no	طبقهٔ متوسط	inclusive
n	cds	no	mafiosi	conservative
n	cds	no	غیرت	inclusive
n	cds	no	ترسو	conservative
n	an	no	ميكروب	inclusive
n	an	no	crocodylia	inclusive
n	pa	yes	وحشی	conservative
n	an	no	میکروبها	inclusive
n	ps	yes	مغولی	inclusive
a	dmc	yes	کشدار	inclusive
n	an	no	ابتذال	conservative
n	or	no	کج بیل	inclusive
n	pr	no	لگوری	inclusive
n	svp	no	گناهان كبيره	inclusive
n	cds	no	كذاب	inclusive
n	re	no	خشم	inclusive
n	ddp	yes	unwiseness	inclusive
n	ps	yes	ساده لوح	conservative
n	dmc	yes	فرد ناکام	inclusive
n	cds	no	تئوري توطئه	inclusive
n	cds	no	رند	conservative
a	is	yes	کوته نظر	conservative
n	pr	no	پسر اجاره	conservative
a	dmc	yes	نادرست	conservative
n	pa	yes	کارکنان یقه سفید	inclusive
n	re	no	capturer	inclusive
n	cds	no	banditti	conservative
n	ps	yes	لولي	inclusive
n	re	no	جنایت	inclusive
n	pa	yes	حسابرسی	inclusive
n	or	no	كلم راپا	inclusive
n	is	yes	کشتی شکسته	inclusive
n	an	no	حرف	inclusive
n	om	no	crossdress	inclusive
n	asf	no	خنگ	conservative
n	ps	yes	اصلاح نباتات	inclusive
n	cds	no	حیله	conservative
n	qas	no	عادی	inclusive
n	dmc	yes	ابله	inclusive
n	cds	no	وضعیت دشوار	inclusive
a	qas	no	کوته نظر	inclusive
n	re	no	اخاذی،	inclusive
n	cds	no	زندانبان	inclusive
n	or	no	کلم‌پیچ	inclusive
n	cds	no	فراماسون	inclusive
n	asm	no	آلبالويي	inclusive
v	cds	no	پر خوردن	inclusive
n	cds	no	مافیای ایتالیایی	inclusive
n	cds	no	ربا	inclusive
n	an	no	سرهم بندی کردن	conservative
n	pr	no	بوس taurus	inclusive
n	an	no	hemipteron	inclusive
n	an	no	shote	inclusive
n	ddp	yes	آدم خسيس	conservative
n	or	no	cuke	inclusive
n	om	no	sodomist	inclusive
n	qas	no	کشاورز	inclusive
n	ps	yes	آفریقایی تبار	inclusive
n	or	no	سیب زمینی	inclusive
n	om	no	derriere	inclusive
n	asm	no	betise	conservative
n	ddf	yes	مانع	inclusive
n	an	no	کفتار،	inclusive
v	re	no	طعمه کردن	inclusive
n	or	no	مورفی	inclusive
n	svp	no	dallier	conservative
a	qas	no	قرون وسطی	inclusive
n	asm	no	حرکات تند و سریع خاموش	conservative
n	ddp	yes	ferociousness	conservative
n	an	no	پشه	inclusive
a	cds	no	طاقت فرسا	conservative
n	dmc	yes	پست	conservative
n	cds	no	ساينتيسم	inclusive
n	pa	yes	علمی	inclusive
n	qas	no	خايه	inclusive
n	om	no	twink	conservative
n	om	no	انسان	inclusive
n	an	no	دال	inclusive
n	ddp	yes	metazoans	inclusive
n	om	no	پایان عقب	inclusive
n	qas	no	افسانه	conservative
n	or	no	shithead	conservative
n	re	no	لات	conservative
n	re	no	اخاذي	inclusive
n	asf	no	واژینال	conservative
n	qas	no	گرنجر	inclusive
n	an	no	کژدم های دریایی	inclusive
n	an	no	هاپو	inclusive
n	cds	no	داستان	conservative
n	dmc	yes	لوده	inclusive
a	dmc	yes	شریرانه	conservative
n	ps	yes	چشم‌بادامی	conservative
n	cds	no	گله	inclusive
n	cds	no	بچه	inclusive
n	svp	no	شهوانی	inclusive
n	re	no	felons	inclusive
n	pa	yes	تشییع جنازه آندرتیکر	inclusive
n	cds	no	تماشاچی در	conservative
n	ddp	yes	مادر	conservative
n	cds	no	سخن‌چینی	inclusive
n	asm	no	آلت	inclusive
n	an	no	سوسك	inclusive
n	om	no	هموسکسوئل	inclusive
n	cds	no	اواز خوان	inclusive
n	an	no	نرم‌تنان	inclusive
n	an	no	حیوان	inclusive
n	cds	no	interfertility	inclusive
n	ps	yes	بلغاری	inclusive
n	asm	no	کودن	conservative
n	qas	no	دروغ	conservative
n	is	yes	تهیدستی	inclusive
v	cds	no	وراجی کردن	inclusive
n	an	no	بزیان	inclusive
n	ddp	yes	زیاگان	inclusive
n	cds	no	pandar	inclusive
n	cds	no	لغزش زبان	inclusive
n	qas	no	دستیار کشیش	inclusive
n	pr	no	سلیطه	conservative
n	an	no	لیوان	inclusive
n	asm	no	دلقک	conservative
a	cds	no	دغل	conservative
n	cds	no	عوام فريبي	conservative
n	re	no	ناسزاگویی	inclusive
n	pr	no	جان	conservative
n	pr	no	پتیاره	conservative
n	pa	yes	ماهی‌فروش	inclusive
n	cds	no	نارسيسيزم	inclusive
n	cds	no	مدافعه	inclusive
n	cds	no	beguine	inclusive
n	cds	no	تازه کار	conservative
n	cds	no	احمق	conservative
n	svp	no	دله	inclusive
n	ddp	yes	زياگان	inclusive
n	an	no	طفیلی	conservative
n	an	no	زیگان	inclusive
n	om	no	کونی	conservative
n	re	no	اسلیر	inclusive
n	cds	no	کارگزاران	inclusive
n	an	no	بی‌دمان	inclusive
n	cds	no	یاد دهنده	inclusive
n	cds	no	snooper	conservative
n	qas	no	انگل‌ها	inclusive
n	qas	no	وحشی	conservative
n	ddp	yes	سبک مغزی	inclusive
n	cds	no	توده	inclusive
n	cds	no	pompousness	conservative
n	or	no	دسته‌	conservative
n	pr	no	روسپيان	conservative
n	cds	no	فراماسونری	inclusive
n	or	no	شلغم	inclusive
n	cds	no	آهن قراضه،	conservative
a	is	yes	ناچیز	inclusive
n	svp	no	بی کاری	inclusive
n	cds	no	خو گرفته	conservative
n	ddp	yes	وراج	conservative
n	dmc	yes	تعصب	conservative
n	asf	no	زهار	inclusive
n	an	no	جغد،	inclusive
n	svp	no	خشکی	inclusive
n	svp	no	بی حسی	inclusive
n	cds	no	قبایل	inclusive
n	cds	no	bellyacher	conservative
n	dmc	yes	سند	inclusive
n	an	no	الاغ	inclusive
n	ps	yes	اسیایی‌ها	conservative
n	an	no	ابله	conservative
n	asf	no	غیر عملی	conservative
n	cds	no	اشتباه کار	conservative
n	an	no	midges	inclusive
n	asf	no	زباله	conservative
n	pr	no	هرزگی	conservative
v	re	no	تقلب کردن	inclusive
n	ps	yes	interfertility	inclusive
n	re	no	شدت	inclusive
n	or	no	کرم	inclusive
n	an	no	cimicidae	inclusive
n	qas	no	با درآمد متوسط	inclusive
n	svp	no	بی فایدگی	conservative
n	pa	yes	مدعی	inclusive
n	dmc	yes	dillydallier	conservative
n	ddp	yes	gossipmonger	conservative
n	an	no	بوفالوی امریکایی	inclusive
n	cds	no	codswallop	conservative
n	svp	no	گردن فرازی	conservative
n	pr	no	بید	inclusive
a	ddp	yes	نابخرد	conservative
n	is	yes	ارقه	conservative
n	svp	no	جوکی	conservative
n	pr	no	دریده	conservative
n	cds	no	فریبکار	conservative
n	om	no	هم‌جنس‌گرايي	inclusive
n	qas	no	خرت و پرت	inclusive
n	pa	yes	پورتر	inclusive
n	cds	no	اعتصاب	inclusive
n	ddp	yes	بلید	conservative
n	ddp	yes	اشغال	conservative
n	asf	no	یک جور بازی	conservative
n	an	no	كروكوديل	inclusive
n	an	no	غازیان	inclusive
n	asm	no	bollocks	inclusive
n	cds	no	jokester	inclusive
n	dmc	yes	حقه باز	conservative
n	ddp	yes	وحشیانه	conservative
n	cds	no	غیر لازم	conservative
n	re	no	سؤ استفاده جنسی	inclusive
n	cds	no	کون‌کش	conservative
n	re	no	scammer	inclusive
n	ps	yes	krauthead	conservative
n	cds	no	روزنامه نگار	inclusive
n	cds	no	معلمان	inclusive
n	cds	no	moneylending	inclusive
n	cds	no	جاکشی	inclusive
n	cds	no	نشسته بزرگ	inclusive
n	re	no	تقصیر	inclusive
n	ps	yes	uprooter	conservative
n	om	no	پروگزيمال	inclusive
n	dmc	yes	ناشی	conservative
n	dmc	yes	طرفدار	conservative
n	pr	no	کارگری جنسی	conservative
n	qas	no	بلند پروازی	inclusive
n	ps	yes	خرس	conservative
n	cds	no	fibber	conservative
n	cds	no	مغرور	conservative
n	cds	no	جا كشي	inclusive
n	an	no	دستگاه گوش دادن	inclusive
n	svp	no	رخوت	inclusive
n	cds	no	fascista	inclusive
n	cds	no	prankishness	inclusive
n	pa	yes	منادی	inclusive
n	asm	no	البالویی	inclusive
n	cds	no	قرم ساق	conservative
n	qas	no	بورژوایی	inclusive
n	cds	no	بنيادگرا	inclusive
n	qas	no	دسته	conservative
n	ddp	yes	می دانم هیچ چیز	conservative
n	svp	no	عقل معاش	inclusive
n	an	no	bunnies	inclusive
n	is	yes	فقیر	inclusive
n	asf	no	نکته فنی	inclusive
n	pa	yes	دانشگاهی	inclusive
n	qas	no	اهل	inclusive
n	ddp	yes	دد و دام	inclusive
n	ddp	yes	کودن	conservative
n	asm	no	آلبالویی	inclusive
n	re	no	سو استفاده جنسي	inclusive
n	ps	yes	خردل	conservative
n	cds	no	حرارت	inclusive
v	asm	no	تقلب کردن	conservative
n	cds	no	مشتاق	inclusive
n	an	no	میش	inclusive
n	an	no	وحشیگری	inclusive
n	ps	yes	نژادهای دیگر،	inclusive
n	ps	yes	كشروت	inclusive
