pos	category	stereotype	lemma	level
n	ddp	yes	fumbler	conservative
n	an	no	anguillidae	inclusive
n	dmc	yes	tabbe-off	conservative
n	an	no	esler	inclusive
n	an	no	kyllinger	inclusive
n	an	no	nordpadde	inclusive
n	cds	no	skjære opp	conservative
n	ddp	yes	ferociousness	conservative
n	svp	no	fråtsing	inclusive
n	cds	no	pedagog	inclusive
n	an	no	bikkje	inclusive
n	an	no	bløtdyr	inclusive
n	an	no	seng bug	inclusive
n	cds	no	presumptuousness	conservative
n	pr	no	courtesans	inclusive
n	cds	no	konspirasjon av stillhet	inclusive
n	an	no	knucklehead	conservative
n	cds	no	forbudt	inclusive
n	cds	no	scum bag	conservative
n	an	no	sucker	inclusive
n	cds	no	instruktør	inclusive
n	qas	no	magnater	inclusive
n	cds	no	feighet	conservative
n	cds	no	designerfritidsklær	inclusive
n	cds	no	wangler	conservative
n	re	no	kidnappet	inclusive
n	cds	no	søppelpost	inclusive
n	svp	no	fjøl	conservative
n	asf	no	bytting	conservative
n	cds	no	skrapjern	conservative
n	dmc	yes	umoralsk	inclusive
n	an	no	huggorm	inclusive
n	ddp	yes	barbar	conservative
n	an	no	bestialitet	conservative
n	qas	no	kennel	inclusive
n	pa	yes	uncouthness	conservative
n	dmc	yes	libertine	conservative
n	is	yes	niggard	conservative
n	cds	no	foxiness	conservative
n	cds	no	mekler	inclusive
n	asf	no	kuse	conservative
n	an	no	metazoans	inclusive
n	an	no	dverg	conservative
n	ddp	yes	hokum	conservative
a	ddp	yes	tåpelig	conservative
n	cds	no	snoop	conservative
n	qas	no	hanger-on	conservative
n	an	no	seng bugs	inclusive
n	cds	no	wank	conservative
n	ddf	yes	invaliditet	inclusive
n	qas	no	bedrift person	inclusive
n	qas	no	fib	conservative
n	cds	no	purk	conservative
n	cds	no	Ågervirksomhet	conservative
n	qas	no	mare hekker	inclusive
n	cds	no	svindler	conservative
n	an	no	crocodilia	inclusive
n	pr	no	fortauskant gjennomgang	conservative
n	an	no	helix pomatia	inclusive
n	ddp	yes	fange	inclusive
n	svp	no	forfengelighet	conservative
a	ps	yes	jødiske	inclusive
n	qas	no	baroner	inclusive
n	om	no	esel	inclusive
n	dmc	yes	bumbler	conservative
n	cds	no	sub-klanen	inclusive
n	asm	no	reisning	inclusive
n	cds	no	moraliserende	inclusive
n	cds	no	pudding hodet	conservative
n	qas	no	bonden	inclusive
n	cds	no	bluestocking	inclusive
n	an	no	kyr	inclusive
n	ddp	yes	infauna	inclusive
n	cds	no	miscreant	conservative
n	an	no	ål	inclusive
n	cds	no	massene	conservative
n	an	no	mikrobiel	inclusive
n	om	no	cross-dressers	inclusive
n	qas	no	shack	inclusive
n	asm	no	hane	inclusive
n	cds	no	hallik	conservative
n	an	no	inexorableness	conservative
n	qas	no	sodbuster	inclusive
n	an	no	saueflått	inclusive
n	pr	no	skjøgerede	inclusive
n	pr	no	horer	inclusive
n	an	no	ledertispe	conservative
n	an	no	crocodilians	inclusive
n	asm	no	rulle i høyet	conservative
n	is	yes	onde	conservative
n	asf	no	tulling	conservative
n	re	no	mafiosi	inclusive
n	ps	yes	kryss-avl	inclusive
n	cds	no	utlegd	inclusive
n	cds	no	egoisme	conservative
n	svp	no	aboulia	inclusive
n	qas	no	industrimann	inclusive
n	cds	no	sonny	inclusive
n	qas	no	maler og dekoratør	inclusive
n	an	no	ku	inclusive
n	cds	no	halliker	conservative
n	an	no	gatepike	conservative
n	cds	no	superbia	conservative
n	cds	no	spebarn	inclusive
n	cds	no	poltroon	conservative
n	or	no	meticulosity	inclusive
n	cds	no	boner	inclusive
n	svp	no	gorger	conservative
n	cds	no	fanatisme	conservative
n	asm	no	dum	conservative
n	svp	no	hovmod	conservative
n	cds	no	Ågerente	conservative
n	qas	no	moocher	conservative
n	ddp	yes	bygdeoriginal	conservative
n	om	no	rumpe	inclusive
n	cds	no	streikebrytar	inclusive
n	ddp	yes	blockhead	conservative
n	ps	yes	fascistiske	inclusive
n	an	no	kine	inclusive
n	dmc	yes	etisk motiv	inclusive
n	qas	no	casteism	inclusive
n	cds	no	den store massen	conservative
n	pa	yes	barbariske	conservative
n	ps	yes	mørkhudete mennesker	inclusive
n	cds	no	simpleton	conservative
n	an	no	hexapoda	inclusive
n	or	no	dolt	conservative
n	cds	no	familie	inclusive
n	dmc	yes	libertinism	conservative
n	qas	no	trader	inclusive
n	cds	no	nærd	conservative
n	cds	no	pudden-head	conservative
n	cds	no	fawner	conservative
n	cds	no	jester	inclusive
n	qas	no	ball	inclusive
n	qas	no	trouble maker	conservative
n	dmc	yes	drifter	inclusive
n	cds	no	seattle rock	inclusive
n	cds	no	offiser	inclusive
n	cds	no	botch	inclusive
n	qas	no	næringslivsleder	inclusive
n	asm	no	jævla	conservative
n	qas	no	ballast	inclusive
n	qas	no	håndlanger	inclusive
n	om	no	shirtlifter	inclusive
n	cds	no	avgudsdyrkelse	inclusive
n	ddp	yes	mentalt utfordret	inclusive
n	cds	no	hybrid	inclusive
n	cds	no	folk	inclusive
n	cds	no	beginer	inclusive
n	cds	no	flub	inclusive
a	dmc	yes	avskyelig	conservative
n	cds	no	naut	conservative
n	cds	no	betjent	inclusive
n	dmc	yes	forfalskninger	inclusive
n	cds	no	zealotry	conservative
n	cds	no	småbarn	inclusive
n	or	no	poove	conservative
n	or	no	kalvehode	conservative
n	cds	no	runt	conservative
n	cds	no	half-pint	conservative
n	pr	no	tøyte	conservative
n	cds	no	fredløs	conservative
n	om	no	finocchio	inclusive
n	asm	no	forhud	inclusive
n	cds	no	masser	inclusive
n	an	no	dyreliv	inclusive
n	asm	no	bukfinne	inclusive
n	an	no	kjerring	conservative
n	cds	no	topsy-turvyness	inclusive
n	ps	yes	neger	inclusive
n	re	no	innbruddstyv	inclusive
n	cds	no	bestikkelig	inclusive
n	an	no	doggie	inclusive
n	an	no	brant	inclusive
n	re	no	seksuallovbrudd	inclusive
n	cds	no	barbarisk	conservative
n	or	no	nick jr.	inclusive
n	an	no	shoat	inclusive
n	ps	yes	retard	conservative
n	an	no	marauder	conservative
n	an	no	ugle	inclusive
n	cds	no	hoffnarr	inclusive
n	an	no	hyener	inclusive
n	cds	no	Ågerrente	inclusive
n	om	no	homophile	conservative
a	ddp	yes	dum	conservative
n	cds	no	kadaver	inclusive
n	an	no	red drum	inclusive
n	an	no	ballong swallower	inclusive
n	asm	no	profesjonell felling	inclusive
n	or	no	blockhead	conservative
n	an	no	Ålefisker	inclusive
n	ddp	yes	ukunne	conservative
n	an	no	gateprostitusjonen	conservative
n	svp	no	spiritlessness	inclusive
n	asm	no	vicia faba	inclusive
n	an	no	naut	inclusive
n	an	no	gjerrigknark	conservative
n	cds	no	rotter	conservative
n	cds	no	procuress	inclusive
n	pa	yes	advokatbevilgning	inclusive
n	re	no	bakvaskelse	conservative
n	cds	no	brigand	conservative
n	dmc	yes	hayseed	conservative
n	cds	no	frimureri	inclusive
n	cds	no	yokel	conservative
n	re	no	overgrep	inclusive
n	an	no	seksfotinger	inclusive
n	re	no	voldtektsmann	conservative
n	cds	no	offentlig bekvemmelighet	inclusive
n	cds	no	lashings	inclusive
n	an	no	lopper	inclusive
n	cds	no	hallikvirksomhet	inclusive
n	cds	no	dirty dog	conservative
n	om	no	analt samleie	inclusive
n	cds	no	gris	conservative
n	dmc	yes	forfalsket	inclusive
n	cds	no	facisme	conservative
n	cds	no	japanske måleenheter	inclusive
n	or	no	tomat	inclusive
n	cds	no	mountebank	conservative
n	cds	no	narcissist	inclusive
n	or	no	dumbass	conservative
n	svp	no	apatiske	inclusive
n	pr	no	okser	inclusive
n	an	no	hyenefamilien	inclusive
n	svp	no	avaritia	inclusive
n	re	no	forbudt	inclusive
n	an	no	mann-eater	inclusive
n	ddp	yes	krek	inclusive
n	cds	no	tosken	conservative
n	om	no	dorsolaterale	inclusive
n	asm	no	flouter	conservative
n	ddp	yes	analfabet	inclusive
n	ps	yes	boor	conservative
n	cds	no	fanatikere	inclusive
n	an	no	jilt	conservative
n	ps	yes	rroma	inclusive
n	om	no	homoeroticism	inclusive
n	cds	no	kamarilla	inclusive
n	dmc	yes	lowlife	inclusive
n	qas	no	pokker	inclusive
n	cds	no	publikum	inclusive
n	cds	no	wads	inclusive
n	om	no	pederastic	inclusive
n	om	no	gentlewoman	inclusive
n	cds	no	avløpsvann fra husholdninger	inclusive
n	an	no	anuran	inclusive
n	dmc	yes	løgner	conservative
n	pa	yes	kontorassistent	inclusive
n	cds	no	brigandage	inclusive
n	qas	no	ballock	inclusive
n	ddp	yes	muggins	conservative
n	om	no	faggot	conservative
n	cds	no	streikebryteri	inclusive
n	ps	yes	mongolske	inclusive
n	an	no	hore	conservative
n	qas	no	dilemma	inclusive
n	svp	no	latskap	conservative
n	cds	no	frender	inclusive
n	asm	no	nookie	conservative
n	dmc	yes	loffer	conservative
n	cds	no	omertà	inclusive
n	svp	no	vemmelse	inclusive
n	an	no	prickteaser	conservative
n	re	no	delict	inclusive
n	cds	no	crossbreed	inclusive
n	ddp	yes	klossmajor	conservative
n	qas	no	tabber	inclusive
n	asf	no	dunderhead	conservative
n	re	no	torturer	inclusive
n	rci	yes	villmann	conservative
n	asm	no	fababønne	inclusive
n	an	no	haleløs amfibie	inclusive
n	pa	yes	advokat	inclusive
n	cds	no	åtsel	inclusive
n	ps	yes	rødt kort	inclusive
n	asm	no	kukk	conservative
n	cds	no	ugagn-making	conservative
n	ddp	yes	psykisk handicappet	inclusive
n	re	no	gangster	inclusive
n	asm	no	runker	conservative
n	cds	no	gategjenger	inclusive
n	qas	no	fuddle	inclusive
n	qas	no	metallavfall	inclusive
n	cds	no	motherfucker	conservative
n	pr	no	kjendiser	inclusive
n	re	no	svindler	inclusive
n	dmc	yes	deceiver	conservative
n	svp	no	vellystig	inclusive
n	pa	yes	villmann	conservative
n	cds	no	rumormonger	conservative
n	dmc	yes	forstillelse	conservative
n	asm	no	bred bønne	inclusive
n	ps	yes	boche	conservative
a	qas	no	vanlige	inclusive
n	qas	no	baronessen	inclusive
n	dmc	yes	boor	conservative
n	an	no	barred owl	inclusive
n	om	no	queer	conservative
n	svp	no	avsky	inclusive
n	an	no	kroppen snatcher	inclusive
n	asf	no	imbecile	conservative
n	cds	no	jævelskap	conservative
n	an	no	little owl	inclusive
n	pr	no	ildflue	inclusive
n	pr	no	kjeftesmelle	conservative
n	svp	no	giddeløshet	inclusive
n	cds	no	pimp	conservative
n	asm	no	vedheng	inclusive
n	cds	no	problemer	conservative
n	cds	no	overfladiskhet	inclusive
n	cds	no	barbarer	conservative
n	cds	no	fundamentalist	inclusive
n	an	no	familiaris	inclusive
n	cds	no	frimurer	inclusive
n	cds	no	neonatal	inclusive
n	ddp	yes	changeling	inclusive
n	dmc	yes	buffoonery	inclusive
a	re	no	rasende	inclusive
n	re	no	debaucher	conservative
n	dmc	yes	bruke-alt	inclusive
n	cds	no	skrap	conservative
n	ddp	yes	psykisk utviklingshemning	inclusive
n	ddp	yes	codswallop	conservative
n	qas	no	amatør	inclusive
n	an	no	patsy	conservative
n	dmc	yes	loiterer	conservative
n	cds	no	gjengen	conservative
n	an	no	nattsommerfugl	inclusive
n	an	no	kylling	inclusive
n	re	no	plagiert	inclusive
n	om	no	sodomitt	inclusive
n	qas	no	tagalong	conservative
n	cds	no	ultrakonservative	conservative
n	cds	no	offiser	conservative
n	asf	no	pubeshår	inclusive
n	cds	no	stoffmisbruker	conservative
n	ddp	yes	lurvete	conservative
n	dmc	yes	bløffmaker	conservative
n	pr	no	courtier	inclusive
n	cds	no	venality	inclusive
n	cds	no	byttinger	inclusive
n	cds	no	hayseed	conservative
n	is	yes	skinflint	conservative
n	asm	no	avafauna	inclusive
n	cds	no	oppkomling	inclusive
n	cds	no	'ndrangheta	inclusive
n	ddp	yes	quack	conservative
n	dmc	yes	mozzarella	inclusive
n	an	no	caprinae	inclusive
n	ps	yes	crossbreed	inclusive
n	re	no	aggresiviteten	inclusive
n	svp	no	dillydallier	conservative
n	dmc	yes	ransmann	conservative
n	qas	no	rhetor	inclusive
n	pa	yes	berebjelke	inclusive
n	an	no	kjølsnegle	inclusive
n	pa	yes	gjetere	inclusive
n	cds	no	cop	conservative
n	asm	no	jerk-off	conservative
n	qas	no	industrileder	inclusive
n	om	no	adelskvinne	inclusive
n	pr	no	floozie	conservative
n	an	no	gjess	inclusive
n	an	no	orm	inclusive
n	qas	no	snooper	inclusive
n	ps	yes	mestiser	conservative
n	asm	no	hard-on	inclusive
n	cds	no	bigotry	conservative
n	svp	no	penny-knipe	inclusive
n	cds	no	falsity	conservative
n	cds	no	evildoer	conservative
n	cds	no	krysning	inclusive
n	cds	no	dude	inclusive
n	om	no	vilkår for anatomisk sted	inclusive
n	svp	no	scrooge	conservative
n	re	no	kval	inclusive
n	or	no	dunce	conservative
n	an	no	ferociousness	conservative
n	dmc	yes	motley fool	inclusive
n	asm	no	testicular	inclusive
n	cds	no	arroganse	conservative
n	om	no	homofile	conservative
n	cds	no	ikke gjøre noe	conservative
n	an	no	sea scorpion	inclusive
n	re	no	'ndrangheta	inclusive
n	pa	yes	akademikere	inclusive
n	an	no	branta bernicla	inclusive
a	ddp	yes	bestialsk	conservative
n	cds	no	prankster	conservative
n	is	yes	tigger	inclusive
n	dmc	yes	så-og-så	inclusive
n	is	yes	pauper	inclusive
n	or	no	noggin	inclusive
n	asm	no	ninny	conservative
n	pa	yes	churl	conservative
n	qas	no	husholdningsavfall	inclusive
n	cds	no	shirker	conservative
n	ps	yes	dimwit	conservative
n	ddf	yes	handikappet	inclusive
n	ddp	yes	zooerastia	conservative
n	ps	yes	mosaiske	inclusive
n	an	no	haleløse amfibier	inclusive
n	qas	no	besetning	inclusive
n	ddp	yes	barbari	inclusive
n	re	no	utlegd	inclusive
n	cds	no	fascistisk	conservative
n	is	yes	pariakaste	inclusive
n	pr	no	nattsvermer	inclusive
n	an	no	caiman	inclusive
n	an	no	diddly	conservative
n	dmc	yes	fant	inclusive
n	cds	no	tyver	inclusive
n	dmc	yes	good-for-ingenting	conservative
n	or	no	pudden-head	conservative
n	qas	no	sankt hubertshund	inclusive
v	asm	no	pule	conservative
n	asm	no	soft touch	conservative
n	an	no	piggy	inclusive
n	cds	no	hack forfatter	conservative
n	an	no	muldyr	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	rookie	conservative
n	re	no	terrorisme	inclusive
n	ddp	yes	taleteller	conservative
n	cds	no	veien agenten	conservative
n	cds	no	lovbryteren	inclusive
n	ps	yes	Østgoterne	inclusive
n	ps	yes	dust	conservative
n	cds	no	illegitim	inclusive
n	cds	no	pompousness	inclusive
n	re	no	seksualforbrytelser	inclusive
n	or	no	fenikkel	inclusive
n	ps	yes	krysning	inclusive
n	re	no	mordetterforsker	inclusive
n	cds	no	junto	inclusive
n	svp	no	skinflint	conservative
n	svp	no	faineance	inclusive
n	re	no	mafiaen	inclusive
n	cds	no	ulovlige aktiviteter	inclusive
n	qas	no	botcher	conservative
a	svp	no	stolt	conservative
n	cds	no	homuncli	inclusive
n	dmc	yes	chiseller	conservative
n	cds	no	djevelskap	conservative
n	cds	no	erkeprest	inclusive
n	qas	no	mannskapet	inclusive
n	cds	no	vanskelighet  t	inclusive
n	asm	no	ballock	inclusive
n	cds	no	den store massen	inclusive
n	ps	yes	mosaittisk	inclusive
n	qas	no	testikkel	inclusive
a	cds	no	skarp	inclusive
n	an	no	scum bag	conservative
n	ddp	yes	riffraff	conservative
n	qas	no	fumbler	conservative
n	svp	no	craving	inclusive
n	asm	no	pikk	inclusive
n	ddp	yes	microcephalus	inclusive
n	an	no	strix varia	inclusive
n	dmc	yes	paria	inclusive
n	an	no	fysiognomi	inclusive
n	cds	no	mafiabossen	inclusive
n	cds	no	alfons	conservative
n	cds	no	dead-end street	inclusive
n	ddp	yes	rasshøl	conservative
n	re	no	slayer	inclusive
n	qas	no	toppleder	inclusive
n	an	no	mikrobiell	inclusive
n	an	no	psittaciformes	inclusive
n	svp	no	gjerrigknark	conservative
n	ps	yes	krysset	inclusive
n	ps	yes	syndebukk	conservative
n	cds	no	børsmegler	inclusive
n	qas	no	forretningskvinne	inclusive
n	ddp	yes	psykisk handicap	inclusive
n	cds	no	cheekiness	conservative
n	an	no	volaille	inclusive
n	cds	no	wanker	conservative
n	pa	yes	akademiske	inclusive
n	qas	no	mannskap	inclusive
n	an	no	capra	inclusive
n	asm	no	dumhet	conservative
n	an	no	krek	inclusive
n	cds	no	pandemonium	inclusive
n	cds	no	ungdomsgjenger	inclusive
n	dmc	yes	desertør	conservative
n	an	no	barbari	inclusive
n	svp	no	dagdriver	conservative
n	an	no	stikkemygg	inclusive
n	dmc	yes	utstøtt	inclusive
n	qas	no	virvar	inclusive
n	cds	no	hauteur	conservative
n	dmc	yes	debauchee	conservative
n	cds	no	demagogi	conservative
n	ddp	yes	patsy	conservative
n	ddp	yes	sludder	conservative
n	re	no	straffbart bare krenkelser	inclusive
n	an	no	crocodylidae	inclusive
n	asm	no	faba bønne	inclusive
n	an	no	hun-geit	inclusive
n	re	no	camorra	inclusive
n	pa	yes	rådgiver-at-loven	inclusive
n	an	no	lunkhead	conservative
n	cds	no	banditti	inclusive
n	an	no	hunnhund	conservative
n	ddf	yes	half-pint	conservative
n	om	no	gay	inclusive
n	dmc	yes	rakehell	conservative
n	om	no	drag queens	inclusive
n	cds	no	phratry	inclusive
n	svp	no	lediggang	inclusive
n	asf	no	kjønnshår	inclusive
n	cds	no	skrytepave	conservative
n	cds	no	tomfool	conservative
n	is	yes	ragamuffin	conservative
n	an	no	rouncey	inclusive
n	ddp	yes	inhabil	conservative
n	pa	yes	universitetsprofessor	inclusive
n	cds	no	retard	inclusive
n	dmc	yes	klovner	inclusive
n	cds	no	list	conservative
n	asf	no	dimwit	conservative
n	ps	yes	svart	inclusive
n	an	no	gris	inclusive
n	qas	no	hundehus	inclusive
n	re	no	villainess	conservative
n	cds	no	tabbe	inclusive
n	dmc	yes	spøkefugl	inclusive
a	an	no	bestialsk	conservative
n	qas	no	baronesser	inclusive
n	cds	no	meddler	conservative
n	om	no	laterale	inclusive
n	cds	no	knep	conservative
n	re	no	bakvaskelse	inclusive
n	qas	no	kastesystemet	inclusive
n	an	no	blockhead	conservative
n	cds	no	reaksjonær	conservative
n	qas	no	baronesse	inclusive
n	dmc	yes	jester	inclusive
n	ps	yes	idiot	conservative
n	an	no	hyaena	inclusive
n	pa	yes	academicism	inclusive
a	ddf	yes	vanskapt	inclusive
n	or	no	numskull	conservative
n	ddp	yes	tilbakestående	inclusive
n	qas	no	monger	inclusive
n	svp	no	kjedelig	inclusive
n	dmc	yes	hjemløs person	inclusive
n	asm	no	knulle	conservative
n	an	no	skogtroll	inclusive
n	cds	no	datanerd	conservative
n	qas	no	forretningsmann	inclusive
n	asm	no	broad bønner	inclusive
n	cds	no	frimurerlosjen	inclusive
n	an	no	gribber	inclusive
n	pr	no	ledertispe	conservative
n	cds	no	politimannen	conservative
n	om	no	homoseksuelle	inclusive
n	dmc	yes	bedrag	conservative
n	pr	no	løs kvinne	conservative
n	svp	no	fordommer	conservative
n	an	no	eurypterids	inclusive
n	ddp	yes	nanocephaly	inclusive
n	cds	no	forbeder	inclusive
n	ddf	yes	krøpling	inclusive
n	an	no	eurasian griffon	inclusive
n	an	no	otus asio	inclusive
n	ps	yes	cretin	conservative
n	cds	no	pompøsitet	inclusive
n	cds	no	politifolk	conservative
n	cds	no	ostentatiousness	inclusive
n	an	no	skauflått	inclusive
n	ps	yes	barbariske	conservative
n	cds	no	frekkhet	conservative
n	or	no	potatoe	inclusive
n	asm	no	ereksjon	inclusive
n	dmc	yes	fibber	conservative
n	an	no	floozy	conservative
n	svp	no	sjølvkjensle	inclusive
n	cds	no	nyrikt	inclusive
n	ps	yes	drifter	inclusive
n	dmc	yes	fabricator	conservative
n	ddp	yes	churl	conservative
n	asf	no	cretin	conservative
n	an	no	frosker	inclusive
n	an	no	animalia	inclusive
n	asf	no	saphead	conservative
n	an	no	sneglen	inclusive
n	qas	no	forpakter	inclusive
n	cds	no	kløkt	inclusive
n	cds	no	newswriter	inclusive
n	ps	yes	negere	inclusive
n	cds	no	fib	conservative
n	svp	no	capital vices	inclusive
n	asm	no	engelsk bean	inclusive
n	ps	yes	svarte samfunnet	inclusive
n	dmc	yes	forfalskning	inclusive
n	cds	no	rote opp	inclusive
n	re	no	terroraksjon	inclusive
n	ps	yes	gult kort	inclusive
n	qas	no	kjøpmann	inclusive
n	cds	no	nymfomani	conservative
n	cds	no	lovbrudd	inclusive
n	om	no	medioklavikularlinje	inclusive
n	cds	no	papparazzi	inclusive
n	dmc	yes	onde	conservative
n	cds	no	nøkkelferdige	inclusive
n	cds	no	folderol	conservative
n	an	no	streetwalker	conservative
n	om	no	plantar	inclusive
a	svp	no	sint	inclusive
n	ps	yes	jødar	inclusive
n	an	no	mannlig eskorte	conservative
a	qas	no	middelklassen	inclusive
n	an	no	visent	inclusive
n	dmc	yes	hoffnarren	inclusive
n	qas	no	søppel	inclusive
n	an	no	snegler	inclusive
n	pa	yes	fiskerkone	inclusive
n	cds	no	korrespondenter	inclusive
n	qas	no	falsity	conservative
n	asf	no	bygdeoriginal	conservative
n	pr	no	horkvinne	conservative
n	dmc	yes	moral	inclusive
n	asf	no	fitte	conservative
n	an	no	maw	inclusive
n	cds	no	smørsanger	inclusive
n	re	no	sex-misbruk	inclusive
n	cds	no	planteforedling	inclusive
n	an	no	lurvete	conservative
n	qas	no	skipsreder	inclusive
n	svp	no	gourmandizer	inclusive
n	cds	no	stringer	inclusive
n	re	no	smerte	inclusive
n	ps	yes	ruiner	conservative
n	svp	no	ne'er-do-well	conservative
n	cds	no	satyroman	conservative
n	dmc	yes	hykleri	conservative
n	or	no	fisse	conservative
n	ddf	yes	deaktivere	inclusive
n	qas	no	forlatt skipet	inclusive
n	cds	no	papir-pusher	inclusive
n	qas	no	borgerlig	inclusive
n	asf	no	tosken	conservative
