pos	category	stereotype	lemma	level
n	cds	no	tramgwyddus	conservative
n	an	no	cyffwrdd meddal	conservative
n	qas	no	flub	inclusive
n	qas	no	amaethwr	inclusive
n	svp	no	avariciousness	inclusive
n	dmc	yes	ffugio	inclusive
n	cds	no	retard	inclusive
n	pa	yes	advocator	inclusive
n	an	no	dafad	inclusive
n	cds	no	hynny-ac-felly	conservative
n	dmc	yes	scattergood	inclusive
n	cds	no	dwyn	inclusive
n	cds	no	croesfrid	inclusive
n	svp	no	dillydallier	conservative
n	an	no	pryfyn	inclusive
n	ddp	yes	blabber	conservative
n	an	no	lunkhead	conservative
n	an	no	culicidae	inclusive
a	ps	yes	du	inclusive
n	om	no	gwrywgydiaeth	inclusive
n	an	no	swallower balŵn	inclusive
n	cds	no	bungle	inclusive
n	cds	no	malefactor	conservative
n	an	no	llyswennod	inclusive
a	svp	no	ddig	inclusive
n	an	no	bison ewropeaidd	inclusive
n	an	no	afr anifeiliaid	inclusive
n	an	no	profiteer	conservative
a	cds	no	cyffredin	inclusive
n	pa	yes	atwrnai troseddol	inclusive
n	asm	no	hurtrwydd	conservative
n	an	no	wisent	inclusive
n	asf	no	saphead	conservative
n	an	no	chaser sgert	conservative
n	re	no	weithred derfysgol	conservative
n	ddp	yes	ninny	conservative
n	re	no	drais rhywiol statudol	inclusive
n	cds	no	plentyn newid	inclusive
n	cds	no	jacking i ffwrdd	conservative
n	an	no	diddlyshit	conservative
n	an	no	bos taurus	inclusive
n	svp	no	mope	conservative
n	cds	no	pen pwdin	conservative
n	re	no	brawychaeth	conservative
n	qas	no	mooch	conservative
n	cds	no	gyfraith sy'n torri	inclusive
n	dmc	yes	turncoat	conservative
n	re	no	babanladdiad	inclusive
n	svp	no	superbia	conservative
n	om	no	telerau ar gyfer y lleoliad anatomegol	inclusive
n	re	no	manslayer	inclusive
n	cds	no	lowlife	conservative
n	an	no	ych	inclusive
n	om	no	nance	conservative
n	an	no	llau corff	inclusive
n	cds	no	caffael	conservative
n	an	no	animalcule	inclusive
n	om	no	perfformiwr drag	inclusive
n	qas	no	anghydffurfiaeth	inclusive
n	cds	no	weisenheimer	conservative
n	re	no	ladradau arfog	inclusive
n	qas	no	siopwr	inclusive
n	an	no	crocodilian	inclusive
n	or	no	meticulousness	inclusive
n	cds	no	banditti	conservative
n	om	no	cyfunrywiol	inclusive
n	re	no	môr ladron	inclusive
n	cds	no	fenthycwr arian	inclusive
n	re	no	gam-drin yn y swydd	inclusive
n	cds	no	bastard	inclusive
n	ddp	yes	fumbler	conservative
n	an	no	anguillidae	inclusive
n	dmc	yes	rhagrithiwr	conservative
n	cds	no	grumbler	conservative
n	is	yes	wedi-heb	inclusive
n	om	no	ochrol	inclusive
n	an	no	genws anguilla	inclusive
n	cds	no	ffansi	inclusive
n	ps	yes	negroaid	inclusive
n	cds	no	presumptuousness	conservative
n	pr	no	courtesans	inclusive
n	cds	no	dorf	inclusive
n	pr	no	gangster yn moll	inclusive
n	ps	yes	imbecile	conservative
n	cds	no	antic	inclusive
n	dmc	yes	homunculus	inclusive
n	cds	no	crwner	inclusive
n	an	no	adyn	conservative
n	ps	yes	iddewiaeth	inclusive
n	an	no	hirudinea	inclusive
n	qas	no	cybolfa	inclusive
n	pa	yes	gweirlöyn y perthi	inclusive
n	re	no	ddyfais artaith	inclusive
n	cds	no	wangler	conservative
n	ddp	yes	dwyll iechyd	conservative
n	an	no	sugno lleuen	inclusive
n	ddp	yes	herio meddyliol	inclusive
n	cds	no	plentyn cariad	inclusive
n	an	no	person annysgedig	conservative
n	svp	no	saith pechod marwol	inclusive
n	cds	no	vaunter	conservative
n	pa	yes	uncouthness	conservative
n	dmc	yes	libertine	conservative
n	pa	yes	aelod gohebol	inclusive
n	re	no	ddifreiniad	inclusive
n	is	yes	niggard	conservative
n	cds	no	foxiness	conservative
n	cds	no	moron	inclusive
n	an	no	fuckhead	conservative
n	re	no	dreisio	conservative
n	an	no	dyfais gwrando	inclusive
n	qas	no	ffermwyr	inclusive
n	cds	no	snoop	conservative
n	qas	no	hanger-on	conservative
n	pr	no	puteindra	inclusive
n	cds	no	wank	conservative
a	ps	yes	tseiniaidd	inclusive
n	qas	no	fib	conservative
n	asm	no	twerp	conservative
n	re	no	troseddwyr	inclusive
n	re	no	môr ladrad	inclusive
n	an	no	crocodilia	inclusive
n	an	no	helix pomatia	inclusive
n	an	no	gwningen	inclusive
n	cds	no	slob	conservative
n	pa	yes	gyfadran	inclusive
n	ddp	yes	numskull	conservative
n	cds	no	bigotry	conservative
n	ps	yes	mongoloid	conservative
n	dmc	yes	bumbler	conservative
n	or	no	hoyw	conservative
n	om	no	cyfunrywiolion	inclusive
n	an	no	despoiler	inclusive
n	ddf	yes	runt	conservative
n	cds	no	homunculus	inclusive
n	cds	no	bluestocking	inclusive
a	is	yes	anffodus	inclusive
n	cds	no	benthyca arian	inclusive
n	ddp	yes	infauna	inclusive
n	qas	no	gweithiwr fferm	inclusive
n	cds	no	nerdy	conservative
n	cds	no	carthion amrwd	inclusive
n	dmc	yes	rube	conservative
n	an	no	ceiliog	inclusive
n	pa	yes	cryddia	inclusive
n	qas	no	sodbuster	inclusive
n	ps	yes	plentyn newid	conservative
n	cds	no	gwastraff solet	inclusive
n	an	no	crocodilians	inclusive
n	om	no	gwrywgydiwr	conservative
n	re	no	lladron	inclusive
n	cds	no	labrwr	inclusive
n	svp	no	aboulia	inclusive
n	asm	no	ewrop ffa	inclusive
n	cds	no	addysgwr	inclusive
n	asm	no	atodiad	inclusive
n	cds	no	hubris	conservative
n	cds	no	sonny	inclusive
n	an	no	animeiddio yn	inclusive
n	an	no	jackal	inclusive
n	an	no	vipera berus	inclusive
n	qas	no	ffermwr	inclusive
n	cds	no	phydredd du'r coesyn	inclusive
n	cds	no	superbia	conservative
n	cds	no	poltroon	conservative
n	or	no	meticulosity	inclusive
n	cds	no	boner	inclusive
n	svp	no	gorger	conservative
n	cds	no	llysnafedd bag	conservative
n	dmc	yes	tramgwyddus ifanc	conservative
n	is	yes	gwael diafol	inclusive
n	an	no	mochyn dof	inclusive
n	qas	no	moocher	conservative
n	an	no	gwartheg eidion	inclusive
n	cds	no	narcissistic	inclusive
n	an	no	udfil	inclusive
n	an	no	cachadur	conservative
n	an	no	anifail	inclusive
n	qas	no	casteism	inclusive
n	cds	no	ostentatiousness	conservative
n	cds	no	perthynas agosaf grŵp	inclusive
n	qas	no	dyn cyffredin	inclusive
n	cds	no	simpleton	conservative
n	an	no	lleuen gorff	inclusive
n	pa	yes	pleader	inclusive
n	cds	no	pysgod gwael	conservative
n	dmc	yes	libertinism	conservative
n	cds	no	fawner	conservative
n	dmc	yes	drifter	inclusive
n	an	no	ragtag a bobtail	conservative
n	an	no	sianel bas	inclusive
n	cds	no	mafia sicilian	inclusive
n	ps	yes	nigar	conservative
n	om	no	ass	inclusive
n	pa	yes	asiant tocynnau	inclusive
n	qas	no	caill	inclusive
n	om	no	shirtlifter	inclusive
n	cds	no	grunge cerddoriaeth	inclusive
n	om	no	ddynion hoyw	inclusive
n	re	no	anwiredd maleisus	inclusive
n	cds	no	hybrid	inclusive
n	dmc	yes	drwg	inclusive
n	an	no	pen bras	conservative
n	cds	no	fenthycwr arian	conservative
n	re	no	mafia	conservative
n	cds	no	flub	inclusive
n	qas	no	cast	inclusive
n	ps	yes	jigaboo	conservative
n	re	no	mafia sicilian	inclusive
n	cds	no	scamp	conservative
n	cds	no	zealotry	conservative
n	or	no	pysgod gwael	conservative
n	qas	no	dosbarth canol	inclusive
n	cds	no	ragtag a bobtail	conservative
n	om	no	nad ydynt yn gorllewinol cysyniadau o rywioldeb dynion	inclusive
n	cds	no	runt	conservative
n	an	no	gyps fulvus	inclusive
n	cds	no	dweeb	conservative
n	cds	no	golchi ystafell	inclusive
n	cds	no	parti	inclusive
n	an	no	genws capra	inclusive
n	cds	no	rustler	inclusive
n	an	no	doggie	inclusive
n	an	no	brant	inclusive
n	cds	no	gostyngir uchder	conservative
n	re	no	weithred derfysgol	inclusive
n	pr	no	ychen	inclusive
n	an	no	bufo bufo	inclusive
n	cds	no	hypersexuality	conservative
n	cds	no	stickler	conservative
n	pa	yes	athro prifysgol	inclusive
n	an	no	canis familiaris	inclusive
n	cds	no	marw-diwedd y stryd	inclusive
n	re	no	troseddwr	inclusive
n	om	no	homophile	conservative
n	pa	yes	athro nodedig	inclusive
n	re	no	ymddygiad troseddol	inclusive
n	or	no	blockhead	conservative
n	asm	no	brown tywyll	inclusive
n	ddp	yes	niwed i'r ymennydd	inclusive
n	cds	no	wahardd	conservative
n	re	no	swindler	inclusive
n	an	no	limacidae teulu	inclusive
n	pa	yes	crďwr	inclusive
n	asm	no	vicia faba	inclusive
n	dmc	yes	bradwr	conservative
n	cds	no	rotter	conservative
n	cds	no	restrooms	inclusive
n	cds	no	person slovenly	conservative
n	cds	no	cynllwyn o dawelwch	inclusive
n	cds	no	brigand	conservative
n	svp	no	gostyngir uchder	conservative
n	om	no	sodomite	inclusive
n	dmc	yes	hayseed	conservative
n	cds	no	yokel	conservative
n	qas	no	barbariaid	conservative
n	cds	no	budr-up	inclusive
n	or	no	pudden-pen	conservative
n	cds	no	benthyca arian	conservative
n	pr	no	hussy	conservative
n	an	no	cynrhon	inclusive
n	asm	no	nydd-droi	conservative
n	qas	no	bloodhound	inclusive
n	an	no	bwystfil	inclusive
n	an	no	llysywen wir	inclusive
n	cds	no	greenhorn	conservative
n	cds	no	narcissist	inclusive
n	an	no	grossness	conservative
n	or	no	dumbass	conservative
n	ps	yes	israeliad	inclusive
n	cds	no	weithred droseddol	inclusive
n	svp	no	avaritia	inclusive
n	an	no	raunch	conservative
n	pr	no	slut	conservative
n	cds	no	bumpkin	conservative
n	an	no	asyn	inclusive
n	asm	no	changelings	inclusive
n	asm	no	flouter	conservative
n	re	no	athrod ac enllib	inclusive
n	ps	yes	boor	conservative
n	cds	no	darnia llenyddol	conservative
n	an	no	jilt	conservative
n	cds	no	un cyflym	inclusive
n	ddp	yes	ffawna	inclusive
n	ps	yes	rroma	inclusive
n	cds	no	tŷ bach	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	wads	inclusive
n	cds	no	cyfleuster toiled	inclusive
n	cds	no	hoaxer	conservative
n	cds	no	braggart	conservative
n	cds	no	brigandage	inclusive
n	qas	no	ballock	inclusive
n	cds	no	usurer	inclusive
n	qas	no	cyffredin	inclusive
n	qas	no	gwneuthurwr drafferth	conservative
n	cds	no	rîl blooper	inclusive
n	cds	no	mussiness	conservative
n	cds	no	heddwas	conservative
n	asm	no	nookie	conservative
n	an	no	americanaidd bison	inclusive
n	cds	no	twyllodrus	conservative
n	an	no	prickteaser	conservative
n	re	no	delict	inclusive
n	cds	no	crossbreed	inclusive
n	an	no	chaser fenyw	conservative
n	asf	no	dunderhead	conservative
n	asm	no	ceilliau	inclusive
n	dmc	yes	ddifreiniad	inclusive
n	ddp	yes	fam fucker	conservative
n	dmc	yes	brith ffwl	inclusive
n	re	no	mafia eidal	conservative
n	or	no	cucumis sativus	inclusive
n	cds	no	boaster	conservative
n	ddp	yes	disgyn guy	conservative
n	cds	no	thwyll	inclusive
n	an	no	brogaod	inclusive
n	cds	no	wastraff domestig	conservative
n	cds	no	deulu	inclusive
n	re	no	gangster	inclusive
n	re	no	môr-leidr	inclusive
n	qas	no	fuddle	inclusive
n	om	no	procsimol	inclusive
n	cds	no	maffia eidalaidd	inclusive
n	cds	no	motherfucker	conservative
n	om	no	hoyw	inclusive
n	om	no	mudiad homophile	inclusive
n	cds	no	sbwriel	inclusive
n	re	no	cam-drin ariannol	inclusive
n	re	no	enllib	inclusive
n	an	no	llyfrgi	conservative
n	cds	no	rumormonger	conservative
n	cds	no	crooners	inclusive
n	ps	yes	boche	conservative
n	svp	no	dicter	inclusive
n	re	no	ymosod yn rhywiol	inclusive
n	pr	no	gwŷr y llys	inclusive
n	dmc	yes	boor	conservative
n	an	no	ast	conservative
n	om	no	queer	conservative
n	asf	no	imbecile	conservative
n	re	no	lleidr arfog	inclusive
n	an	no	little owl	inclusive
n	cds	no	gwastraff domestig	inclusive
n	dmc	yes	crwydreiaeth	inclusive
n	cds	no	pimp	conservative
n	an	no	ef-gafr	inclusive
n	asm	no	moron	inclusive
n	or	no	tatws iwerddon	inclusive
n	an	no	tylluanod	inclusive
n	cds	no	gwartheg lleidr	inclusive
n	cds	no	brocer priodas	inclusive
n	an	no	familiaris	inclusive
a	is	yes	tlawd	inclusive
n	an	no	pryfed	inclusive
n	or	no	pen pwdin	conservative
n	ddp	yes	changeling	inclusive
n	ddp	yes	barbariaeth	inclusive
n	cds	no	mobster	inclusive
n	dmc	yes	buffoonery	inclusive
n	cds	no	gwahardd	conservative
n	cds	no	gangiau stryd	inclusive
n	re	no	debaucher	conservative
n	ddp	yes	codswallop	conservative
n	an	no	patsy	conservative
n	dmc	yes	malefactor	inclusive
a	svp	no	ymosodol	inclusive
n	cds	no	tŷ o buteindra	inclusive
n	cds	no	llyfrbryf	conservative
n	asm	no	aves	inclusive
n	re	no	captor	inclusive
n	qas	no	tagalong	conservative
n	pa	yes	atwrnai	inclusive
n	qas	no	magniloquence	inclusive
n	cds	no	babanod newydd-anedig	inclusive
n	pa	yes	cyfreithwyr treial	inclusive
n	pa	yes	rheolwr	inclusive
n	an	no	iâr	inclusive
n	re	no	dihiryn trasig	conservative
n	cds	no	patsy	conservative
n	cds	no	venality	inclusive
n	cds	no	sgoriau	inclusive
n	ps	yes	ffasgaidd	inclusive
n	dmc	yes	twyllodrus	conservative
n	is	yes	skinflint	conservative
n	asm	no	avafauna	inclusive
n	an	no	wyneb coeglyd	inclusive
n	an	no	rotter	conservative
n	cds	no	cowardice	conservative
n	dmc	yes	mozzarella	inclusive
n	an	no	caprinae	inclusive
n	or	no	ciwcymer	inclusive
n	re	no	difenwad	inclusive
n	qas	no	boor	conservative
n	qas	no	rhetor	inclusive
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	dmc	yes	pariah	inclusive
n	re	no	morladrad	inclusive
n	asm	no	budr proffesiynol	inclusive
n	cds	no	cop	conservative
n	asm	no	jerk-off	conservative
n	an	no	knucklehead	conservative
n	re	no	llofruddiaeth	inclusive
n	ps	yes	traws-bridio	inclusive
n	an	no	defaid yn y cartref	inclusive
n	pr	no	floozie	conservative
n	qas	no	snooper	inclusive
n	dmc	yes	da-am-naught	conservative
n	asm	no	gaill	inclusive
n	cds	no	ysgolfeistres	conservative
n	cds	no	puteindy	inclusive
n	cds	no	falsity	conservative
n	an	no	ci	inclusive
n	cds	no	evildoer	conservative
n	pr	no	stryd ferch	conservative
n	re	no	mafiosi	inclusive
n	cds	no	dude	inclusive
n	cds	no	sawl a gwynodd	conservative
n	or	no	dunce	conservative
n	an	no	ferociousness	conservative
n	an	no	molysgiaid	inclusive
n	pr	no	butain crac	inclusive
n	om	no	sioe llusgo	inclusive
n	om	no	finocchio	inclusive
n	qas	no	ddryswch ac	inclusive
n	an	no	marauder	conservative
n	cds	no	creiriau	inclusive
n	cds	no	prankster	conservative
n	cds	no	rabble-rouser	conservative
n	pr	no	chwaraeon wraig	conservative
n	qas	no	person cyffredin	inclusive
n	cds	no	bropagandaidd	inclusive
n	re	no	llên-ladrata	inclusive
n	cds	no	mountebank	conservative
n	re	no	lleidr	conservative
n	asm	no	ninny	conservative
n	an	no	rhai ffug	conservative
n	pa	yes	churl	conservative
n	an	no	dylluan sgrech	inclusive
n	cds	no	shirker	conservative
n	ddp	yes	zooerastia	conservative
n	ps	yes	barbariaid	conservative
n	cds	no	lle chwech	inclusive
n	dmc	yes	troseddwr	inclusive
n	pr	no	puteinio'r	conservative
n	cds	no	schemer	inclusive
n	cds	no	cyfoeth nouveaux	inclusive
n	an	no	diddly	conservative
n	svp	no	diogyn	conservative
n	asm	no	codi penile	inclusive
n	is	yes	adduned o dlodi	inclusive
n	cds	no	ceidwad y carchar	inclusive
n	qas	no	diwydianwyr	inclusive
n	an	no	piggy	inclusive
n	an	no	humanus	inclusive
n	an	no	ci domestig	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	rookie	conservative
n	cds	no	theori cynllwyn	inclusive
n	an	no	morgi mawr gwyn	inclusive
n	ddp	yes	taleteller	conservative
n	pr	no	putain	conservative
n	pa	yes	academaidd	inclusive
n	cds	no	torri i fyny	conservative
n	or	no	datws newydd	inclusive
n	svp	no	da-am-ddim	conservative
n	dmc	yes	cellweiriwr llys	inclusive
n	cds	no	pompousness	inclusive
n	an	no	tarw	inclusive
n	an	no	stryd ferch	conservative
n	cds	no	junto	inclusive
n	pa	yes	extraordinarius athro	inclusive
n	svp	no	skinflint	conservative
n	svp	no	faineance	inclusive
n	asm	no	saesneg ffa	inclusive
n	asm	no	planhigion pys	inclusive
n	cds	no	jerking oddi ar	conservative
n	qas	no	botcher	conservative
n	cds	no	blentyn anghyfreithlon	inclusive
n	dmc	yes	lazybones	conservative
n	dmc	yes	chiseller	conservative
n	an	no	buwch	inclusive
n	an	no	tylluan fach	inclusive
n	ddp	yes	arafwch meddwl	inclusive
n	re	no	trais rhywiol drwy rym	conservative
n	cds	no	benthycwyr arian	inclusive
n	asm	no	ballock	inclusive
n	cds	no	ostentatiousness	inclusive
n	an	no	floozy	conservative
n	ddp	yes	riffraff	conservative
n	asm	no	ffa faba	inclusive
n	qas	no	fumbler	conservative
n	svp	no	craving	inclusive
n	pr	no	wraig o bleser	conservative
n	ddp	yes	microcephalus	inclusive
n	cds	no	banditiaeth	inclusive
n	pr	no	fechgyn rhent	conservative
n	an	no	strix varia	inclusive
n	cds	no	llanast i fyny	inclusive
n	or	no	nance	conservative
n	qas	no	flinodd	conservative
n	svp	no	gluttony	inclusive
n	qas	no	blunderer	conservative
n	cds	no	masau	conservative
n	cds	no	mafia	conservative
n	om	no	merched	inclusive
n	om	no	un-rhyw	inclusive
n	an	no	siarc	inclusive
n	an	no	yn gwybod dim	conservative
n	an	no	psittaciformes	inclusive
n	re	no	difenwol	inclusive
n	re	no	kidnaper	inclusive
n	cds	no	cowardliness	conservative
n	an	no	volaille	inclusive
n	is	yes	person gwael	inclusive
n	cds	no	ballup	inclusive
n	re	no	camddefnyddio	inclusive
n	cds	no	carthffosiaeth	inclusive
n	or	no	butternut squash	inclusive
n	an	no	puteindra gwryw	conservative
n	cds	no	llinell teulu	inclusive
n	re	no	brawychaeth	inclusive
n	or	no	twat	conservative
n	qas	no	barbaraidd	conservative
n	cds	no	mafia eidal	inclusive
n	pr	no	hetaira	inclusive
n	ddp	yes	gwirion	conservative
n	cds	no	hauteur	conservative
n	dmc	yes	debauchee	conservative
n	pa	yes	athro extraordinarius	inclusive
n	ddp	yes	patsy	conservative
n	dmc	yes	dim-gyfrif	conservative
n	an	no	crocodylidae	inclusive
n	pa	yes	athro	inclusive
n	cds	no	barbaraidd	conservative
n	asm	no	plentyn newid	inclusive
n	is	yes	beggar	conservative
n	cds	no	diegwyddor serch hynny benthyciad	conservative
n	dmc	yes	dihiryn	conservative
n	an	no	gwÿdd	inclusive
n	ps	yes	negroids	inclusive
n	ddp	yes	dunce	conservative
n	dmc	yes	rakehell	conservative
n	cds	no	aelod gang	conservative
n	cds	no	phratry	inclusive
n	pr	no	wartheg	inclusive
n	cds	no	tomfool	conservative
n	is	yes	ragamuffin	conservative
n	cds	no	adweithiol	conservative
n	an	no	blattaria	inclusive
n	an	no	brant gwydd	inclusive
n	cds	no	fab i ast	conservative
n	om	no	aboral	inclusive
n	asf	no	dimwit	conservative
n	re	no	villainess	conservative
n	ps	yes	mongol	inclusive
n	re	no	troseddau	inclusive
n	an	no	aureus	inclusive
n	om	no	hoywon	inclusive
n	ps	yes	planhigion biotechnoleg	inclusive
n	an	no	gwdihw	inclusive
n	qas	no	ffermwyr tenant	inclusive
n	an	no	ci budr	conservative
n	cds	no	hunanfodlon	inclusive
n	qas	no	grandiloquence	inclusive
n	an	no	blockhead	conservative
n	an	no	ficro-organeb	inclusive
n	is	yes	tlodi gwirfoddol	inclusive
n	ps	yes	idiot	conservative
n	an	no	hyaena	inclusive
n	ps	yes	doofus	conservative
n	or	no	numskull	conservative
n	qas	no	arweinydd busnes	inclusive
n	cds	no	hunan-gariad	conservative
n	asm	no	cyfnod ffalig	inclusive
n	qas	no	monger	inclusive
n	re	no	lofruddiaeth gradd gyntaf	inclusive
n	qas	no	dyn busnes	inclusive
n	asf	no	cyffwrdd meddal	conservative
n	an	no	siarcod gwyn mawr	inclusive
n	is	yes	tlodi byd-eang	inclusive
n	re	no	ymosodiadau rhywiol	inclusive
n	cds	no	dorf	conservative
n	an	no	wybed	inclusive
n	cds	no	cymdeithas lwythol	inclusive
n	an	no	eurypterids	inclusive
n	ddp	yes	nanocephaly	inclusive
n	cds	no	hanner peint	conservative
n	an	no	otus asio	inclusive
n	ps	yes	cretin	conservative
n	pr	no	puteindra	conservative
n	an	no	epifauna	inclusive
n	qas	no	groes ac yn gorffen	inclusive
n	qas	no	storekeeper	inclusive
n	pa	yes	cigydd porc	inclusive
n	om	no	person dan anfantais	conservative
n	an	no	suborder blattodea	inclusive
n	ps	yes	ffasgydd	inclusive
n	pa	yes	gadair bersonol	inclusive
n	dmc	yes	fibber	conservative
n	an	no	mul	inclusive
n	ps	yes	drifter	inclusive
n	an	no	redfish	inclusive
n	asf	no	cretin	conservative
n	ddp	yes	barbariaid	conservative
n	an	no	animalia	inclusive
a	pa	yes	gwleidyddol	inclusive
n	ddp	yes	macrofauna	inclusive
n	qas	no	swydd ddesg	inclusive
n	cds	no	heddwas	inclusive
n	cds	no	newswriter	inclusive
v	asm	no	ffwrcho	conservative
n	cds	no	fib	conservative
n	an	no	ych gwyllt	inclusive
n	ddf	yes	anabledd	inclusive
n	cds	no	dihiryn trasig	conservative
n	cds	no	gang	inclusive
n	an	no	ffon-yn-y-mwd	conservative
n	cds	no	bridiwr planhigion	inclusive
n	cds	no	roguery	conservative
n	cds	no	folderol	conservative
n	an	no	streetwalker	conservative
n	asf	no	muttonhead	conservative
n	cds	no	hybrid intergeneric	inclusive
n	dmc	yes	grwydriaid	conservative
n	asm	no	cala	inclusive
n	cds	no	whorehouse	inclusive
n	cds	no	hybrid wnaed gan ddyn	inclusive
n	re	no	backbiter	conservative
n	re	no	threiswyr	conservative
n	qas	no	drwg-gwneuthurwr	conservative
n	qas	no	falsity	conservative
n	re	no	gwartheg siffrwd	inclusive
n	svp	no	slothfulness	inclusive
n	an	no	ieir	inclusive
n	an	no	maw	inclusive
n	cds	no	gangiau ieuenctid	inclusive
n	svp	no	cybydd-dod	inclusive
n	cds	no	blackguard	conservative
n	dmc	yes	barbaraidd	conservative
n	ddf	yes	anableddau	inclusive
n	or	no	mudiad homophile	conservative
n	svp	no	bigot	conservative
n	svp	no	gourmandizer	inclusive
n	ddp	yes	ffolineb	inclusive
n	ps	yes	ruiner	conservative
n	dmc	yes	gwneuthurwr	conservative
n	cds	no	gwastraff trefol	conservative
n	ps	yes	ostrogothiaid	inclusive
n	an	no	balŵn swallower	inclusive
n	om	no	wraig foneddig	inclusive
n	qas	no	ffarmwr	inclusive
n	om	no	gayness	inclusive
n	an	no	bachgen rent	conservative
n	cds	no	chwaraeon tŷ	inclusive
n	an	no	cyw iâr yn y cartref	inclusive
n	cds	no	chiseller	inclusive
n	an	no	chwilod duon	inclusive
n	an	no	batrachian	inclusive
n	re	no	stealer	inclusive
a	ddf	yes	drwg	inclusive
n	ps	yes	bridiwr planhigion	inclusive
n	cds	no	ragtag	conservative
n	cds	no	quidnunc	conservative
n	cds	no	ffordd wagen	inclusive
n	cds	no	poltroonery	inclusive
n	an	no	llysnafedd bag	conservative
n	cds	no	trên bagiau	inclusive
n	asf	no	muggins	conservative
n	cds	no	gweithgareddau anghyfreithlon	inclusive
n	is	yes	tightwad	conservative
n	cds	no	laddie	inclusive
n	asm	no	brownness	inclusive
n	cds	no	papur gwthio	inclusive
n	dmc	yes	hobo	conservative
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	cds	no	swydd llaw	conservative
n	dmc	yes	barbariaid	conservative
n	cds	no	bordello	inclusive
n	svp	no	miser	conservative
n	asf	no	wench	conservative
n	pr	no	gwartheg	inclusive
n	qas	no	anwiredd	conservative
n	om	no	arglwyddes	inclusive
n	ddp	yes	ragtag a bobtail	conservative
n	cds	no	tomenni	inclusive
n	pa	yes	cyfreithwyr	inclusive
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	svp	no	minginess	conservative
n	ddp	yes	simpleton	conservative
n	om	no	madam	inclusive
a	qas	no	cyffredin	inclusive
n	cds	no	conspiracism	inclusive
n	an	no	coquette	conservative
n	cds	no	gang stryd	inclusive
n	ddp	yes	cwac	conservative
n	cds	no	scamp	inclusive
n	ps	yes	jewry	inclusive
n	cds	no	tramgwyddus ifanc	conservative
n	an	no	crocodeil	inclusive
n	cds	no	tŷ aflednais	inclusive
n	an	no	gwyfyn	inclusive
n	asm	no	jeerer	conservative
n	dmc	yes	cymhelliad moesegol	inclusive
n	pa	yes	clerc	inclusive
