pos	category	stereotype	lemma	level
n	cds	no	bluestocking	inclusive
n	ddp	yes	infauna	inclusive
n	cds	no	falsity	conservative
n	cds	no	jambazi	inclusive
n	cds	no	fabricator	conservative
n	cds	no	nerdy	conservative
n	ddp	yes	unyama	conservative
n	dmc	yes	rube	conservative
n	qas	no	sodbuster	inclusive
n	cds	no	shida	conservative
n	cds	no	na-pigo	inclusive
n	asm	no	mbaazi	inclusive
n	an	no	crocodilians	inclusive
n	an	no	gyps	inclusive
n	ddf	yes	kilema	inclusive
n	qas	no	shamba mpangaji	inclusive
n	qas	no	wakulima	inclusive
n	ddp	yes	akili taahira	inclusive
n	svp	no	aboulia	inclusive
n	an	no	fira	inclusive
n	pr	no	mwanamke wa mitaani	conservative
n	asm	no	ndege	inclusive
n	cds	no	hubris	conservative
n	cds	no	sonny	inclusive
n	om	no	kulawitiwa	inclusive
n	qas	no	parishi	inclusive
n	dmc	yes	maadili	inclusive
n	ddp	yes	mshamba	conservative
n	asm	no	maharage pana	inclusive
n	cds	no	superbia	conservative
n	svp	no	uchoyo	inclusive
n	cds	no	poltroon	conservative
n	or	no	meticulosity	inclusive
n	cds	no	boner	inclusive
n	svp	no	gorger	conservative
n	ps	yes	kraut	conservative
n	qas	no	moocher	conservative
n	an	no	villain	conservative
n	ddp	yes	pudden-kichwa	conservative
n	cds	no	narcissistic	inclusive
n	ddp	yes	blockhead	conservative
n	qas	no	casteism	inclusive
n	pa	yes	fundi-viatu	inclusive
n	cds	no	ostentatiousness	conservative
n	om	no	buns	inclusive
n	dmc	yes	kenge	conservative
n	re	no	ubakaji	conservative
n	dmc	yes	libertinism	conservative
a	cds	no	kijinga	conservative
n	pr	no	mwanamke naendelea	conservative
n	cds	no	jester	inclusive
n	an	no	ng%e2%80%99ombe	inclusive
n	dmc	yes	drifter	inclusive
n	svp	no	ulafi	inclusive
n	cds	no	mwanachama wa kundi	conservative
n	an	no	nyumbu	inclusive
n	pa	yes	academician	inclusive
n	or	no	poof	conservative
n	cds	no	changelings	inclusive
n	cds	no	hybrid	inclusive
n	asf	no	crotch nywele	inclusive
n	cds	no	nguruwe	conservative
n	dmc	yes	urongo	inclusive
n	re	no	mafia	conservative
n	cds	no	flub	inclusive
n	ps	yes	jigaboo	conservative
n	cds	no	mbwa	conservative
n	dmc	yes	uongo	inclusive
n	cds	no	sharking mkopo	inclusive
n	cds	no	zealotry	conservative
n	an	no	bugging	inclusive
n	asm	no	erection	inclusive
n	cds	no	majambazi	inclusive
n	asm	no	ulaya maharage	inclusive
n	pa	yes	mshauri-at-sheria	inclusive
n	cds	no	dweeb	conservative
n	re	no	kusumbuliwa	inclusive
n	dmc	yes	makazi	inclusive
n	cds	no	topsy-turvyness	inclusive
n	an	no	nguruwe	conservative
n	an	no	doggie	inclusive
n	an	no	brant	inclusive
n	cds	no	kulevya	conservative
n	cds	no	hypersexuality	conservative
n	cds	no	stickler	conservative
n	or	no	kabichi	inclusive
n	ps	yes	retard	conservative
n	an	no	villainous	conservative
n	om	no	homophile	conservative
n	an	no	kondoo-kaya	inclusive
n	cds	no	delinquent	conservative
n	an	no	eel	inclusive
n	cds	no	taka ndani	conservative
n	qas	no	conformism	inclusive
n	svp	no	ujeuri	conservative
n	an	no	ovis	inclusive
n	or	no	blockhead	conservative
n	qas	no	darasa kati	inclusive
n	qas	no	viwanda	inclusive
n	ps	yes	metics	inclusive
n	svp	no	spiritlessness	inclusive
n	an	no	punda	inclusive
n	ddp	yes	laini kugusa	conservative
n	svp	no	overeating	inclusive
n	re	no	mzushi	conservative
n	is	yes	bahili	conservative
n	cds	no	rotter	conservative
a	svp	no	misalaba	conservative
n	cds	no	mizigo	inclusive
n	cds	no	yokel	conservative
n	cds	no	uongo	inclusive
n	cds	no	lashings	inclusive
n	asm	no	mjinja	conservative
n	an	no	wry uso	inclusive
n	an	no	mamba	inclusive
n	an	no	agapornis	inclusive
n	is	yes	fukara	inclusive
n	qas	no	rhetorically	inclusive
n	qas	no	bloodhound	inclusive
n	svp	no	upinzani	inclusive
n	ps	yes	mjinja	conservative
n	cds	no	narcissist	inclusive
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	qas	no	farmhand	inclusive
n	cds	no	dinda	inclusive
n	qas	no	msengenyi	conservative
n	svp	no	avaritia	inclusive
n	pr	no	slut	conservative
n	cds	no	bumpkin	conservative
n	qas	no	chakavu	inclusive
n	asm	no	flouter	conservative
n	pr	no	makahaba	inclusive
n	an	no	jilt	conservative
n	cds	no	walimu	inclusive
n	ps	yes	rroma	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	wads	inclusive
n	pa	yes	mfanyakazi	inclusive
n	om	no	gentlewoman	inclusive
n	dmc	yes	mtanga	inclusive
n	an	no	anuran	inclusive
n	qas	no	hovel	inclusive
n	qas	no	ballock	inclusive
n	ddp	yes	muggins	conservative
n	asf	no	nywele pubic	inclusive
n	an	no	mbogo	inclusive
n	cds	no	mussiness	conservative
n	cds	no	vitendo joker	conservative
n	asm	no	nookie	conservative
n	cds	no	fasihi hack	conservative
n	cds	no	omertà	inclusive
n	an	no	prickteaser	conservative
n	cds	no	crossbreed	inclusive
n	asf	no	dunderhead	conservative
n	asm	no	pumbo	inclusive
a	is	yes	maskini	inclusive
n	re	no	torturer	inclusive
n	qas	no	amateurishness	conservative
n	an	no	diddly-shit	conservative
n	is	yes	paupers	inclusive
n	cds	no	wahalifu	inclusive
n	cds	no	scum mfuko	conservative
n	cds	no	intermediator	inclusive
n	asf	no	mpumbavu	conservative
n	cds	no	archpriest	inclusive
n	an	no	gallus	inclusive
n	pr	no	huduma ya ngono	conservative
n	re	no	gangster	inclusive
n	qas	no	fuddle	inclusive
n	is	yes	mwombaji	inclusive
n	cds	no	motherfucker	conservative
n	ps	yes	wenyeji	conservative
n	dmc	yes	msikwao	inclusive
n	asm	no	testicular	inclusive
n	om	no	mkunduni	inclusive
n	re	no	uzushi	inclusive
n	cds	no	crooners	inclusive
n	ps	yes	boche	conservative
n	om	no	mashoga	inclusive
n	ps	yes	safihi	conservative
n	cds	no	mawahhabi	inclusive
n	an	no	ushenzi	inclusive
n	om	no	queer	conservative
n	ps	yes	rico	inclusive
n	an	no	little owl	inclusive
n	cds	no	pimp	conservative
n	cds	no	ghulamu	conservative
n	re	no	outlawry	inclusive
n	asm	no	moron	inclusive
n	dmc	yes	reek	conservative
n	ddp	yes	hayawani	inclusive
n	an	no	familiaris	inclusive
n	cds	no	neonatal	inclusive
n	svp	no	mizizi ya dhambi	inclusive
n	ddp	yes	changeling	inclusive
n	asm	no	kitambi	inclusive
n	cds	no	mobster	inclusive
n	asf	no	mjinja	conservative
n	cds	no	haraka moja	inclusive
n	svp	no	mbaya	inclusive
n	dmc	yes	hivyo-na-ili	conservative
n	re	no	felon hatia	inclusive
n	cds	no	afisa	inclusive
n	an	no	patsy	conservative
n	qas	no	shenzi	conservative
n	re	no	captor	inclusive
n	qas	no	tagalong	conservative
n	cds	no	brigadia mwovu	inclusive
n	qas	no	magniloquence	inclusive
n	is	yes	kibapara	inclusive
n	ps	yes	crossbred	inclusive
n	qas	no	juu mtendaji	inclusive
n	cds	no	venality	inclusive
n	om	no	mfiraji	conservative
n	asm	no	avafauna	inclusive
n	an	no	rotter	conservative
n	cds	no	cowardice	conservative
n	ddp	yes	quack	conservative
n	dmc	yes	mozzarella	inclusive
n	an	no	chuki	inclusive
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	industrialist	inclusive
n	qas	no	rhetor	inclusive
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	ps	yes	mtanga	inclusive
n	cds	no	cop	conservative
n	cds	no	turnkey	inclusive
n	an	no	knucklehead	conservative
n	pr	no	floozie	conservative
n	an	no	wakakuzuieni owl	inclusive
n	is	yes	umaskini	inclusive
n	qas	no	snooper	inclusive
n	cds	no	bigotry	conservative
n	cds	no	sababu	inclusive
n	cds	no	miscreant	conservative
n	re	no	mafiosi	inclusive
n	cds	no	dude	inclusive
n	or	no	dunce	conservative
n	an	no	ferociousness	conservative
n	cds	no	daha	inclusive
n	re	no	mugging	inclusive
n	qas	no	blunder	inclusive
n	re	no	ulafi	inclusive
n	an	no	moluska	inclusive
n	om	no	finocchio	inclusive
a	dmc	yes	bandia	conservative
n	re	no	ugaidi	conservative
n	pa	yes	mwombezi	inclusive
n	cds	no	prankster	conservative
n	dmc	yes	hayseed	conservative
n	dmc	yes	mchorachora	conservative
n	cds	no	mountebank	conservative
n	asm	no	ninny	conservative
n	pa	yes	churl	conservative
n	cds	no	shirker	conservative
n	cds	no	maji taka	inclusive
n	ddp	yes	zooerastia	conservative
n	qas	no	umelea	inclusive
n	cds	no	faraja kituo cha	inclusive
n	cds	no	nyumba bawdy	inclusive
n	cds	no	mlariba	inclusive
n	cds	no	tani	inclusive
n	pa	yes	safihi	conservative
n	re	no	kashfa	inclusive
n	asm	no	aves	inclusive
n	re	no	kujipatia	inclusive
n	an	no	yap	inclusive
n	an	no	piggy	inclusive
n	an	no	humanus	inclusive
n	om	no	matako	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	rookie	conservative
n	qas	no	takataka	inclusive
n	om	no	mstari midclavicular	inclusive
n	ddp	yes	taleteller	conservative
n	cds	no	mbadhirifu	conservative
n	om	no	transvestitism	inclusive
n	om	no	transvestites	inclusive
n	pr	no	hawara	inclusive
n	cds	no	pompousness	inclusive
n	an	no	anser	inclusive
n	an	no	fala	conservative
n	an	no	konokono	inclusive
n	cds	no	junto	inclusive
n	an	no	kukusa mtu	conservative
n	om	no	msalaba dressers	inclusive
n	svp	no	faineance	inclusive
n	ddp	yes	mjinja	inclusive
n	asm	no	mshiriki	inclusive
n	ddp	yes	kuzidi	inclusive
n	dmc	yes	lazybones	conservative
n	dmc	yes	chiseller	conservative
n	cds	no	mvumi	conservative
n	dmc	yes	phoney	conservative
n	cds	no	kufanya chochote-	conservative
n	cds	no	ostentatiousness	inclusive
n	an	no	floozy	conservative
n	svp	no	bahili	conservative
n	cds	no	takataka	inclusive
n	ddp	yes	riffraff	conservative
n	cds	no	kijinga	conservative
n	qas	no	fumbler	conservative
n	cds	no	wagon barabara	inclusive
a	qas	no	mwendawazimu	conservative
n	ddp	yes	microcephalus	inclusive
n	dmc	yes	propriety	inclusive
n	or	no	nance	conservative
n	cds	no	urongo	inclusive
n	re	no	mnawaua	inclusive
n	qas	no	blunderer	conservative
n	pa	yes	watetezi	inclusive
n	re	no	kenge	inclusive
n	cds	no	mafia	conservative
n	an	no	bundi	inclusive
n	dmc	yes	outlawry	inclusive
n	pa	yes	koplo	inclusive
n	cds	no	cheekiness	conservative
n	an	no	volaille	inclusive
n	cds	no	wanker	conservative
n	cds	no	ballup	inclusive
n	an	no	capra	inclusive
n	cds	no	pandemonium	inclusive
n	pa	yes	sheepherder	inclusive
n	pr	no	floozy	conservative
n	cds	no	cowardliness	conservative
n	pr	no	bibi	conservative
n	dmc	yes	madhambi	inclusive
n	cds	no	hauteur	conservative
n	dmc	yes	debauchee	conservative
n	rci	yes	wenyeji	conservative
n	ddp	yes	patsy	conservative
n	an	no	crocodylidae	inclusive
n	cds	no	looker-juu ya	conservative
n	asf	no	mjinga	conservative
n	an	no	nguruwe	inclusive
n	cds	no	chungu	inclusive
n	cds	no	laini kugusa	conservative
n	pr	no	naendelea mwanamke	conservative
n	ps	yes	negroids	inclusive
n	dmc	yes	mlaghai	conservative
n	dmc	yes	rakehell	conservative
n	dmc	yes	majinuni	inclusive
n	or	no	pudding kichwa	conservative
n	om	no	drag queens	inclusive
n	cds	no	phratry	inclusive
n	cds	no	fascist	conservative
n	svp	no	mtu mvivu	conservative
n	an	no	chula	inclusive
n	cds	no	tomfool	conservative
n	is	yes	ragamuffin	conservative
n	dmc	yes	kimaadili bankrupt	inclusive
n	an	no	rouncey	inclusive
n	an	no	blattaria	inclusive
n	ps	yes	krauthead	conservative
n	dmc	yes	majambazi	conservative
n	an	no	frown	inclusive
n	om	no	aboral	inclusive
n	asf	no	dimwit	conservative
n	re	no	villainess	conservative
n	pr	no	ng%e2%80%99ombe	inclusive
n	ps	yes	mongol	inclusive
n	an	no	aureus	inclusive
n	asm	no	jerking off	conservative
n	an	no	matule	conservative
n	cds	no	kiburi	conservative
n	cds	no	purukushani	inclusive
n	dmc	yes	blackguard	conservative
n	re	no	homicides	inclusive
n	an	no	ammotragus	inclusive
n	an	no	blockhead	conservative
n	an	no	finya uso	inclusive
n	dmc	yes	jester	inclusive
n	qas	no	magnate	inclusive
n	an	no	hyaena	inclusive
n	pa	yes	academicism	inclusive
n	cds	no	mwalimu	inclusive
n	an	no	mtekaji	conservative
n	pa	yes	mwanasheria	inclusive
n	qas	no	monger	inclusive
n	asm	no	ballock	inclusive
n	an	no	minx	conservative
n	ddp	yes	analphabetic	inclusive
n	cds	no	kibeti	conservative
n	cds	no	majivuno	conservative
n	an	no	otus asio	inclusive
n	svp	no	mnyimaji	conservative
n	ps	yes	cretin	conservative
n	asm	no	shamba maharage	inclusive
n	cds	no	kujua-wote	conservative
n	an	no	mvulana kodi	conservative
a	ps	yes	eusi	inclusive
n	pr	no	biashara ya ngono	inclusive
n	re	no	kuibiwa	inclusive
n	or	no	potatoe	inclusive
n	dmc	yes	fibber	conservative
n	qas	no	nyumba ya uchoraji	inclusive
n	an	no	tai	inclusive
n	pa	yes	mdhibiti	inclusive
n	ps	yes	drifter	inclusive
n	re	no	ananyanyaswa	inclusive
n	dmc	yes	fabricator	conservative
n	ddp	yes	churl	conservative
n	asf	no	cretin	conservative
n	an	no	animalia	inclusive
n	ddp	yes	macrofauna	inclusive
n	ps	yes	msikwao	inclusive
n	cds	no	newswriter	inclusive
n	cds	no	fib	conservative
n	an	no	mwili-snatching	inclusive
n	dmc	yes	jambazi	conservative
n	dmc	yes	scum mfuko	conservative
n	cds	no	wapagani bure	inclusive
n	cds	no	utetezi	inclusive
n	pr	no	kahaba	conservative
n	re	no	matusi	inclusive
n	asm	no	mkono kazi	conservative
n	cds	no	papparazzi	inclusive
n	cds	no	folderol	conservative
n	an	no	streetwalker	conservative
a	ddf	yes	mbaya	inclusive
n	asf	no	muttonhead	conservative
n	cds	no	whorehouse	inclusive
n	cds	no	mpatanishi	inclusive
n	cds	no	jinai	conservative
n	cds	no	kupanda breeder	inclusive
n	cds	no	fuja	inclusive
n	pr	no	mzinzi	conservative
n	qas	no	falsity	conservative
n	re	no	ugaidi	inclusive
n	om	no	wanawake	inclusive
n	an	no	ndita	inclusive
n	cds	no	taka ya manisipaa	inclusive
n	cds	no	riwaya dime	inclusive
n	om	no	fagot	conservative
a	ddp	yes	mwendawazimu	inclusive
n	an	no	maw	inclusive
n	cds	no	hivyo-na-ili	conservative
n	cds	no	wamasoni	inclusive
n	an	no	nondo	inclusive
n	svp	no	boring	inclusive
n	svp	no	bigot	conservative
n	svp	no	gourmandizer	inclusive
n	an	no	strix varia	inclusive
n	ps	yes	ruiner	conservative
n	asm	no	makende	inclusive
n	an	no	ngwena	inclusive
n	an	no	utalaleshi	conservative
n	om	no	gayness	inclusive
n	ps	yes	gawk	conservative
n	ddp	yes	mchongezi	conservative
n	an	no	diddly	conservative
n	cds	no	chiseller	inclusive
n	an	no	batrachian	inclusive
n	re	no	stealer	inclusive
n	ps	yes	darkey	conservative
n	cds	no	ragtag	conservative
n	cds	no	quidnunc	conservative
n	asm	no	kutomba	conservative
n	cds	no	poltroonery	inclusive
n	an	no	crocuta	inclusive
n	asf	no	muggins	conservative
n	cds	no	blackball	inclusive
n	is	yes	tightwad	conservative
n	cds	no	laddie	inclusive
n	asm	no	brownness	inclusive
n	ps	yes	negroid	inclusive
n	dmc	yes	hobo	conservative
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	cds	no	bordello	inclusive
n	asf	no	wench	conservative
n	an	no	viroboto	inclusive
n	qas	no	kusikitisha gunia	conservative
n	an	no	strigiformes	inclusive
n	svp	no	minginess	conservative
n	om	no	posteriorly	inclusive
n	qas	no	acolyte	inclusive
n	an	no	coquette	conservative
n	asm	no	jeerer	conservative
n	pa	yes	barbaric	conservative
n	an	no	ruba	inclusive
n	om	no	anal ngono	inclusive
n	cds	no	mason bure	inclusive
n	cds	no	taleteller	conservative
n	cds	no	burglar	inclusive
n	cds	no	chump	conservative
n	re	no	exact	inclusive
n	dmc	yes	buffoonery	inclusive
n	re	no	defamer	conservative
n	ddf	yes	kimwili changamoto	inclusive
n	pr	no	mvulana kodi	conservative
n	cds	no	conspiracism	inclusive
n	re	no	plagiarization	inclusive
n	dmc	yes	stench	conservative
n	pa	yes	bellhop	inclusive
n	cds	no	bootlicker	conservative
n	cds	no	pimping	inclusive
n	cds	no	weakling	conservative
n	an	no	eles	inclusive
n	asm	no	changeling	inclusive
n	cds	no	thieving	inclusive
n	an	no	rogue	conservative
n	qas	no	ideologue	inclusive
n	ps	yes	kadi nyekundu	inclusive
n	an	no	infauna	inclusive
n	cds	no	oodles	inclusive
n	re	no	banditti	inclusive
n	ddp	yes	kichwamaji	conservative
n	cds	no	balladeer	inclusive
n	ps	yes	bedu	inclusive
n	ps	yes	mhuni	inclusive
n	ps	yes	fascist	inclusive
n	ddp	yes	ushenzi	inclusive
n	cds	no	riba	inclusive
n	asf	no	laini kugusa	conservative
n	cds	no	kukopesha fedha	conservative
n	ddp	yes	newsmonger	conservative
n	cds	no	raia	inclusive
n	cds	no	freemason	inclusive
a	an	no	mkaidi	inclusive
n	dmc	yes	delinquent	conservative
n	ddp	yes	fuckhead	conservative
n	pa	yes	mwanachama sambamba	inclusive
n	re	no	unyang'anyi	inclusive
n	pa	yes	wanasheria	inclusive
n	svp	no	kufanya chochote-	conservative
n	cds	no	chakavu	conservative
n	cds	no	masonic	inclusive
n	an	no	kungsfisk	inclusive
n	ddp	yes	cretin	inclusive
n	dmc	yes	dissembler	conservative
n	ps	yes	nigra	conservative
n	re	no	rustler	inclusive
n	cds	no	afisa	conservative
n	svp	no	trencherman	conservative
n	re	no	mafioso	conservative
n	ddp	yes	lummox	conservative
n	cds	no	mafiosi	conservative
n	svp	no	gourmand	conservative
n	cds	no	barabara wagon	inclusive
n	an	no	sloven	conservative
n	re	no	booty	inclusive
n	an	no	crocodylia	inclusive
n	is	yes	villainess	conservative
n	an	no	necrosyrtes	inclusive
n	cds	no	mkosaji	inclusive
n	an	no	bison	inclusive
n	cds	no	kujiabudu	inclusive
n	rci	yes	churl	conservative
n	re	no	majambazi	inclusive
n	pr	no	ofisa	inclusive
n	cds	no	nymphomaniac	conservative
n	cds	no	zealots	inclusive
n	cds	no	mishmash	inclusive
n	ddp	yes	unwiseness	inclusive
n	cds	no	kosa	inclusive
n	cds	no	blunderer	conservative
n	dmc	yes	defrauder	conservative
n	svp	no	kijicho	inclusive
n	dmc	yes	hakuna akaunti	conservative
n	asm	no	ithyphallic	inclusive
n	ddp	yes	rumourmonger	conservative
n	qas	no	kukataa	conservative
n	ddp	yes	zugezuge	inclusive
n	re	no	msingiziaji	conservative
n	dmc	yes	vagrants	inclusive
a	dmc	yes	-chafu	inclusive
n	dmc	yes	nzuri-kwa-chochote	conservative
n	svp	no	niggard	conservative
n	cds	no	venal	inclusive
n	an	no	pooch	inclusive
n	an	no	fisionomia	inclusive
n	dmc	yes	rotter	inclusive
n	om	no	drag show	inclusive
n	or	no	matango	inclusive
n	dmc	yes	prevaricator	conservative
n	asm	no	korodani	inclusive
n	om	no	crossdress	inclusive
n	pa	yes	mlango ulinzi	inclusive
n	ps	yes	zugezuge	conservative
n	an	no	bweha-dhahabu	inclusive
n	an	no	hemipteran	inclusive
n	om	no	kitako	inclusive
n	dmc	yes	hobos	conservative
n	ddp	yes	hawajui kusoma na kuandika	inclusive
n	cds	no	bigoted	conservative
n	an	no	mlaghai	conservative
n	om	no	kulawiti	inclusive
n	an	no	psittacula	inclusive
n	re	no	plagiarized	inclusive
n	ddp	yes	shithead	conservative
n	an	no	shithead	conservative
n	asm	no	kupumzika	inclusive
n	re	no	raper	conservative
n	ddp	yes	prater	conservative
n	an	no	hemipteron	inclusive
n	asf	no	idiot	conservative
n	or	no	cuke	inclusive
n	om	no	sodomist	inclusive
n	dmc	yes	wanaafiki	conservative
n	an	no	anguillidae	inclusive
n	cds	no	blackleg	inclusive
n	asf	no	changeling	conservative
n	an	no	kondoo	inclusive
n	cds	no	haraka moja	conservative
n	om	no	derriere	inclusive
n	or	no	kiazi	inclusive
n	or	no	sativus	inclusive
n	asm	no	betise	conservative
n	dmc	yes	shenzi	conservative
n	an	no	numskull	conservative
n	svp	no	kimwili kivutio	inclusive
n	qas	no	mooch	conservative
n	ps	yes	mayahudi	inclusive
n	cds	no	outlaw	conservative
n	svp	no	ubatilifu	conservative
n	dmc	yes	mabaya	conservative
n	ddp	yes	dunderhead	conservative
n	qas	no	mpingaji	conservative
n	ddp	yes	ferociousness	conservative
n	cds	no	ultraconservative	conservative
n	ddp	yes	upungufu wa akili	inclusive
n	dmc	yes	roue	conservative
n	qas	no	chubwi	inclusive
n	an	no	pip-squeak	conservative
n	om	no	basal	inclusive
n	re	no	wabakaji	conservative
n	an	no	mwili snatchers	inclusive
n	ddp	yes	numskull	conservative
n	cds	no	kasheshe	inclusive
n	cds	no	dandy	inclusive
n	ddp	yes	metazoans	inclusive
n	dmc	yes	jangili	inclusive
a	asm	no	kahawa	inclusive
n	ddp	yes	fauna	inclusive
n	or	no	shithead	conservative
n	asm	no	phallus	inclusive
n	qas	no	commoner	inclusive
n	svp	no	hauteur	conservative
n	cds	no	mafiosi	inclusive
n	pr	no	rattus norvegicus	inclusive
n	cds	no	sharking mkopo	conservative
n	an	no	shoat	inclusive
