pos	category	stereotype	lemma	level
n	qas	no	pasożytnictwo	inclusive
a	svp	no	rozgniewany	inclusive
n	dmc	yes	partacz	conservative
n	cds	no	rodzeństwo	inclusive
n	an	no	branta bernicla	inclusive
n	an	no	papugowe	inclusive
n	cds	no	niemowlak	inclusive
n	asm	no	bzdury	inclusive
n	qas	no	baronów	inclusive
n	ddp	yes	niepiśmienny	inclusive
n	cds	no	breja	inclusive
n	dmc	yes	prościuch	conservative
n	dmc	yes	scattergood	inclusive
n	an	no	szkapa	inclusive
n	pa	yes	biuralista	inclusive
n	asm	no	baran	conservative
n	pr	no	hetaira	inclusive
n	cds	no	kradzieży	inclusive
n	cds	no	sutenerstwo	inclusive
n	an	no	culicidae	inclusive
n	an	no	blattaria	inclusive
n	qas	no	odpady	inclusive
n	cds	no	ognisko rodzinne	inclusive
n	cds	no	mafiosów	inclusive
n	re	no	molestował	inclusive
n	qas	no	dusić się	inclusive
n	asm	no	roślin grochu	inclusive
v	is	yes	przebłagać	inclusive
n	asf	no	saphead	conservative
n	re	no	zniesławienia	inclusive
a	cds	no	klasyczny	inclusive
v	cds	no	gryzmolić	inclusive
n	cds	no	poczucie wyższości	conservative
n	an	no	bos taurus	inclusive
a	dmc	yes	powolny	conservative
n	cds	no	hałastra	conservative
n	re	no	zabójstwo	inclusive
n	ps	yes	wieśniak	conservative
n	re	no	oddanie do śmierci	inclusive
n	dmc	yes	zbój	conservative
n	cds	no	lowlife	conservative
n	pr	no	bywalców	inclusive
n	re	no	udręka	inclusive
n	cds	no	rzezimieszek	conservative
n	cds	no	fundamentalizmu	inclusive
n	qas	no	konformizm	inclusive
n	cds	no	macher	conservative
n	om	no	homoś	inclusive
n	dmc	yes	pędziwiatr	conservative
n	ps	yes	beduinów	inclusive
n	cds	no	kryminał	inclusive
n	cds	no	hybris	conservative
n	dmc	yes	nabieranie	conservative
n	asm	no	ciota	conservative
n	ps	yes	pochodzenia afrykańskiego	inclusive
n	ddp	yes	imbecyl	inclusive
n	asm	no	toczyć w sianie	conservative
n	an	no	pijawka	conservative
v	asm	no	uprawiać seks	conservative
n	an	no	nierogacizna	inclusive
n	dmc	yes	klaun	inclusive
n	asm	no	jaja	inclusive
n	cds	no	ubikacja	inclusive
n	or	no	bałaban	inclusive
n	cds	no	chwyt	inclusive
n	pr	no	call-girl	inclusive
n	re	no	traducement	inclusive
n	cds	no	bezczelność	conservative
n	dmc	yes	błazen	inclusive
n	svp	no	namiętność	inclusive
n	qas	no	pacykarz	conservative
n	cds	no	popychacz papieru	inclusive
n	re	no	kamora	inclusive
n	or	no	bałwan	conservative
n	ddp	yes	analfabetyczny	inclusive
n	cds	no	podgryzacz	inclusive
n	cds	no	wangler	conservative
n	om	no	bestialitas	inclusive
n	asf	no	prostak	conservative
n	cds	no	tłum	inclusive
n	ddp	yes	złośliwość	conservative
n	cds	no	ród	inclusive
a	cds	no	knajpiany	conservative
n	or	no	pyra	inclusive
n	cds	no	samozaspokojenie	conservative
n	an	no	krów	inclusive
n	an	no	flejtuch	conservative
n	cds	no	banda	inclusive
n	ps	yes	beduinowie	inclusive
n	asf	no	fraszka	inclusive
n	cds	no	denerwować się	conservative
n	dmc	yes	pic	inclusive
n	cds	no	fanatyzm	conservative
n	om	no	gay	conservative
n	pr	no	związek nieformalny	inclusive
n	pr	no	kokota	inclusive
n	om	no	penetracji analnej	inclusive
n	qas	no	hutch	inclusive
n	cds	no	latryny	inclusive
n	cds	no	rozgardiasz	conservative
n	cds	no	pychy	inclusive
n	cds	no	gryzipiórek	inclusive
n	ddp	yes	podmieńca	conservative
n	svp	no	marzenie	inclusive
n	cds	no	murzyn	inclusive
n	an	no	mikroorganizmów	inclusive
n	cds	no	wykwintniś	inclusive
n	pa	yes	radca	inclusive
v	re	no	zagarniać	inclusive
n	qas	no	amatorskość	conservative
v	re	no	defraudować	inclusive
n	cds	no	kanalizacja	inclusive
n	pr	no	bzdury	conservative
n	ps	yes	mongoloid	conservative
n	dmc	yes	bumbler	conservative
n	pr	no	kurtyzana	inclusive
n	an	no	despoiler	inclusive
n	pr	no	kurew	conservative
n	ps	yes	bułgar	inclusive
n	cds	no	zeloci	inclusive
n	cds	no	nerdy	conservative
n	cds	no	błazna	inclusive
n	cds	no	lichwiarzy	inclusive
n	cds	no	działalności przestępczej	inclusive
n	dmc	yes	banita	inclusive
n	cds	no	hochsztapler	conservative
n	is	yes	chudopachołek	inclusive
n	an	no	porzucić	conservative
n	cds	no	lawina	inclusive
n	dmc	yes	homunkulusy	inclusive
n	asm	no	onania	conservative
n	rci	yes	kałmuk	conservative
n	an	no	zające	inclusive
n	an	no	szumowina	conservative
n	cds	no	chytrość	conservative
n	svp	no	aboulia	inclusive
v	re	no	wymęczyć	inclusive
n	svp	no	indyferentyzm	inclusive
n	om	no	transwestyta	inclusive
n	pa	yes	profesora nadzwyczajnego	inclusive
n	dmc	yes	zależeć	inclusive
n	ddp	yes	ograniczenie	conservative
n	cds	no	fałsz	inclusive
n	om	no	ogonowym	inclusive
a	svp	no	chciwy	inclusive
n	cds	no	superbia	conservative
n	svp	no	kutwa	conservative
n	svp	no	gorger	conservative
n	an	no	mikrob	inclusive
n	cds	no	onanizm	conservative
n	ps	yes	ludzi zulu	inclusive
n	or	no	precyzja	inclusive
n	cds	no	żółtodziób	conservative
n	ddp	yes	półgłówek	conservative
n	re	no	przywłaszczenie	inclusive
n	pr	no	krowa	inclusive
n	is	yes	hołysz	inclusive
n	re	no	koniokrad	inclusive
n	an	no	kokieta	conservative
n	re	no	maltretowania	inclusive
n	an	no	swallower balonu	inclusive
n	or	no	lesbijka	conservative
n	cds	no	nieprawda	inclusive
v	re	no	przywłaszczać	inclusive
n	asm	no	bobik	inclusive
n	ddp	yes	brakoróbca	conservative
n	an	no	krajowy ass	inclusive
a	svp	no	przewrażliwiony	conservative
n	ps	yes	faszystowski	inclusive
a	ddf	yes	mały	conservative
n	asf	no	laska	conservative
n	re	no	terrorystów	inclusive
n	cds	no	fawner	conservative
n	dmc	yes	próżniaków	conservative
n	an	no	sęp	conservative
n	or	no	rzepa	inclusive
n	qas	no	system kastowy	inclusive
n	an	no	mucha w smole	conservative
n	cds	no	dzidziuś	inclusive
n	ps	yes	rajzer	inclusive
a	dmc	yes	niemoralny	conservative
n	cds	no	zacofaniec	conservative
n	dmc	yes	barbarzyństwo	conservative
n	cds	no	debilizm	inclusive
n	qas	no	łajza	conservative
n	re	no	mafia	conservative
n	qas	no	rozgromienie	inclusive
n	or	no	czupryna	inclusive
n	cds	no	hipokryta	conservative
a	an	no	niezłomny	inclusive
n	re	no	oszczerczych	inclusive
a	dmc	yes	robiony	inclusive
n	asm	no	głupoty	conservative
n	qas	no	amator	inclusive
v	cds	no	trzaskać	inclusive
n	dmc	yes	smród	conservative
n	pr	no	szczury	inclusive
n	cds	no	goguś	inclusive
n	cds	no	brakorób	conservative
n	re	no	porywaczy	inclusive
n	asf	no	głupol	conservative
a	svp	no	łasy	inclusive
n	cds	no	rodzina	inclusive
n	cds	no	topsy-turvyness	inclusive
n	cds	no	dowcip	inclusive
n	svp	no	zazdrość	inclusive
n	asm	no	pierdolenie	conservative
n	an	no	wielkoraki	inclusive
n	cds	no	burdel	conservative
n	svp	no	śnienie	inclusive
n	cds	no	szalety	inclusive
n	re	no	nawymyślać	inclusive
a	cds	no	głupi	conservative
n	cds	no	zgiełku	conservative
n	asm	no	opóźniać	inclusive
n	dmc	yes	bydlak	inclusive
n	om	no	analny	inclusive
n	qas	no	kałmuk	conservative
n	cds	no	leżeć	inclusive
n	dmc	yes	mistyfikacja	conservative
n	re	no	zgwałcona	conservative
n	an	no	larwa	inclusive
n	an	no	insekty	inclusive
n	svp	no	spiritlessness	inclusive
n	qas	no	lipa	conservative
n	asm	no	vicia faba	inclusive
n	re	no	gangsterów	inclusive
n	om	no	zniewieścialec	conservative
a	dmc	yes	naganny	conservative
n	svp	no	bigoteria	conservative
n	dmc	yes	moralnie upadłego	inclusive
n	cds	no	religijność	inclusive
n	pa	yes	sprzedawca ryb	inclusive
n	cds	no	trzoda	inclusive
n	cds	no	makler	inclusive
n	re	no	grabienie	inclusive
v	asm	no	pieprzyć	conservative
n	dmc	yes	bisurman	inclusive
n	cds	no	szelmostwo	conservative
n	an	no	owce	inclusive
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	cds	no	urwipołeć	conservative
n	re	no	gwałciciel	conservative
n	an	no	ludożerstwo shark	inclusive
n	cds	no	ciżba	inclusive
n	cds	no	finta	conservative
n	asm	no	głąb	conservative
n	asm	no	flouter	conservative
n	cds	no	sztuczka	inclusive
n	dmc	yes	foetor	conservative
n	ps	yes	rroma	inclusive
n	cds	no	wads	inclusive
n	qas	no	magnata	inclusive
n	qas	no	nurkowanie system ważenia	inclusive
n	dmc	yes	biedaczysko	conservative
n	dmc	yes	zaprzaniec	conservative
n	asm	no	brązowość	inclusive
n	an	no	cipa	conservative
n	pr	no	upadły anioł	conservative
n	cds	no	mussiness	conservative
n	an	no	psy na znaczkach pocztowych	inclusive
n	asm	no	nookie	conservative
n	svp	no	dusigrosz	conservative
n	cds	no	pedantyczny	conservative
n	cds	no	biotechnologii roślin	inclusive
n	svp	no	ospałość	inclusive
n	an	no	kozy	inclusive
v	cds	no	minąć	inclusive
n	pr	no	najstarszy zawód świata	inclusive
n	ddp	yes	debil	conservative
n	cds	no	bazgrała	conservative
n	asm	no	awifauny	inclusive
n	an	no	diddly-shit	conservative
n	cds	no	sracz	inclusive
n	cds	no	beginka	inclusive
a	dmc	yes	łajdacki	conservative
n	pr	no	usług seksualnych	inclusive
n	asm	no	tuman	conservative
n	dmc	yes	licho	inclusive
n	pr	no	krowy	inclusive
n	asm	no	ptaki	inclusive
n	re	no	gangster	inclusive
n	cds	no	skrajnych prawicowcach	conservative
v	re	no	sprzeniewierzać	inclusive
n	re	no	kidnaping	inclusive
n	dmc	yes	cymbał	conservative
n	qas	no	magnatów	inclusive
n	cds	no	rojowisko	inclusive
n	cds	no	łobuz	inclusive
v	cds	no	wymazywać	inclusive
n	cds	no	siatka	conservative
n	cds	no	rumormonger	conservative
n	or	no	pedzio	conservative
n	re	no	zniewolenie	inclusive
n	an	no	królik	inclusive
n	cds	no	gangsteryzmem	conservative
n	is	yes	ma-nie	inclusive
n	om	no	sodomici	inclusive
n	re	no	zgładzanie	inclusive
n	dmc	yes	dyssymulacja	conservative
n	om	no	inwersja seksualna	inclusive
n	pa	yes	parobas	conservative
n	cds	no	gangów ulicznych	inclusive
n	cds	no	kłamstwo	inclusive
a	an	no	niezachwiany	inclusive
n	cds	no	oszust	conservative
n	qas	no	rolnika	inclusive
n	an	no	kokietka	conservative
n	om	no	tylnej	inclusive
n	cds	no	huncwot	inclusive
n	an	no	kajman	inclusive
n	ps	yes	metys	conservative
n	is	yes	dziad	conservative
n	an	no	familiaris	inclusive
n	dmc	yes	wiochmen	conservative
n	cds	no	kruczek	inclusive
a	cds	no	bojaźliwy	conservative
n	svp	no	bezczynność	inclusive
n	dmc	yes	ananas	inclusive
n	svp	no	powolność	inclusive
n	re	no	debaucher	conservative
n	cds	no	siuchta	inclusive
a	dmc	yes	chytry	conservative
n	an	no	czerw	inclusive
n	an	no	patsy	conservative
n	svp	no	próżności	conservative
n	cds	no	shylock	inclusive
n	re	no	banita	inclusive
n	qas	no	chłop	inclusive
n	pr	no	sportowe lady	conservative
n	rci	yes	cham	conservative
n	re	no	captor	inclusive
n	cds	no	korespondentów	inclusive
n	qas	no	tagalong	conservative
a	dmc	yes	dwulicowy	conservative
n	qas	no	parobas	conservative
n	an	no	boczyć się	inclusive
n	an	no	wulgarność	conservative
n	qas	no	chłopów	inclusive
a	ddp	yes	naiwny	conservative
a	cds	no	schematyczny	inclusive
n	an	no	korsarz	inclusive
n	asm	no	avafauna	inclusive
n	asm	no	wzwód	inclusive
n	re	no	sottocapo	inclusive
n	pr	no	call-girl	conservative
n	an	no	świntuch	conservative
n	ddp	yes	quack	conservative
n	dmc	yes	mozzarella	inclusive
n	dmc	yes	zbir	conservative
n	qas	no	jaskiniowiec	conservative
n	dmc	yes	libertyni	conservative
n	cds	no	reakcyjny	conservative
n	ps	yes	hodowla roślin	inclusive
a	is	yes	skąpy	conservative
n	pa	yes	prof	inclusive
n	an	no	spaść faceta	conservative
n	svp	no	lenistwo	conservative
n	cds	no	przemądrzały typ	conservative
n	an	no	bałwan	conservative
n	cds	no	charłak	conservative
n	pr	no	kochanica	conservative
n	om	no	homoseksualistów	inclusive
n	ddp	yes	dureń	conservative
n	is	yes	dusigrosz	conservative
n	qas	no	snooper	inclusive
n	asm	no	hard-on	inclusive
n	cds	no	prosiak	conservative
n	cds	no	faszyzm	conservative
n	cds	no	przyjęcie	inclusive
v	cds	no	kłapać	inclusive
n	qas	no	amatorszczyzna	conservative
n	asf	no	nieuk	conservative
n	dmc	yes	motley fool	inclusive
n	asm	no	grucha	inclusive
n	dmc	yes	libertynizmu	conservative
n	dmc	yes	oszukaństwo	conservative
n	re	no	'ndrangheta	inclusive
n	an	no	krokodylowe	inclusive
n	cds	no	banan	inclusive
n	cds	no	masa	inclusive
n	dmc	yes	puc	inclusive
n	ddf	yes	kurdupel	conservative
n	cds	no	mason	inclusive
n	re	no	łapserdak	inclusive
n	svp	no	dobre imię	inclusive
n	an	no	głuptak	conservative
n	qas	no	włościanie	inclusive
n	dmc	yes	hayseed	conservative
n	cds	no	dandys	inclusive
n	ddp	yes	folly	inclusive
n	qas	no	szajka	inclusive
n	ddp	yes	duda	conservative
n	cds	no	zelotów	inclusive
n	cds	no	mieszaniec	inclusive
n	dmc	yes	łazęga	inclusive
n	cds	no	hałdy	inclusive
n	pa	yes	barbarzyństwo	conservative
a	asm	no	kawowy	inclusive
n	ddp	yes	zooerastia	conservative
a	om	no	wieloraki	inclusive
n	qas	no	jąder	inclusive
n	re	no	capo di tutti capi	inclusive
n	cds	no	pod klucz	inclusive
n	qas	no	maruda	conservative
n	re	no	porozmawianie	conservative
n	cds	no	bryja	inclusive
n	an	no	diddly	conservative
a	svp	no	wzburzony	inclusive
n	ddp	yes	pusta głowa	conservative
n	cds	no	moralizm	inclusive
n	or	no	pudden-head	conservative
n	asm	no	młócenie się	conservative
n	asm	no	barwa brązowa	inclusive
n	ddp	yes	głuptak	conservative
n	qas	no	pasożyt	inclusive
n	cds	no	perspicaciousness	inclusive
n	pa	yes	księgowy	inclusive
a	cds	no	zasługujący na pogardę	conservative
n	ddp	yes	taleteller	conservative
n	qas	no	handlowiec	inclusive
n	dmc	yes	włóczęga	conservative
n	is	yes	biedni ludzie	inclusive
n	cds	no	pośrednika	inclusive
n	cds	no	odpadów komunalnych	conservative
n	dmc	yes	łgarstwo	inclusive
n	cds	no	głupiec	inclusive
n	re	no	skradzenie	inclusive
n	cds	no	pospólstwo	inclusive
v	cds	no	odejść	inclusive
n	an	no	zwierzę	inclusive
n	ddf	yes	kalectwo	inclusive
n	cds	no	błazen	inclusive
n	cds	no	sięgacz	inclusive
n	svp	no	miłości własnej	conservative
n	ps	yes	zulusów	inclusive
n	dmc	yes	chiseller	conservative
n	cds	no	zaśmiecać	inclusive
n	asm	no	ballock	inclusive
a	ddf	yes	kulawy	inclusive
n	an	no	karaczan	inclusive
n	cds	no	novo rico	inclusive
a	svp	no	marudny	conservative
n	cds	no	płaczek	conservative
n	om	no	wesoły	inclusive
a	ddp	yes	tępy	conservative
n	dmc	yes	cygan	inclusive
n	or	no	pusta głowa	conservative
n	pa	yes	konkurent	inclusive
n	ddp	yes	neandertalczyk	conservative
n	ddp	yes	microcephalus	inclusive
a	cds	no	faszystowski	inclusive
n	cds	no	nauczycieli	inclusive
a	svp	no	zachłanny	inclusive
n	cds	no	kulfon	inclusive
n	ddp	yes	banialuka	conservative
n	cds	no	klanów	inclusive
n	cds	no	samo-uwielbienie	inclusive
n	qas	no	gonada męska	inclusive
a	svp	no	gnuśny	conservative
n	cds	no	cheekiness	conservative
a	ddf	yes	niegodziwy	conservative
n	an	no	volaille	inclusive
n	an	no	mleka koziego	inclusive
n	rci	yes	dzikus	conservative
n	qas	no	mieszaninę	inclusive
n	is	yes	pauperyzm	inclusive
n	qas	no	wyjawienie	inclusive
n	pa	yes	sheepherder	inclusive
n	re	no	morderstw	inclusive
n	svp	no	chytrość	conservative
n	cds	no	dopasowujący	inclusive
n	cds	no	hauteur	conservative
n	ddp	yes	patsy	conservative
n	an	no	kajmany	inclusive
n	an	no	crocodylidae	inclusive
n	cds	no	wybieg	conservative
n	re	no	camorra	inclusive
n	ddf	yes	osoba niewidoma	inclusive
n	ddp	yes	plebejusz	conservative
n	cds	no	kat	conservative
n	re	no	aktu terrorystycznego	conservative
n	qas	no	jaja	inclusive
n	cds	no	uzasadnienie	inclusive
n	ps	yes	faszysta	inclusive
n	om	no	gay	inclusive
n	dmc	yes	rakehell	conservative
n	pr	no	cipa	conservative
n	asf	no	debilizm	conservative
n	cds	no	lud	conservative
n	an	no	menda	inclusive
n	dmc	yes	lipa	inclusive
n	an	no	rouncey	inclusive
n	asm	no	tępota	conservative
n	dmc	yes	brakorób	conservative
n	om	no	krzyż kredens	inclusive
n	om	no	aboral	inclusive
n	pr	no	włochacz nabrzozak	inclusive
n	cds	no	ćwok	conservative
n	re	no	villainess	conservative
n	rci	yes	gbur	conservative
n	cds	no	pan	inclusive
n	cds	no	zespół	inclusive
a	ddf	yes	bezecny	conservative
n	svp	no	słynąć	inclusive
n	cds	no	dewocja	conservative
a	svp	no	drapieżny	conservative
n	pa	yes	buchalter	inclusive
n	cds	no	narcyzm	inclusive
n	cds	no	wystarczy jeden	inclusive
n	asm	no	ruchanie	conservative
n	an	no	grabieżca	inclusive
n	ddp	yes	głupek	conservative
n	dmc	yes	nieszczęśnik	inclusive
n	or	no	dupa	conservative
n	svp	no	złościć się	inclusive
n	pa	yes	jaskiniowiec	conservative
n	qas	no	monger	inclusive
n	cds	no	głosować przeciw	inclusive
n	ddp	yes	opóźniać	conservative
a	cds	no	samolubny	conservative
n	cds	no	przejęzyczenie	inclusive
n	cds	no	szumowina	conservative
n	asf	no	gówienko	inclusive
n	ps	yes	ostrogot	inclusive
n	ddf	yes	niepełnosprawnych	inclusive
n	cds	no	masonem	inclusive
n	dmc	yes	odór	conservative
n	cds	no	pośredniczka	conservative
n	qas	no	dzierżawców	inclusive
n	cds	no	piękniś	inclusive
n	cds	no	gangi	conservative
n	dmc	yes	średniak	conservative
n	dmc	yes	nieprzyjemnego zapachu	conservative
n	an	no	frenatae	inclusive
a	dmc	yes	załgany	conservative
n	an	no	mizerak	conservative
n	asm	no	wariactwo	conservative
n	an	no	wesz	inclusive
n	dmc	yes	wykolejeniec	inclusive
n	cds	no	uszkodzenie	conservative
n	asm	no	erekcja	inclusive
n	ddp	yes	kolporter	conservative
n	dmc	yes	społecznym wyrzutkiem	inclusive
n	an	no	animalia	inclusive
n	cds	no	sajgon	conservative
n	qas	no	przeleżeć	conservative
n	cds	no	oszust	inclusive
n	cds	no	wiochmen	conservative
n	is	yes	centuś	conservative
n	an	no	bydlak	conservative
n	asm	no	głupol	conservative
a	cds	no	szeregowy	inclusive
n	cds	no	flejtuch	conservative
n	ps	yes	półgłówek	conservative
n	cds	no	papparazzi	inclusive
n	dmc	yes	bandytów	inclusive
n	cds	no	żartowniś	inclusive
n	an	no	wołów	inclusive
n	cds	no	chujogłowy	conservative
n	qas	no	hematofag	inclusive
n	cds	no	napuszoność	inclusive
n	om	no	ciota	conservative
n	cds	no	odpady	conservative
n	qas	no	architektury barokowej	inclusive
n	ddp	yes	jaskiniowiec	conservative
n	ps	yes	chachar	inclusive
n	cds	no	rozbój	inclusive
n	re	no	złodziejka	inclusive
n	cds	no	moralizowanie	inclusive
n	cds	no	lapsus	inclusive
n	dmc	yes	kodeks moralny	inclusive
a	is	yes	chytry	conservative
a	om	no	zróżnicowany	inclusive
n	cds	no	świntuch	conservative
n	an	no	żarłacza białego	inclusive
n	cds	no	odpadów stałych	conservative
n	svp	no	gourmandizer	inclusive
n	cds	no	demagogia	conservative
n	ps	yes	ruiner	conservative
n	cds	no	sharking kredytu	inclusive
n	asm	no	ptak	inclusive
n	dmc	yes	biedaczek	conservative
n	ddp	yes	fuszer	conservative
a	dmc	yes	nieuprzejmy	conservative
v	cds	no	stukać	inclusive
n	cds	no	skołować	conservative
n	cds	no	ugoå	inclusive
n	pr	no	hellcat	conservative
n	cds	no	skradzenie	inclusive
n	om	no	gayness	inclusive
a	qas	no	niepoczytalny	conservative
n	re	no	nadużycia urzędu	inclusive
n	an	no	nieuk	conservative
n	dmc	yes	opryszek	conservative
n	cds	no	hołota	conservative
n	asm	no	praca ręka	conservative
n	cds	no	teorii spiskowej	inclusive
n	qas	no	zamęt	inclusive
n	cds	no	rozbójnik	conservative
n	cds	no	przemyślność	inclusive
n	an	no	wymoczek	conservative
n	dmc	yes	fałsz	inclusive
v	asm	no	prześmiewać się	inclusive
n	cds	no	ragtag	conservative
n	qas	no	kuczka	inclusive
n	cds	no	poltroonery	inclusive
n	cds	no	zaraza	conservative
n	an	no	łupieżca	inclusive
a	svp	no	sprośny	conservative
n	cds	no	towot	inclusive
n	dmc	yes	hobo	conservative
n	pa	yes	społeczności akademickiej	inclusive
n	cds	no	kształciciel	inclusive
n	cds	no	łamistrajkowej	inclusive
n	asm	no	jądro	inclusive
n	qas	no	pospólstwo	conservative
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	asm	no	bimboły	inclusive
n	om	no	madam	inclusive
n	cds	no	wstawiennictwo	inclusive
n	pa	yes	profesorem zwyczajnym	inclusive
n	ddp	yes	ćwok	conservative
n	ps	yes	hybryd	inclusive
n	re	no	pomówienie	inclusive
n	cds	no	wojny gangów	conservative
n	dmc	yes	brygant	conservative
n	cds	no	egotysta	conservative
n	pa	yes	zalotnik	inclusive
n	pr	no	ekonomista	inclusive
n	dmc	yes	łapserdak	inclusive
n	cds	no	zależeć	conservative
n	pr	no	dziwka	conservative
n	cds	no	ananas	inclusive
v	cds	no	zabić się	inclusive
v	asm	no	zagarniać	conservative
n	an	no	ciamajda	conservative
n	om	no	lesbijka	conservative
n	ps	yes	ludy negroidalne	inclusive
n	ps	yes	bałwan	conservative
n	an	no	cherlawiec	conservative
n	cds	no	bobas	inclusive
n	re	no	defamer	conservative
n	cds	no	wisus	conservative
n	svp	no	bezowocność	conservative
n	an	no	tępak	conservative
n	svp	no	wściekłość	conservative
n	svp	no	groszoróbstwo	inclusive
n	cds	no	maniak	conservative
n	asm	no	jąder	inclusive
n	om	no	niuńka	conservative
n	an	no	szmata	conservative
n	cds	no	amatorskość	conservative
n	ddp	yes	gaduła	conservative
n	cds	no	gawęda	inclusive
n	svp	no	skąpstwo	conservative
n	or	no	cucurbita maxima	inclusive
n	asf	no	szaleństwo	conservative
n	cds	no	dom publiczny	inclusive
n	an	no	infauna	inclusive
n	cds	no	imbecyl	conservative
n	an	no	puszczyk kreskowany	inclusive
n	ddp	yes	imbecylizm	inclusive
n	dmc	yes	zbytnik	inclusive
n	qas	no	nudziarz	conservative
n	dmc	yes	treasonist	conservative
n	dmc	yes	korybant	inclusive
n	asm	no	wacek	inclusive
n	re	no	praca topór	inclusive
n	cds	no	poczucie wyższości	inclusive
n	an	no	frogspawn	inclusive
n	cds	no	pospólstwa	inclusive
n	or	no	pomidor	inclusive
n	ddp	yes	pała	conservative
n	om	no	zad	inclusive
n	an	no	kleszcz	inclusive
n	ddp	yes	fuckhead	conservative
n	an	no	psina	inclusive
n	re	no	zgwałcenie	conservative
n	asm	no	naiwniactwo	conservative
n	cds	no	gliniarz	conservative
n	ps	yes	dzikus	inclusive
n	dmc	yes	dewota	conservative
n	dmc	yes	urwis	inclusive
n	cds	no	numerant	conservative
a	an	no	nieugięty	inclusive
n	an	no	pisk-sowa	inclusive
n	svp	no	trencherman	conservative
n	pa	yes	zwolennik	inclusive
n	re	no	mafioso	conservative
n	an	no	puszczyk huczek	inclusive
n	cds	no	głupi	conservative
n	re	no	grifter	inclusive
n	an	no	nic	conservative
n	cds	no	próżniaków	conservative
n	svp	no	gourmand	conservative
n	an	no	strachoput	conservative
n	an	no	ulicznica	conservative
n	an	no	crocodylia	inclusive
n	ps	yes	plemiona beduińskie	inclusive
n	asf	no	łoniaki	inclusive
n	cds	no	grad	inclusive
n	re	no	ukradzenie	inclusive
n	cds	no	kamaryli	inclusive
n	om	no	uranismus	inclusive
n	cds	no	głupiec	conservative
n	cds	no	sitwa	inclusive
a	qas	no	ideologiczny	inclusive
v	an	no	szczekać	inclusive
n	cds	no	przestępca	conservative
n	an	no	kurczak	inclusive
a	is	yes	niebogaty	inclusive
n	pr	no	wyciruch	conservative
n	qas	no	zgodności	inclusive
n	cds	no	kliki	inclusive
n	cds	no	leń	conservative
n	asf	no	pustak	conservative
n	ddp	yes	idiota	inclusive
n	ddp	yes	unwiseness	inclusive
n	ddp	yes	kretynizm	inclusive
n	om	no	transwestytyzmu	inclusive
n	cds	no	manifestacyjność	conservative
n	cds	no	łgarstwo	conservative
n	cds	no	bisurman	inclusive
n	dmc	yes	defrauder	conservative
