pos	category	stereotype	lemma	level
n	om	no	aizmugure	inclusive
n	dmc	yes	simulants	conservative
n	cds	no	lowlife	conservative
n	pa	yes	kasieris	inclusive
n	qas	no	fieldhand	inclusive
n	an	no	mājas aitām	inclusive
n	ps	yes	jūdi	inclusive
n	ddp	yes	idiots	inclusive
n	om	no	nance	conservative
n	cds	no	loanshark	inclusive
n	cds	no	īgņa	conservative
n	qas	no	sadzīves atkritumu	inclusive
n	ps	yes	barbariem	conservative
n	an	no	līķu zadzējs	inclusive
n	an	no	carine noctua	inclusive
n	an	no	blusa	inclusive
n	or	no	meticulousness	inclusive
n	cds	no	banditti	conservative
n	asm	no	sēklinieki	inclusive
n	an	no	knausis	inclusive
n	dmc	yes	homunkuls	inclusive
n	an	no	dzēlējodu dzimta	inclusive
n	asm	no	fuck	conservative
n	ddp	yes	fumbler	conservative
n	an	no	tārpi	inclusive
n	an	no	anguillidae	inclusive
n	qas	no	laukstrādnieks	inclusive
n	pr	no	ielu meitene	conservative
n	re	no	uzbrukums	inclusive
n	cds	no	homunkuls	inclusive
n	qas	no	biznesa līderi	inclusive
n	ps	yes	negroīdā rase	inclusive
n	cds	no	pedagog	inclusive
n	ps	yes	balts	inclusive
n	ps	yes	mākslīgs hibrīda	inclusive
n	cds	no	presumptuousness	conservative
n	qas	no	rūpnieku	inclusive
n	cds	no	sadzīves atkritumu	conservative
n	pr	no	Žurkas	inclusive
n	asm	no	muļķis	inclusive
n	an	no	mīkstmiešu tipam	inclusive
n	dmc	yes	noziedznieks	inclusive
n	an	no	dzīvnieki	inclusive
n	an	no	hirudinea	inclusive
n	pa	yes	pielūdzējs	inclusive
a	ddp	yes	muļķīgi	conservative
n	pr	no	elkdievība	inclusive
n	cds	no	wangler	conservative
n	qas	no	zemnieki	inclusive
n	an	no	stick-in--dubļi	conservative
n	ddp	yes	stulbs	conservative
n	ps	yes	plānprātīgs	conservative
n	cds	no	brokeri	inclusive
n	svp	no	sīkstulis	conservative
n	qas	no	baronese	inclusive
n	dmc	yes	krāpnieks	conservative
n	re	no	laupītājs	conservative
n	an	no	nelietis	conservative
n	pa	yes	uncouthness	conservative
n	ps	yes	citām rasēm	inclusive
n	cds	no	banda	inclusive
n	ps	yes	āzijas	inclusive
n	qas	no	rokaspuisis	inclusive
n	cds	no	foxiness	conservative
n	re	no	traducement	inclusive
n	re	no	korporatīvās pārkāpumus	inclusive
n	om	no	homoseksuālis	inclusive
n	asm	no	bollocks	inclusive
n	an	no	negodīgi	conservative
n	ddf	yes	invaliditātes	inclusive
n	cds	no	jūklis	inclusive
n	pa	yes	zivju pārdevēja	inclusive
n	cds	no	mazgāt istabu	inclusive
n	ddp	yes	blēņas	conservative
n	pa	yes	biļete aģents	inclusive
n	ddp	yes	smadzeņu bojājumus	inclusive
n	cds	no	bandītisms	inclusive
n	cds	no	sliņķis	conservative
n	cds	no	lepnība	conservative
n	an	no	helix pomatia	inclusive
n	cds	no	pērkamība	inclusive
n	cds	no	narcisms	inclusive
n	ps	yes	nēģeris	conservative
n	ddp	yes	analfabēts	inclusive
n	pa	yes	gane	inclusive
n	cds	no	slob	conservative
n	dmc	yes	bandīts	conservative
n	qas	no	daiļrunība	inclusive
n	ps	yes	mongoloid	conservative
n	dmc	yes	bumbler	conservative
n	an	no	despoiler	inclusive
n	an	no	tāds un tāds	conservative
n	cds	no	izsūtāmais	inclusive
n	cds	no	barbari	conservative
n	an	no	dusmas	inclusive
n	ddp	yes	infauna	inclusive
n	cds	no	jaukta lopbarība	inclusive
n	cds	no	fabricator	conservative
n	ddp	yes	klanīties	conservative
n	an	no	vīriešu eskorts	conservative
n	an	no	sumbrs	inclusive
n	dmc	yes	lempis	conservative
n	is	yes	scrooge	conservative
n	cds	no	sazvērestības teorijas	inclusive
n	re	no	gangsteris	inclusive
n	qas	no	sodbuster	inclusive
n	ddp	yes	pēkšķēt	conservative
n	an	no	crocodilians	inclusive
n	ddp	yes	muļķis	conservative
n	qas	no	amatnieks	inclusive
n	dmc	yes	negodīgi	conservative
n	ddp	yes	barbarisms	inclusive
n	svp	no	aboulia	inclusive
n	cds	no	grandžs	inclusive
n	pa	yes	darbinieku	inclusive
n	cds	no	hubris	conservative
n	an	no	liliputs	conservative
a	ddp	yes	neprātīgs	conservative
n	re	no	spīdzināšanas ierīci	inclusive
n	cds	no	nympho	conservative
n	cds	no	superbia	conservative
n	or	no	meticulosity	inclusive
n	cds	no	kliķe	inclusive
n	qas	no	biznesa cilvēks	inclusive
n	svp	no	gorger	conservative
n	asf	no	imbecils	conservative
a	is	yes	žēl	inclusive
n	cds	no	mākleris	inclusive
n	cds	no	reakcionārs	conservative
n	om	no	vīriešu seksualitāti	inclusive
n	qas	no	moocher	conservative
n	cds	no	narcissistic	inclusive
n	cds	no	tonnas	inclusive
n	cds	no	shrewdness	inclusive
n	an	no	kine	inclusive
n	qas	no	casteism	inclusive
n	qas	no	sabiedrības padibenes	conservative
n	ddp	yes	kretīnisms	inclusive
n	cds	no	ostentatiousness	conservative
n	ps	yes	dzelteno kartīti	inclusive
n	an	no	balons swallower	inclusive
n	om	no	sodomized	inclusive
n	is	yes	trūcīgas personas	inclusive
n	svp	no	penss-saspiežot	inclusive
n	re	no	aplaupīti	inclusive
n	cds	no	fundamentālisti	inclusive
n	asm	no	cūkpupas	inclusive
n	re	no	plagiarise	inclusive
n	re	no	nolaupīšana	inclusive
n	dmc	yes	klaidoņi	inclusive
n	cds	no	noziedznieks	inclusive
n	qas	no	mare ligzdu	inclusive
n	an	no	bos americanus	inclusive
n	om	no	ass	inclusive
n	ddp	yes	piekrāptais	conservative
n	pr	no	palaistuve	conservative
n	or	no	poof	conservative
n	ddp	yes	dumbass	conservative
n	asm	no	duraks	inclusive
n	cds	no	ātri vienu	conservative
n	asm	no	roll siena	conservative
n	an	no	suns	inclusive
n	pa	yes	gani	inclusive
n	cds	no	muļķis	conservative
n	cds	no	flub	inclusive
n	ps	yes	jigaboo	conservative
n	cds	no	zubrīt	conservative
n	an	no	bizons	inclusive
n	an	no	doodly-tupēt	conservative
n	an	no	ģints capra	inclusive
n	cds	no	cieto atkritumu	conservative
n	an	no	naktstauriņš	inclusive
n	cds	no	zealotry	conservative
n	an	no	bugging	inclusive
n	ddp	yes	pillock	conservative
n	re	no	zādzība	inclusive
n	pr	no	savedēja	conservative
n	ps	yes	jūdaikas	inclusive
n	cds	no	dweeb	conservative
n	re	no	bandīts	inclusive
n	cds	no	topsy-turvyness	inclusive
n	cds	no	starpnieks	inclusive
n	cds	no	liels nemazgājies	inclusive
n	cds	no	rustler	inclusive
n	an	no	neizglītots cilvēks	conservative
n	an	no	vēršu	inclusive
n	cds	no	cilts	inclusive
n	an	no	anserini	inclusive
n	re	no	seksuālo noziegumu	inclusive
n	cds	no	hiperseksualitāti	conservative
n	cds	no	iekšējais loks	inclusive
n	pr	no	mauka	conservative
n	asm	no	neprāte	conservative
n	qas	no	mistrojums	inclusive
n	cds	no	nepatikšanas	conservative
n	cds	no	brīvās mason	inclusive
n	cds	no	augļotājs	inclusive
a	ddp	yes	stulba	conservative
n	ddp	yes	pļāpa	conservative
n	svp	no	spiritlessness	inclusive
n	an	no	pipistrelle	inclusive
n	asm	no	vicia faba	inclusive
n	cds	no	rotter	conservative
n	qas	no	liekēdis	conservative
n	cds	no	draiskulība	conservative
n	an	no	koķete	conservative
n	asm	no	angļu pupu	inclusive
n	om	no	sodomite	inclusive
n	qas	no	garīgais līderis	inclusive
n	cds	no	whiner	conservative
n	re	no	negatīvais tēls	conservative
n	pa	yes	ministrs	inclusive
n	qas	no	negodīgas	conservative
n	pr	no	naktstauriņi	inclusive
n	cds	no	uzpūtīgums	conservative
n	cds	no	itālijas mafijas	inclusive
n	om	no	geju	inclusive
n	an	no	kazām	inclusive
n	cds	no	kriminālais grupējums	inclusive
n	qas	no	bloodhound	inclusive
n	ddf	yes	invaliditāte	inclusive
n	ddp	yes	dirsas caurums	conservative
n	svp	no	alkatība	inclusive
n	cds	no	naudas aizdevēji	inclusive
n	cds	no	nepatiesība	conservative
n	cds	no	narcissist	inclusive
n	an	no	grossness	conservative
n	or	no	dumbass	conservative
n	ddp	yes	dzīvnieks	inclusive
n	an	no	jūras skorpions	inclusive
n	svp	no	avaritia	inclusive
n	om	no	bērns molester	conservative
n	cds	no	literārā kapāt	conservative
n	an	no	zutis	inclusive
n	ps	yes	mongoloīdā rase	conservative
n	ps	yes	roms	inclusive
n	asm	no	flouter	conservative
n	cds	no	nevīžīgs cilvēks	conservative
n	cds	no	ķeceris	conservative
n	cds	no	muļķe	conservative
n	ps	yes	rroma	inclusive
n	an	no	pūčveidīgie	inclusive
n	cds	no	stulbenis	conservative
n	dmc	yes	lauķis	conservative
n	dmc	yes	lowlife	inclusive
n	ddp	yes	muļķīgi	conservative
n	pr	no	prostitūtas	inclusive
n	an	no	resnis	conservative
n	cds	no	hoaxer	conservative
n	an	no	liellopu	inclusive
n	qas	no	ballock	inclusive
n	cds	no	vezumnieku rinda	inclusive
n	cds	no	mussiness	conservative
n	svp	no	racēji	conservative
n	asm	no	nookie	conservative
n	re	no	sicīlijas mafiju	conservative
n	cds	no	slikta velns	conservative
n	cds	no	augstprātība	conservative
n	cds	no	konspirācijas teorijas	inclusive
n	an	no	prickteaser	conservative
n	cds	no	šantāžists	inclusive
n	dmc	yes	maldināšanu	conservative
n	ps	yes	melns	inclusive
n	qas	no	amateurishness	conservative
n	is	yes	paupers	inclusive
n	pa	yes	profesors	inclusive
n	pr	no	govis	inclusive
n	ddp	yes	zooerastia	conservative
n	or	no	homiķis	conservative
n	cds	no	brīvmūrniecība	inclusive
n	an	no	bizoni	inclusive
n	ddp	yes	kroplītis	conservative
n	an	no	kāpuri	inclusive
n	asm	no	lauku pupa	inclusive
n	cds	no	līdējs	conservative
n	qas	no	vidusšķira	inclusive
n	an	no	fizionomisms	inclusive
n	cds	no	motherfucker	conservative
n	qas	no	parazitēšana	inclusive
n	an	no	sciaenops ocellatus	inclusive
n	dmc	yes	ne-konta	conservative
n	cds	no	crooners	inclusive
n	re	no	itālijas mafijas	inclusive
n	qas	no	mājsaimniecības darbi	inclusive
n	ps	yes	boche	conservative
n	cds	no	tenkas	inclusive
n	dmc	yes	laupītājs	conservative
n	pa	yes	gans	inclusive
n	om	no	kundze	inclusive
n	an	no	sūcējs	inclusive
n	cds	no	hiperseksualitāte	conservative
n	re	no	ļaunprātīgi	inclusive
n	an	no	eurypterid	inclusive
n	an	no	naktstaurenis	inclusive
n	ps	yes	mongoļi	inclusive
n	an	no	sarkans cilindrs	inclusive
n	cds	no	pimp	conservative
n	re	no	noziegšanās	inclusive
n	cds	no	sazvērestības teorijām	inclusive
n	re	no	outlawry	inclusive
n	re	no	izvarošanas	conservative
n	pr	no	seksa pakalpojumi	inclusive
n	or	no	kartupeļi	inclusive
n	cds	no	jaundzimušajiem	inclusive
n	an	no	familiaris	inclusive
n	an	no	kvekšķēt	inclusive
n	an	no	purna	inclusive
n	om	no	geji	inclusive
n	ddp	yes	changeling	inclusive
n	cds	no	idiote	inclusive
n	cds	no	mobster	inclusive
n	re	no	terora akts	inclusive
n	ps	yes	mongoļu	inclusive
n	re	no	debaucher	conservative
n	pa	yes	barbars	conservative
n	dmc	yes	bandītu	conservative
n	an	no	amerikas buffalo	inclusive
n	ddp	yes	codswallop	conservative
n	an	no	gliemezis	inclusive
n	asm	no	idiote	inclusive
n	an	no	patsy	conservative
n	asf	no	muļķe	conservative
n	cds	no	fanātiķiem	inclusive
n	cds	no	scientisma	inclusive
n	qas	no	tagalong	conservative
n	an	no	bullēns	inclusive
n	ps	yes	negroīds	inclusive
n	qas	no	barbari	conservative
n	dmc	yes	nepilngadīgo likumpārkāpumu	conservative
n	pr	no	Žurka	inclusive
n	or	no	kāposti	inclusive
n	cds	no	korespondents	inclusive
n	dmc	yes	ne'er-do-labi	conservative
n	cds	no	ķeburs	inclusive
n	cds	no	izbalsot	inclusive
n	cds	no	hayseed	conservative
n	asm	no	avafauna	inclusive
n	pr	no	rattus	inclusive
n	ddp	yes	kretīns	conservative
n	cds	no	ārlaulības bērns	inclusive
n	re	no	mocīt	inclusive
n	an	no	caprinae	inclusive
n	ddp	yes	imbecils	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	rhetor	inclusive
n	cds	no	tenku vācele	inclusive
n	asf	no	garīgi	conservative
n	svp	no	laiskums	conservative
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	an	no	sivēnu	inclusive
n	ddp	yes	lasītnepratējs	inclusive
n	or	no	homofils	conservative
n	an	no	knucklehead	conservative
n	om	no	homoseksuāls	conservative
n	pr	no	floozie	conservative
n	dmc	yes	morāli	inclusive
n	qas	no	snooper	inclusive
n	cds	no	strupceļa iela	inclusive
n	an	no	selachii	inclusive
n	cds	no	savtīgs	inclusive
a	is	yes	nabags	inclusive
n	asf	no	nokavēt	conservative
n	asm	no	jokdaris	conservative
n	re	no	mafiosi	inclusive
n	cds	no	dude	inclusive
n	om	no	homofils	inclusive
n	an	no	Ļaundaris	conservative
n	an	no	ferociousness	conservative
n	an	no	papagaiļveidīgie	inclusive
n	ps	yes	jauktenis	conservative
n	pr	no	vazaņķe	conservative
n	om	no	finocchio	inclusive
n	re	no	ļaunprātīgas seksuālas	inclusive
n	asm	no	plānprātīgs	inclusive
n	om	no	homiķis	conservative
n	cds	no	fašisms	conservative
n	cds	no	noziegums	inclusive
n	dmc	yes	hayseed	conservative
n	pa	yes	docents	inclusive
n	an	no	capra aegagrus hircus	inclusive
n	an	no	zušveidīgo kārta	inclusive
n	cds	no	mountebank	conservative
n	om	no	ēzelis	inclusive
n	re	no	izspiest	inclusive
n	an	no	knišļiem	inclusive
n	ps	yes	muļķis	conservative
n	cds	no	shirker	conservative
n	ps	yes	drifters	inclusive
n	om	no	anālo seksu	inclusive
n	re	no	nozagts īpašums	inclusive
n	cds	no	aizliegtā	conservative
n	cds	no	gal'june	inclusive
n	cds	no	komforts stacija	inclusive
n	pr	no	pelēkā žurka	inclusive
n	cds	no	sicīlijas mafiju	inclusive
n	dmc	yes	labi-for-neko	conservative
n	asm	no	aves	inclusive
n	cds	no	policists	inclusive
n	ddp	yes	mikrocefālija	inclusive
n	cds	no	masas	conservative
a	ddp	yes	muļķīgs	conservative
n	svp	no	dusmas	inclusive
n	an	no	dzīvnieks	inclusive
n	an	no	humanus	inclusive
n	cds	no	perspicaciousness	inclusive
n	an	no	zaķis	inclusive
n	pr	no	mīļākais	inclusive
n	re	no	mafija	inclusive
n	an	no	bezastainie abinieki	inclusive
n	is	yes	sīkstulis	conservative
n	ddp	yes	taleteller	conservative
n	asm	no	soft touch	conservative
n	or	no	kāposts	inclusive
n	om	no	transvestitism	inclusive
n	ps	yes	zulu	inclusive
n	qas	no	rūpnieks	inclusive
n	pr	no	ielene	conservative
n	cds	no	rube	conservative
n	cds	no	pompousness	inclusive
n	asf	no	muļķis	conservative
n	an	no	neprāte	conservative
n	svp	no	faineance	inclusive
n	cds	no	gļēvulība	inclusive
n	svp	no	lazybones	conservative
n	svp	no	garlaiks	inclusive
n	ddp	yes	pakaļu	conservative
n	pr	no	ielasmeita	conservative
n	svp	no	garlaicību	inclusive
n	dmc	yes	slaists	inclusive
n	cds	no	fundamentālisms	inclusive
n	asm	no	ballock	inclusive
n	dmc	yes	gangsteris	inclusive
n	cds	no	rakstītājs	conservative
n	cds	no	ieslodzījuma vietu apsardzes	inclusive
a	ddp	yes	stulbs	conservative
n	cds	no	ostentatiousness	inclusive
n	pr	no	liellopi	inclusive
n	cds	no	dedzīgs piekritējs	conservative
n	qas	no	endoparazītus	inclusive
n	qas	no	fumbler	conservative
n	cds	no	pompa	inclusive
n	re	no	slepkavību	inclusive
n	an	no	strix varia	inclusive
n	ddp	yes	garīgi	inclusive
n	or	no	nance	conservative
n	svp	no	iekāre	inclusive
n	an	no	ķermeņa snatching	inclusive
n	re	no	spīdzināšana	inclusive
n	qas	no	blunderer	conservative
n	qas	no	nomnieks	inclusive
n	pr	no	sieviete no ielas	conservative
n	an	no	vēršiem	inclusive
n	qas	no	slaistīties	conservative
n	re	no	slayer	inclusive
n	ddf	yes	kroplis	inclusive
n	an	no	psittaciformes	inclusive
n	pr	no	ielu prostitūciju	conservative
n	re	no	seksuāliem pāridarījumiem	inclusive
n	dmc	yes	klaiņot	conservative
n	cds	no	cowardliness	conservative
n	an	no	bizoņi	inclusive
n	an	no	volaille	inclusive
n	cds	no	instruktors	inclusive
n	cds	no	demagogs	conservative
n	cds	no	ballup	inclusive
n	ddp	yes	intelektuāli invalīdi	inclusive
n	pa	yes	sheepherder	inclusive
n	or	no	twat	conservative
n	asm	no	dzimumloceklis	inclusive
n	qas	no	sēkliniekos	inclusive
n	rci	yes	barbariem	conservative
n	qas	no	sīkstulis	conservative
n	pr	no	bos taurus	inclusive
n	ddp	yes	patsy	conservative
n	qas	no	juceklis	inclusive
n	dmc	yes	kūpēt	conservative
n	an	no	crocodylidae	inclusive
n	an	no	mikroorganismu	inclusive
n	re	no	camorra	inclusive
n	cds	no	daudz	inclusive
n	ddf	yes	invalīdu	inclusive
n	cds	no	banditti	inclusive
n	dmc	yes	rakehell	conservative
n	om	no	drag queens	inclusive
n	cds	no	phratry	inclusive
n	an	no	maita	conservative
n	cds	no	skatītājs	conservative
n	an	no	slampa	conservative
n	an	no	rouncey	inclusive
n	cds	no	augstprātīgums	conservative
n	is	yes	ir-nav	inclusive
n	dmc	yes	chiseller	conservative
n	ps	yes	krauthead	conservative
n	om	no	aboral	inclusive
n	asf	no	dimwit	conservative
n	dmc	yes	tikumību	inclusive
n	re	no	villainess	conservative
n	an	no	ērce	inclusive
n	qas	no	retorika	inclusive
n	an	no	aureus	inclusive
n	ps	yes	vandāļu	inclusive
n	asm	no	neprātis	conservative
n	asm	no	idiots	conservative
n	re	no	sodāms nodarījums	inclusive
n	qas	no	brīvkungs	inclusive
n	qas	no	krāsotājs	inclusive
n	qas	no	testiculus	inclusive
n	asf	no	jokdaris	conservative
n	an	no	hyaena	inclusive
n	pa	yes	academicism	inclusive
n	re	no	varmācība	inclusive
n	cds	no	melot	conservative
n	re	no	netīra nauda	inclusive
n	svp	no	augstprātīgums	conservative
n	ddf	yes	crookback	inclusive
n	pr	no	tenkas	conservative
n	svp	no	sīkstulis	inclusive
n	cds	no	bandas	inclusive
n	cds	no	imbecils	inclusive
n	re	no	teroristiem	inclusive
n	dmc	yes	faktu slēpšanu	conservative
n	an	no	nekompetents	conservative
n	asm	no	plaša pupiņu	inclusive
n	ps	yes	Žīdi	inclusive
n	svp	no	gardēdis	inclusive
n	cds	no	gradžs	inclusive
n	cds	no	fašistiem	conservative
n	ps	yes	jūdaisma	inclusive
n	an	no	eurypterids	inclusive
n	ddp	yes	nanocephaly	inclusive
n	an	no	epifauna	inclusive
n	asm	no	pimpis	inclusive
n	cds	no	svēto relikviju	inclusive
n	asm	no	pauti	inclusive
n	qas	no	klupt	inclusive
n	qas	no	cieto atkritumu	inclusive
n	dmc	yes	dezertieris	conservative
n	dmc	yes	priecīgus andrew	inclusive
n	dmc	yes	fabricator	conservative
n	asf	no	stulbs	conservative
n	asm	no	vdaikts	conservative
n	re	no	slepkavība	inclusive
n	cds	no	egoisms	conservative
n	an	no	animalia	inclusive
n	asf	no	kritums puisis	conservative
n	cds	no	newswriter	inclusive
n	qas	no	negodīgums	conservative
n	cds	no	uzpūstiem galvu	conservative
n	ddf	yes	fiziski apstrīdēti	inclusive
n	qas	no	sciolist	conservative
n	cds	no	skolotājs	inclusive
n	cds	no	dzimta grupa	inclusive
n	cds	no	cietumsargs	inclusive
n	an	no	gultas bugs	inclusive
n	cds	no	papparazzi	inclusive
n	cds	no	folderol	conservative
n	an	no	būtne	inclusive
n	asf	no	muttonhead	conservative
n	qas	no	zemnieks	inclusive
n	cds	no	melsa	conservative
n	svp	no	septiņiem nāves grēkiem	inclusive
n	om	no	vēdera	inclusive
n	or	no	kartupeļu	inclusive
n	or	no	pīzda	conservative
n	re	no	vardarbība	inclusive
n	an	no	piparu kožu	inclusive
n	an	no	iekšzemes vistu	inclusive
n	an	no	idiote	conservative
n	an	no	kaza	inclusive
n	svp	no	slothfulness	inclusive
n	pr	no	padauza	conservative
n	pr	no	sporta dāma	conservative
n	re	no	slepkavības	inclusive
n	qas	no	muļķības	inclusive
a	dmc	yes	netīrs	inclusive
n	qas	no	buržuāziskās	inclusive
n	cds	no	tāds un tāds	conservative
n	re	no	izvarošana	conservative
n	or	no	galviņkāposts	inclusive
n	an	no	trusis	inclusive
n	pa	yes	profesori	inclusive
n	ps	yes	ruiner	conservative
n	dmc	yes	putot maisā	inclusive
n	cds	no	fašistu	conservative
n	or	no	tupenis	inclusive
n	or	no	stulbenis	conservative
n	svp	no	nepatīkama	inclusive
n	om	no	gayness	inclusive
n	or	no	pediņš	conservative
n	qas	no	lauks rokas	inclusive
n	asm	no	stulbība	conservative
n	an	no	diddly	conservative
a	cds	no	gudrs	inclusive
n	cds	no	chiseller	inclusive
n	an	no	batrachian	inclusive
n	ddp	yes	idiotisms	inclusive
n	ps	yes	darkey	conservative
n	cds	no	dogmatisms	conservative
n	svp	no	fanātisks	conservative
n	asm	no	erekcija	inclusive
n	asm	no	brownness	inclusive
n	re	no	negodīgi	conservative
n	cds	no	nediena-up	inclusive
n	dmc	yes	negodīgas	inclusive
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	cds	no	bordello	inclusive
n	asf	no	wench	conservative
n	cds	no	laucinieks	conservative
n	cds	no	delikts	inclusive
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	om	no	peeress	inclusive
n	or	no	vientiesis	conservative
n	om	no	gejiem	inclusive
n	pa	yes	jurists	inclusive
n	pr	no	naktstaurenis	inclusive
n	om	no	sieviešu impersonator	inclusive
n	asm	no	brūnā	inclusive
n	an	no	papagaiļi	inclusive
a	qas	no	ārprātīgs	conservative
n	asm	no	jeerer	conservative
n	qas	no	pauts	inclusive
n	an	no	duraks	conservative
n	qas	no	atbilstības	inclusive
n	qas	no	kasta	inclusive
n	dmc	yes	melis	inclusive
n	an	no	eirāzijas griffon	inclusive
n	cds	no	pašapmierinātība	inclusive
n	asm	no	duraks	conservative
n	cds	no	taleteller	conservative
n	cds	no	peons	inclusive
n	cds	no	atklātais nams	inclusive
n	re	no	mocīšana	inclusive
n	re	no	defamer	conservative
n	cds	no	conspiracism	inclusive
n	dmc	yes	labi-for-veltīgs	conservative
n	re	no	plagiarization	inclusive
n	re	no	varas ļaunprātīgu izmantošanu	inclusive
n	cds	no	augu audzētājs	inclusive
n	dmc	yes	morāle	inclusive
n	cds	no	pimping	inclusive
n	ddf	yes	invalīds	inclusive
n	or	no	cuke	inclusive
n	asm	no	changeling	inclusive
n	cds	no	lērums	inclusive
n	asm	no	nooky	conservative
n	cds	no	thieving	inclusive
n	pa	yes	jezuīts	inclusive
n	or	no	cucurbita maxima	inclusive
n	qas	no	barbars	conservative
n	cds	no	zilzeķe	inclusive
n	an	no	infauna	inclusive
n	re	no	banditti	inclusive
n	cds	no	noziedzniece	inclusive
n	dmc	yes	treasonist	conservative
n	cds	no	balladeer	inclusive
n	ps	yes	bedu	inclusive
n	cds	no	trakulis	inclusive
n	or	no	gejs	conservative
n	cds	no	cheekiness	conservative
a	pa	yes	politisks	inclusive
n	qas	no	konformisms	inclusive
n	cds	no	zēniņš	inclusive
n	ddp	yes	skopulis	conservative
n	an	no	molusks	inclusive
