pos	category	stereotype	lemma	level
n	asf	no	typykkä	conservative
n	dmc	yes	huijaus	conservative
n	dmc	yes	näyttelijä	conservative
n	ps	yes	juntti	conservative
n	cds	no	valehteleminen	conservative
n	cds	no	rikollista toimintaa	inclusive
n	dmc	yes	nuorisorikollinen	conservative
n	ps	yes	tummaihoinen	inclusive
n	qas	no	bloodhound	inclusive
n	cds	no	sekarotuiset koirat	inclusive
n	re	no	ilkimys	conservative
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	pr	no	kotimaan nautakarjan	inclusive
n	qas	no	maanvuokraaja	inclusive
n	cds	no	jengikulttuuri	conservative
a	ps	yes	musta	inclusive
n	an	no	sääski	inclusive
a	cds	no	lahjottavissa oleva	conservative
n	svp	no	säästäväisyys	inclusive
n	asm	no	flouter	conservative
n	an	no	korppikotkat	inclusive
n	ddp	yes	lavertelija	conservative
n	ps	yes	rroma	inclusive
n	cds	no	kamarilla	inclusive
n	an	no	lärvi	inclusive
n	cds	no	valittaja	conservative
n	ps	yes	tyhjäntoimittaja	inclusive
n	cds	no	fanaatikko	conservative
n	svp	no	ahneuden	inclusive
n	ddp	yes	hulluutta	inclusive
n	ps	yes	bulgarialainen	inclusive
n	ddp	yes	kantelija	conservative
n	cds	no	mussiness	conservative
n	cds	no	tee-mitään	conservative
n	asm	no	nookie	conservative
n	re	no	surmaaja	inclusive
n	ps	yes	köntys	conservative
n	cds	no	aloittelija	conservative
n	an	no	rääpäle	conservative
n	om	no	takalisto	inclusive
n	pa	yes	akateeminen	inclusive
n	svp	no	ylpeys	conservative
n	cds	no	käsityö	conservative
n	an	no	aasit	inclusive
n	cds	no	viekkaus	conservative
n	cds	no	kähveltäjä	conservative
n	an	no	diddly-shit	conservative
n	is	yes	paupers	inclusive
n	cds	no	tieteisusko	inclusive
n	qas	no	pikkuvalhe	conservative
n	cds	no	saivartelija	conservative
n	cds	no	vastaan äänestäminen	inclusive
n	ps	yes	villejä	conservative
n	dmc	yes	valehtelija	conservative
n	cds	no	sakki	inclusive
n	dmc	yes	hylkiö	inclusive
n	pa	yes	yliopistonopettaja	inclusive
n	qas	no	sääty	inclusive
n	svp	no	hunsvotti	conservative
a	svp	no	kärttyinen	conservative
n	cds	no	masturbointi	conservative
n	or	no	kahjo	conservative
n	an	no	hauva	inclusive
n	cds	no	pahvipää	conservative
n	svp	no	turhamaisuus	inclusive
n	cds	no	kopla	inclusive
n	ddp	yes	kouluttamattomia henkilö	conservative
n	an	no	sciaenops ocellatus	inclusive
n	or	no	nick jr	inclusive
n	an	no	fuckhead	conservative
n	cds	no	kiipijä	inclusive
n	pa	yes	kannattaja	inclusive
n	is	yes	osaton ihminen	inclusive
n	an	no	raahustaja	conservative
n	ps	yes	mongolidi	conservative
n	re	no	ryöstössä	inclusive
n	cds	no	pään aukominen	inclusive
n	dmc	yes	moraalittomuus	conservative
n	svp	no	raivo	inclusive
n	an	no	little owl	inclusive
n	svp	no	kaipaus	inclusive
n	pr	no	kaupallisen seksin	inclusive
n	svp	no	hengettömyys	inclusive
n	an	no	pöpö	inclusive
n	ddp	yes	mielenterveysongelmaiset	inclusive
n	cds	no	valehtelija	conservative
n	ps	yes	villi-ihminen	inclusive
n	asm	no	peniksen	inclusive
n	cds	no	vauvaikäinen	inclusive
n	pr	no	sivuvaimoa	inclusive
n	an	no	familiaris	inclusive
n	re	no	voro	inclusive
n	or	no	pöh	conservative
n	an	no	saasta laukku	conservative
n	an	no	eläinkunnan pääjaksot	inclusive
n	an	no	narri	conservative
n	an	no	raakamaisuus	inclusive
n	an	no	crocodilia-lahko	inclusive
n	qas	no	amatöörimäisyys	conservative
n	an	no	perse	inclusive
n	qas	no	mukautuminen	inclusive
n	asm	no	typerys	conservative
n	or	no	syysrypsi	inclusive
n	re	no	parjaus	inclusive
n	pr	no	syöjätär	conservative
n	ddp	yes	kehitysvammainen	inclusive
a	re	no	verenpunainen	conservative
n	asm	no	seisokki	inclusive
n	asm	no	pala hännän	conservative
n	ps	yes	mestis	conservative
n	svp	no	vihastus	inclusive
n	cds	no	miesprostituoitu	inclusive
n	pa	yes	lipunmyyjä	inclusive
n	dmc	yes	villainous	conservative
n	asf	no	tussu	conservative
n	cds	no	nenästä vedettävä henkilö	conservative
n	cds	no	massat	conservative
a	cds	no	opettajamainen	conservative
n	dmc	yes	kovaonninen ihminen	inclusive
n	cds	no	veitikka	inclusive
a	ddp	yes	lapsellinen	conservative
n	qas	no	ulkoloisia	inclusive
n	or	no	saksankumina	inclusive
n	asm	no	avafauna	inclusive
n	ddp	yes	urpo	conservative
n	cds	no	etupanokset	inclusive
n	an	no	eläimet	inclusive
n	dmc	yes	mozzarella	inclusive
n	svp	no	dillydallier	conservative
n	an	no	armottomuus	conservative
n	cds	no	konstaapeli	inclusive
n	qas	no	seurustella-mankeli	inclusive
n	ps	yes	hölmö	conservative
n	pa	yes	prof	inclusive
a	an	no	raakalaismainen	conservative
n	cds	no	nulkki	conservative
n	an	no	paheksua	inclusive
n	asm	no	jerk-off	conservative
n	re	no	sisilian mafian	conservative
n	cds	no	maalaisjuntti	conservative
n	cds	no	omena kiillotuskone	conservative
n	cds	no	yksinkertainen ihminen	conservative
n	an	no	puutiaiset	inclusive
n	cds	no	autonrämä	inclusive
n	cds	no	tyytyväisyys	inclusive
n	an	no	roisto	conservative
a	qas	no	porvarillinen	inclusive
n	cds	no	rutivanhollinen	conservative
n	an	no	ötökkä	inclusive
n	cds	no	ryhmä	inclusive
n	an	no	lutka	conservative
n	qas	no	loinen	conservative
n	dmc	yes	motley fool	inclusive
n	cds	no	ilkikurisuus	conservative
n	an	no	yöperhoset	inclusive
n	cds	no	intoilija	inclusive
n	ps	yes	itägootti	inclusive
n	re	no	'ndrangheta	inclusive
a	qas	no	feodaalinen	inclusive
n	cds	no	kääpiöt	inclusive
n	asm	no	praeputium	inclusive
n	dmc	yes	saasta laukku	inclusive
n	dmc	yes	kulkuri	conservative
a	cds	no	typerä	conservative
n	dmc	yes	hayseed	conservative
n	cds	no	raapustaja	conservative
n	cds	no	tietokonenörtti	conservative
n	pr	no	ase moll	inclusive
n	pa	yes	churl	conservative
n	svp	no	suursyömäri	conservative
n	cds	no	suuri yleisö	conservative
n	ddp	yes	zooerastia	conservative
n	ps	yes	afrikkalainen laskeutuminen	inclusive
a	ddf	yes	paha	inclusive
n	ddf	yes	pätkä	conservative
n	cds	no	äänestää jkn jäsenyyttä vastaan	inclusive
n	cds	no	epäjumala	inclusive
a	cds	no	kulunut	inclusive
n	ddp	yes	pahvipää	conservative
n	an	no	lampuri	inclusive
n	re	no	sieppaus	inclusive
n	ddp	yes	vajaamielisyys	inclusive
n	an	no	diddly	conservative
n	dmc	yes	poropeukalo	conservative
n	svp	no	syömäri	inclusive
n	an	no	kurtistus	inclusive
n	or	no	pudden-head	conservative
n	om	no	rajat keittiökaapit	inclusive
n	ps	yes	tohelo	conservative
n	cds	no	perspicaciousness	inclusive
n	ps	yes	pässinpää	conservative
n	re	no	näpistys	inclusive
n	asm	no	toope	conservative
n	ddp	yes	taleteller	conservative
n	is	yes	saituri	conservative
n	cds	no	narsistinen	inclusive
n	an	no	kouluttamattomia henkilö	conservative
n	an	no	krokotiilejä	inclusive
n	an	no	räkyttää	inclusive
n	re	no	plagiaatti	inclusive
n	cds	no	epätotuus	conservative
n	cds	no	yhdyskuntajätteen	conservative
n	cds	no	junto	inclusive
n	cds	no	sivustakatsoja	conservative
n	an	no	penninvenyttäjä	conservative
a	cds	no	tyhmä	conservative
n	dmc	yes	scelus	conservative
n	cds	no	köntys	conservative
n	asm	no	seisonta	inclusive
n	dmc	yes	chiseller	conservative
n	ps	yes	kongoidi	inclusive
n	an	no	kyy	inclusive
a	cds	no	kiero	conservative
n	cds	no	vaikeus	conservative
n	dmc	yes	haisunäätä	conservative
n	asm	no	ballock	inclusive
v	asm	no	ilkkua	inclusive
n	asm	no	punaruskea	inclusive
v	asm	no	saada	conservative
n	asf	no	jälkeenjäänyt	conservative
n	qas	no	sekaannus	inclusive
n	ddp	yes	mulkku	conservative
n	an	no	kaimaaneja	inclusive
a	svp	no	katkera	conservative
n	qas	no	messupalvelija	inclusive
n	cds	no	hölmö	conservative
n	cds	no	laittomuus	inclusive
n	cds	no	puhemies	inclusive
n	cds	no	klaanin	inclusive
n	an	no	mutristus	inclusive
a	om	no	homoseksuaalinen	conservative
n	cds	no	mafia	conservative
n	ddf	yes	invalidiliitto	inclusive
n	re	no	slayer	inclusive
n	cds	no	cheekiness	conservative
n	an	no	volaille	inclusive
n	re	no	lurjus	conservative
n	cds	no	roinat	inclusive
n	cds	no	populistinen	conservative
a	dmc	yes	inhottava	conservative
n	ps	yes	mustuus	inclusive
n	cds	no	utelija	conservative
n	qas	no	testikkeli	inclusive
n	cds	no	hauteur	conservative
n	svp	no	laiskottelija	conservative
a	dmc	yes	lemuava	conservative
n	dmc	yes	kähveltäjä	conservative
n	ddp	yes	taulapää	conservative
n	pa	yes	ovenvartija	inclusive
n	an	no	crocodylidae	inclusive
n	cds	no	perhekunta	inclusive
n	or	no	puupää	conservative
n	dmc	yes	rintamakarkuri	conservative
n	cds	no	koronkiskontaa	conservative
n	cds	no	julli	inclusive
n	re	no	camorra	inclusive
n	svp	no	himonsa	inclusive
n	cds	no	itsensä palvomisen	inclusive
n	ddp	yes	typerys	inclusive
n	om	no	gay	inclusive
n	dmc	yes	renttu	conservative
n	dmc	yes	rakehell	conservative
n	pr	no	prostituoituja	inclusive
n	cds	no	maantierosvo	conservative
a	ps	yes	juutalainen	inclusive
n	dmc	yes	laiskajaakko	conservative
a	re	no	hillitön	conservative
n	cds	no	tomfool	conservative
n	ddp	yes	tomppeli	conservative
n	or	no	kurkut	inclusive
n	an	no	blattaria	inclusive
n	an	no	torakat	inclusive
a	ps	yes	huonoenteinen	inclusive
n	pa	yes	ovi vartija	inclusive
n	om	no	aboral	inclusive
n	qas	no	kauppias	inclusive
n	qas	no	tylsimys	conservative
n	re	no	rikollinen	conservative
n	re	no	villainess	conservative
n	ddp	yes	järjettömyys	inclusive
n	an	no	aureus	inclusive
n	cds	no	omakiva	conservative
n	dmc	yes	pahis	conservative
v	cds	no	rustata	inclusive
n	pa	yes	kirjuri	inclusive
n	cds	no	meddler	conservative
n	svp	no	horros	inclusive
n	asf	no	idiotismi	conservative
n	ps	yes	beduiinit	inclusive
n	qas	no	lauma	conservative
n	ddp	yes	älykääpiö	inclusive
n	ps	yes	negro	inclusive
n	qas	no	porvari	inclusive
n	re	no	kiduttaa	inclusive
n	pa	yes	professorinvirka	inclusive
v	asm	no	piikitellä	inclusive
n	cds	no	lukutoukka	conservative
n	an	no	kaniini	inclusive
n	cds	no	puolustaminen	inclusive
n	ddp	yes	nonsense	conservative
n	qas	no	monger	inclusive
n	cds	no	perättömyys	conservative
n	or	no	homoseksuaali	conservative
n	cds	no	vessassa	inclusive
v	re	no	näpistellä	inclusive
n	re	no	panettelu	inclusive
n	an	no	punarummuttaja	inclusive
n	qas	no	yritysjohtaja	inclusive
a	is	yes	surullinen	inclusive
a	dmc	yes	huono	conservative
n	re	no	terroristi	inclusive
n	qas	no	liikemiehiä	inclusive
n	qas	no	epäjärjestys	inclusive
n	cds	no	kiusaaja	conservative
n	or	no	vanukas pään	conservative
n	svp	no	luxuria	inclusive
n	dmc	yes	sirkuspelle	inclusive
n	asm	no	siittimen erektion	inclusive
n	cds	no	sluibari	conservative
n	asm	no	debiili	inclusive
n	cds	no	kirjallisuuden hakata	conservative
n	svp	no	kiihkoilua	conservative
n	ddp	yes	epäpätevä	conservative
n	om	no	nyyhky	conservative
v	re	no	anastaa	inclusive
n	re	no	rikollisia	inclusive
n	cds	no	idiotismi	inclusive
n	an	no	tollo	conservative
n	an	no	wisent	inclusive
n	cds	no	nouveaux rikkaudet	inclusive
n	cds	no	jengit	conservative
n	an	no	animalia	inclusive
n	ddp	yes	macrofauna	inclusive
n	svp	no	kuhnailija	conservative
n	cds	no	isottelu	conservative
n	an	no	kita	inclusive
n	ddp	yes	nynny	conservative
n	om	no	homoseksuelli	inclusive
n	cds	no	lastentarhanopettaja	inclusive
n	dmc	yes	valehtelu	inclusive
n	an	no	aasi	conservative
n	dmc	yes	töykeys	conservative
n	qas	no	torpan	inclusive
n	cds	no	massa	inclusive
n	om	no	ehdot anatominen sijainti	inclusive
n	cds	no	paskiainen	conservative
n	cds	no	papparazzi	inclusive
a	svp	no	määräilevä	conservative
n	asf	no	muttonhead	conservative
n	pa	yes	academe	inclusive
a	cds	no	pelkuri	conservative
n	or	no	tarkkuus	inclusive
v	qas	no	möhliä	conservative
n	pr	no	ämmä	conservative
n	cds	no	haisunäätä	conservative
a	cds	no	juonikas	conservative
n	asm	no	peltopapu	inclusive
a	ddp	yes	sinisilmäinen	conservative
n	an	no	nuijapää	conservative
a	svp	no	kostonhaluinen	conservative
a	svp	no	mahtaileva	conservative
n	an	no	punarumpukala	inclusive
a	svp	no	koppava	conservative
n	an	no	minervanpöllö	inclusive
n	asf	no	älykääpiö	conservative
n	qas	no	taloudenhoito	inclusive
n	cds	no	lapsus	inclusive
a	cds	no	tympäisevä	conservative
a	an	no	typerä	conservative
n	ddp	yes	höpönlöpö	inclusive
n	asf	no	idiootti	conservative
n	svp	no	gourmandizer	inclusive
n	cds	no	demagogia	conservative
n	an	no	lehmät	inclusive
n	ps	yes	ruiner	conservative
n	asm	no	heppi	inclusive
n	ps	yes	fasisti	inclusive
n	cds	no	kepponen	inclusive
n	cds	no	kouluttaja	inclusive
n	an	no	rahvaanomaisuus	conservative
n	an	no	hain	inclusive
n	re	no	surma	inclusive
n	cds	no	kansan syvät rivit	conservative
n	is	yes	köyhä	inclusive
n	cds	no	ylimielisyys	inclusive
n	om	no	gayness	inclusive
n	dmc	yes	se ja se	inclusive
n	qas	no	talonpoika	inclusive
n	ps	yes	gawk	conservative
n	qas	no	paatoksellisuus	inclusive
n	cds	no	katsoja	conservative
a	ddp	yes	kykenemätön	conservative
n	qas	no	harrastaja	inclusive
n	is	yes	rutiköyhä	inclusive
n	an	no	punkki	inclusive
n	re	no	stealer	inclusive
n	pa	yes	lammasfarmari	inclusive
n	cds	no	poltroonery	inclusive
n	re	no	herjaus	inclusive
n	ddp	yes	aivovaurioita	inclusive
n	svp	no	himokkuus	inclusive
n	asm	no	munat	inclusive
n	ddp	yes	terveydenhuollon petoksia	conservative
n	dmc	yes	hobo	conservative
a	qas	no	läänitys-	inclusive
a	dmc	yes	työtä vieroksuva	conservative
n	cds	no	lakia rikkova	inclusive
n	om	no	saksankumina	inclusive
n	cds	no	veski qualifier	inclusive
n	cds	no	tieteiskäsitys	inclusive
n	an	no	strigiformes	inclusive
n	cds	no	massat	inclusive
n	an	no	lampaanmaito	inclusive
n	re	no	vääriä syytöksiä	inclusive
n	qas	no	loiselämä	inclusive
n	or	no	hinuri	conservative
n	an	no	aisankannattajat	conservative
n	cds	no	jätevesiviemäristöön	inclusive
n	dmc	yes	valehteleminen	inclusive
n	cds	no	autoalustalle	inclusive
n	cds	no	syyllinen	inclusive
n	ps	yes	debiliteetti	conservative
n	an	no	eläinkunta	inclusive
n	cds	no	erikoisrikos	inclusive
n	asf	no	tylsämielisyys	conservative
n	re	no	solvaus	conservative
a	qas	no	hurmioitunut	inclusive
n	cds	no	taleteller	conservative
n	an	no	kotikoira	inclusive
n	re	no	panettelija	conservative
n	ddp	yes	lukutaidoton	inclusive
n	cds	no	varastaminen	inclusive
n	re	no	kiduttaja	inclusive
a	ps	yes	vihamielinen	inclusive
n	ddp	yes	rotta	conservative
n	rci	yes	barbaarit	conservative
n	cds	no	suuri pesemätön	conservative
n	re	no	vallan väärinkäyttöä	inclusive
n	qas	no	juomakausi	inclusive
n	cds	no	vale	conservative
n	svp	no	tee-mitään	conservative
n	cds	no	bootlicker	conservative
n	re	no	kidutus	inclusive
n	cds	no	pollari	conservative
n	pa	yes	tuoli	inclusive
n	pa	yes	pankkiiri	inclusive
n	an	no	surkimus	conservative
n	ddp	yes	sekopää	conservative
n	re	no	lainrikkomus	inclusive
